Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Ichi Matsu,2016-09-24 10:17:19,5,2," I saw the special release. 800 yen per adult. The Kano school folding screens and fusuma paintings were generously displayed, and I had a valuable experience. You can also blow conch shells. It is relatively empty and can be seen slowly.

",no,Japanese,view review
郡司貴志,2016-12-01 03:14:02,5,0," It is the head temple of Shugen sect.
During the special exhibition period, you can see the fusuma paintings of the Kano school while listening to the guide.

",yes,Japanese,view review
いわきのりふみ,2016-12-09 03:51:32,5,0," Shogoin Monzeki Temple
I saw it at the winter special exhibition.
I received a detailed explanation.

",yes,Japanese,view review
西田淑子,2016-12-16 09:47:10,5,1," If you apply from the Kyoto Shunju site, you will be guided to the details of the temple while listening to the story of the monk of the temple. It's an interesting story with a lot of hours and a half.

",yes,Japanese,view review
kounosuke1 “kounosuke1”,2017-10-04 11:06:10,5,0," There is a small animal figurine in the garden, which is a strange accent 🎵

",yes,Japanese,view review
yukiyoshi watanabe,2017-11-01 21:32:35,5,1," A temple with a connection to the imperial family, where the head of the imperial family and regents served as head priests until the Meiji Restoration. Also, it seems that it is a temple for Shugendo and Yamabushi, so I was looking for a walking tour with Yamabushi. I don't think there is any other place where you can see fusuma paintings that are the handwriting of the Kano school from a close distance. I felt that the admission fee of 800 yen was too cheap. The free guided tour is about 40 minutes, but please make time to experience it. (Japanese only) They answered our questions politely. The exhibition period is limited, so please check in advance.

",no,Japanese,view review
十六夜[苺],2017-11-06 08:16:07,4,1," (17/11/05)
Shogoin Temple (Sacred Site of God and Buddha)
Kinki 36 Fudo Sacred Site Sacred Site No. 18 Fudasho
Three types of red seals of the Shakyamuni triad of ""Tanyu"" awarded at the special exhibition (17/09/16-12/10)
I received a red stamp.
You can also get the En no Gyoja Reiseki Fudasho ""Shinpen Daibosatsu"".

There is an original stamp book.

Admission fee 800 yen
The explanation was polite.

Keihan Ohto Line: 900m from Jingu Marutamachi Station.
Municipal Bus: 350m from Kumano Jinja-mae bus stop.

",yes,Japanese,view review
中塚満,2017-11-18 14:34:04,4,0," I didn't know that it was open to the public for a limited time, but the guide told me a lot about its origin, wall paintings, and Buddhist statues.
It was nice to see the paintings that were open to the public for a limited time.
I also received a limited goshuin (three types).

",no,Japanese,view review
HMすいか,2017-11-24 21:27:01,5,0," It is the 18th temple in the Kinki 36 Fudo. It is open from September 16th to December 10th every year. You can also see the real estate. 10:00-16:00
It is ¥800. November 29th
You can see it specially at Daishi memorial service.

",no,Japanese,view review
Hiro Kimu,2017-11-25 03:03:05,4,2," Before, you couldn't get in unless you applied in advance, but now you can get in if you go, so it's easier to go. You can relax and enjoy the temple.

",yes,Japanese,view review
