Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
C Lee,2015-11-24 02:32:56,4,0,"Absolutely overwhelming when you get there. Its surprising that there were so few people that visit this temple. The enormous, imposing and gigantic gate is jaw dropping. If you're up for it, climb the ""Great Bell"" The grounds are free, but the gardens require a admission fee.",no,,view review
Susan Peterson,2016-04-02 13:53:48,4,1,"Beautiful temple and grounds. When I visited, there were monks chanting and you could hear them all throughout the temple. Another point of interest (if you are feeling energetic!) is the small cemetery.  Free entry but if you want to visit the gardens; there is a fee. Best way to get there is by bus and stop is close to the entrance. Just be warned you will need a reasonable level of fitness as the steps are quite steep.",no,,view review
DJ H,2016-07-24 09:54:02,4,1,"Nice temple grounds and garden. Unlike some of the other large Buddhist temples in Kyoto, this one is actually a working temple.






",yes,,view review
Matt Short,2016-10-26 11:58:17,4,0,"Nice Temple and free to visit apart from the gardens. The cemetery and giant bell are hidden gems. Currently there is work going on in the main hall but that didn't detract too much from the visit.

",yes,,view review
Chun Heng Ling,2017-07-16 11:27:02,3,0,"Visited here while in Gion. Not a bad place to come, free entry too.


",yes,,view review
Jamie Palliser,2018-04-28 10:30:12,3,1,"Probably the more disappointing temple/shrine visited on our trip - we knew that the main area was closed until 2019 for restoration but it does make the whole area like a building site. To go with that the gardens are closed until late May 2018 too, and the other visitor area is for members/VIP only so really all you can see until may is the worshipping room and the big bell. The bell is huge and good for a 20 minute look around the place is you're nearby, but I wouldn't travel to see this place, many better ones in the Kyoto area.

",yes,,view review
Ashutosh Singh,2018-05-06 04:56:32,3,0,"It was under construction.. so not able to see much... It has great history.. Inside Maruyama Park










",yes,,view review
Shine,2018-06-13 06:09:57,5,0,"Temple with a unique building design, brown with wood carvings on the front. Being on the roadside, so easy to find. The park inside the temple is also spacious and can be visited by tourists.

",yes,,view review
Erik Smistad,2018-10-27 09:01:51,5,0,"Amazing experience, even though the main building was closed for repairs. There is a nice tour featuring two gardens, several shrines and cemeteries for about 600 yen per person. Also, there was not that many people here

",yes,,view review
Miki Matsubara,2019-01-02 22:08:40,5,1,"We joined “New Year Tour” on 1st Jan 2019.
Experienced buddhist prayer tapping “Mokugyo” literally means “wooden fish”, fish shaped wooden gong.
Touched the big belfry which is one of the Japan three biggest belfry.
This belfry is rang 108 times on new years eve from 11pm to 1am.
The bel is so big that 17 monks get their powers to ring it every 1 minute.
It was good tour for the beginning of the year.






",yes,,view review
mac klemore,2019-02-12 10:21:05,5,0,"first of all, i went to chion-in on new years eve for joya no kane — the ringing of the bell. it was a fantastic experience. please go early (like, before 8:30pm) and dress warmly. we waited in line for 3 hours but it was worth seeing.
we went back on jan 2 during the day. its a climb to get in the normal way, but they do have buses that take people up and down for free!







",yes,,view review
Glenn Bauman,2019-03-17 07:04:12,4,0,"Beautiful if ""well loved"" by tourists. Allows greater access than most other temples, although be aware religious services are actively held here. Also, be prepared for stairs!",no,,view review
Alexandru Zaharia,2019-04-05 10:54:24,5,0,"Beautiful temple. Worth a vizit. It was quite bigger then you would expect. Photos do not do it justice.











",yes,,view review
preeda siridhornkul,2019-04-10 03:57:27,5,0,"This is the great temple with so many interesting things to do here.








",yes,,view review
Iker,2019-04-29 06:33:43,5,1,Amazing and beautiful. The entrance with the hanami is outstanding. In the big spaces among the temples and buildings the smell of incense makes you feel very relaxed.,no,,view review
CAI GAN XIAN Lucas,2019-05-01 08:58:32,5,0,"A truly majestuous temple. A must to visit during day time. And take amazing pictures during the evening.




",yes,,view review
Nasrun Sofian,2019-05-07 10:07:19,4,0,"As beautiful of a shrine as they come in Kyoto. While not the most popular, it's also to its benefit as it doesn't get flooded with tourists as much as the usual hot spots in Kyoto. Unfortunately the main temple is undergoing some work and is expected to only be open by 2020. However, there's still plenty to view on site!


",yes,,view review
David P,2019-05-11 11:10:05,5,1,"Beautiful and massive Shinto temple and shrine area. I felt quite dwarfed in comparison to some of the large structures. Some of the structures are enormous. The temples are active as well. We heard monks chanting in the background and walking in prayer which was an amazing experience. Definitely worth checking this place out.






















",yes,,view review
richard overton,2019-05-29 14:52:19,5,0,"Really enjoyed this as it was far less crowded than some of the other sites. The grounds were very pleasant and the place is still obviously a working temple which reduced the areas that could be visited but added to the atmosphere.


",yes,,view review
HIROTAKA OIDE,2019-05-30 03:11:25,5,0,"Worth to see the great big tower gate and temple.



",yes,,view review
Taylor,2019-06-01 16:50:30,5,1,"Simply an amazing place. Beautiful grounds. The service is wonderful. The staff were so friendly and helpful. Thank you. Beautiful goshuin. So much for the senses to take in. I highly recommend spending some time here. I feel so lucky to have visited.
































",yes,,view review
Jaree X,2019-06-03 14:13:23,3,0,"Chion-in in Higashiyama-ku, Kyoto, Japan is the headquarters of the Jōdo-shū (Pure Land Sect) founded by Hōnen (1133–1212), who proclaimed that sentient beings are reborn in Amida Buddha's Western Paradise (Pure Land) by reciting the nembutsu, Amida Buddha's name.


",yes,,view review
Stefan Jeschonneck,2019-06-03 15:08:31,4,0,"The temple itself is stunning. Come just before closing to avoid the crowds.

",yes,,view review
jared lee,2019-06-27 11:17:16,4,4,"A nice quiet temple. Beautiful architecture..



",yes,,view review
Anathax,2019-07-19 07:38:14,5,1,"Very nice temple! The gardens nearby are also very pretty and relaxing. You also get a very nice view at the top!






",yes,,view review
Michael Chang,2019-09-07 04:22:39,5,0,"Stunning place to visit. The old architecture of these temples are amazing in their own regard. The actual temple is the largest building there and the surrounding buildings are more subdued compared to the main. Great place to visit if you like architecture, especially that of old religious temples.










",yes,,view review
Jun Lerou,2019-09-14 10:26:07,5,0,"Together with Kyomizudera, this is the most beautiful Buddhist temple in Kyoto and maybe all of Japan. There is a garden here which you can enter for a fee, but it closes at 17:00. I recommend going inside the main building, because the golden decorations at and around the altar are beautiful! You are NOT allowed to take pictures inside though. There is a building next to the main building where a big golden Buddha stands along with decorations. A must see!








",yes,,view review
ester rufariza,2019-09-24 15:22:55,5,1,"I just love chion in, this is the biggest budhist temple in kyoto area I guess, with a beautiful garden (called koen in Japanese) inside, so my advice better buy the koen ticket first in the exit way, pay 500 for 2 tickets of 2 koen visit, or 300 for 1 koen visit. Because the other koen was placed inside the temple area, so once you have the ticket you can get a map and start to explore the temple, don't skip the hidden path, it might bring you to another world of temple




",yes,,view review
Marina Tsudo G. Marcalo,2019-09-29 09:02:50,5,0,"My husband's family's ancestors graves and remains lay in here. It's a sacred beautiful place. I highly recommend it. It's the kind of place you'll want to come to have a moment of peace and quiet. Surrounded by luxurious green landscape


",yes,,view review
David Burford,2019-10-09 02:58:50,5,0,"Lovely place and much quieter than some tourist hotspots in Kyoto.
Lots of temples and shrines all set in a green park with plenty of trees.
My photos are a limited part of the park. There is much more.



",yes,,view review
Ralph Sparrow,2019-10-20 06:55:51,4,1,"It’s easy to get a bit templed out in Kyoto as there’s so much to see but if you have the time have a wander around this place.  It’s easy to get to as it’s close to the centre of town and the grounds are quite large so you don’t have to feel so crowded as some other places.  Unfortunately you can’t go into the buildings and it’s a bit frustrating not being able to see what’s inside.  If you’re lucky you’ll hear the monks chanting.


",yes,,view review
Chee Kwan Tang,2019-10-20 22:33:05,4,1,"A wide, stepped walkway leads to a just and equally impressive gateway to a wide courtyard & the temple. The massive main Buddhist temple is surrounded by several smaller ones around of which some can be entered by the public. There's also an accompanying garden which can be accessed for a fee. Worth the manageable steep walk up. Great place especially in the morning when the crowd is small.",no,,view review
Artur Saccaro,2019-10-23 03:23:54,5,0,"Beautiful temple, saw a ceremony here on Wednesday morning.

",yes,,view review
Hugo Kinder Sixth,2019-10-30 01:38:15,5,0,"Very cool Buddhist temple and not as many people as other temples in this area, lots to explore in the area.







",yes,,view review
Jonas Karlsson,2019-11-06 05:04:06,4,0,"Beautiful and quiet place. We where here early so not very much other People.









",yes,,view review
Martin Pietschmann,2019-11-08 13:30:01,5,0,"Really a great place!
Not so crowded as other Kyoto shrines. You can really experience the atmosphere of this area.
",yes,,view review
Antiek Mutiara,2019-11-18 22:24:25,3,1,"Good spot to take the picture in front of the gate with the door opening as a frame and autumn foliage as a main picture
",yes,,view review
Will Danner,2019-11-27 02:07:14,5,0,"Came for the Fall nighttime illumination and was blown away. It felt extra special because it was raining a bit and pretty late so there weren’t many other people around.



",yes,,view review
Ann Abdullah,2019-11-30 09:17:59,4,0,"Beautiful places.. But so crowded with tourists.. Oh well its a popular tourist spot by the way.









",yes,,view review
Osen Chen,2019-11-30 12:33:49,4,0,"creative combination of traditional teaching and variable performance！















",yes,,view review
Michele Formica,2019-12-08 08:15:40,5,4,"Classic. Big gate. Upstairs the temples are a bit austere but powerful and imposing. Went for the autumn night viewing. Entrance is free btw










",yes,,view review
Gautam,2019-12-29 16:32:16,5,0,"Beautiful. Calm and serene. The chants in the main prayer hall are mesmerizing.

",yes,,view review
Maria Knithaki,2019-12-30 11:20:10,5,1,"Well if you are in Kioto then you have to visit Chion-in temple. You will need at least 2 hours for your visit, so plan ahead because they close by 16:30.
Here you can enjoy two beautiful gardens, Yuzen-en and Hojo garden which the definitely worth the visit. Also there are some very nice temples here and two wonderful mausoleum.
It is very quiet and peaceful and not many tourists visit the place.
Ideal place for relaxation and some light hiking.
Keep in mind that there is a minor elevation from the begging of the route till the end, but nothing too difficult


































",yes,,view review
Mark Kelly,2020-02-02 08:15:47,3,1,"The grounds are nice but for gaijin I strongly recommend against spending the money to go inside: text and verbal explanations are provided only in Japanese and there is not much to see there.
",yes,,view review
Yasmin Salik,2020-03-07 06:45:32,5,0,"Very grande, lovely temples around it. Park surrounding it.





",yes,,view review
Sema ÇİL,2020-03-07 15:07:10,5,0,"Last admission is 3.40pm. It is quite early for tourists had a lot to see around Gion area.

",yes,,view review
karl Hausmann,2020-03-11 23:25:46,5,0,"Kyoto is one of my favorite places in the world. Just go and see it.



",yes,,view review
gradhito,2020-09-14 09:20:30,5,1,"A grand temple with a very grand entrance in Chion-in Sanmon, the huge gate right outside it. Be prepared as the stone steps heading to the temple is quite steep and tall. It will be worth your time once you reached the temple. Not sure if there's any wheelchair access here. Hojo Garden in the complex seems to be very beautiful, but unfortunately wasn't open to public on my visit














",yes,,view review
