Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Hao Zeng,2017-02-18 05:41:30,5,1,"Beautiful! Impressive architecture and Japanese garden. You have to take off your shoes to get in, and for the outdoor area they offer slippers for you to wear.
",yes,,view review
Luke Phang,2017-04-10 13:29:12,4,0,"One of the reasons why I liked Kenninji was because of its historical value. One of the oldest temples in Kyoto, the place manages to successfully blend garden and building together, where you get to roam the wooden halls of the place while admiring the garden outside. There is also a giant painting of a tiger on the roof of one of the temples.

",yes,,view review
Rachel Lim,2017-07-14 09:38:08,5,0,"Quiet and small zen temple. We didn't go inside, but the gardens were beautiful during an evening stroll.

",yes,,view review
WEI,2017-08-27 03:09:43,5,0,"One of my fav temple in Kyoto. Not as crowded as others. Offers a good spot to relax for hours :)



",yes,,view review
Denis Zaletaev (mexus),2017-10-06 07:50:45,5,0,"Nearly the only place in Kyoto where you can walk freely inside the building (for a small fee though), and you can take pictures! The last thing is just amazing, never saw that in Japan before. So there are very beautiful gardens inside, lots of nice paintings.. The place is especially nice when it's raining.



",yes,,view review
Baron Migs,2017-12-12 00:10:56,4,1,"Kennin-ji is the oldest Zen temple in japan. Walking in there is a wonderful and long pathway around the temple grounds. This helps you get some really good pictures in. Afterwards for a small admission feee you can enter the amazingly decorated temple. Come during the spring to see the cherry blossoms or during the fall when the trees are a vibrant shade of yellows to oranges. This stop on your kyoto trip should take more then 1-2 hours to get the full experience



































",yes,,view review
Guy Hartstein,2017-12-26 01:06:39,4,1,"Little English explanations of what this stuff is. There are also a lot of tourists in the way. Overall not too exciting but maybe worth a quick visit.















",yes,,view review
Ville Pelkonen,2018-03-12 06:10:12,5,1,"I took part in the zazen meditation session held every second Sunday. It was an amazing experience, although some guidance for etiquette for foreigners would've been nice even in the form of a pamphlet or a poster. Regardless, very down to earth and tranquil. A wonderful experience and the art and gardens are well worth seeing!


",yes,,view review
Han San Lim,2018-04-03 23:33:34,5,0,"My favorite temple of all those I’ve visited in Kyoto, one of the oldest Zen Buddhist temple built in 1202. Find out when they open to visitor to view the temple main hall and all the annex buildings. The highlight was the painted screen doors, the double dragon ceiling in the main hall and the zen garden.








",yes,,view review
Bruno Schwizer,2018-04-15 01:58:59,5,0,"Fantastic dragon paintings in the ceiling.  Entrance fee but worth it for us.




",yes,,view review
Prapol Kitiwatanasak (Jay),2018-05-27 04:10:14,5,0,"One of the best temple!
The temple is very stunning and peaceful even though it is located in one of the most bustling places in Kyoto. There is an entry fee of 500 JPY, which is very worth the price. We really enjoyed our time strolling and enjoying the harmonious atmosphere around the temple and garden.








",yes,,view review
Bennis Dennis,2018-07-15 05:06:27,5,0,"Wonderful temple with amazing gardens. A relaxing environment away from the hustle and bustle of Gion. The painting of the dragon on the ceiling is phenomenal. Well worth the entry price.


",yes,,view review
Angelia Samodro,2018-12-21 15:50:02,5,0,"This temple is the oldest zen temple in kyoto. Too bad not much visitors coming to this huge temple.
It definitely worth a visit when you’re in kyoto. Spacious location, green, very peaceful. You can go around the temple (yard) and enjoying the scenery. If you want to go inside the temple building, there’s an entrance fee.

",yes,,view review
T S,2018-12-29 13:21:03,5,0,"One of my favourite temples in Kyoto. The gardens are so beautiful and peaceful.



",yes,,view review
Isa Kitamura,2019-01-09 21:16:37,5,0,"A must go! Less crowded than other famous temples in Kyoto but full of beautiful surprises!



",yes,,view review
Brent Rowley,2019-01-10 03:54:24,5,1,"Beautiful and peaceful. Not as many tourists as the other temples. Holds the claim to being the oldest zen temple in Kyoto.

",yes,,view review
Ian Gore,2019-02-24 03:11:20,3,0,"Artwork was nice and so were the temple grounds but there really isn't much of too much real significance here but the highly advertised nature of this temple means there is plenty of swag available for purchase.

Nice place to visit though, but definitely for tourists.






",yes,,view review
Noémie Bassinet,2019-03-08 11:31:17,5,0,"Beautiful temple, really worth the time to stop and look. Great panels, zen garden, dragons... Everything you can imagine in a temple is there, it's really big and cost 500 yens.



",yes,,view review
Sarah Doğan,2019-03-25 10:17:13,5,0,"Well worth a visit. Lots of pretty things to see, very Zen and great painting.










",yes,,view review
Jasper van Laanen,2019-04-05 03:40:35,5,0,"Temple in the heart of Kyoto with a long history and lovely moss and stone garden and main shrine. Not too crowded either.


",yes,,view review
Nancy T,2019-04-05 07:16:43,5,0,"Stunningly beautiful Zen Temple complex. Beautiful screens. The birthplace of tea. Fabulous rock garden, and  a temple with dragons on the ceiling.

",yes,,view review
Mike Bernstein,2019-04-07 16:22:14,4,1,"Gorgeous but ironically overrun by loud tourists posing for photos whole destroying any meditative zen. I imagine in years to come entrance will be regulated, but for now brave yourself, especially on weekends.



",yes,,view review
pinedaml,2019-04-10 11:51:01,5,1,"An extremely beautiful temple. I recommend trying not to make noise to better appreciate the silence.


",yes,,view review
Peter Kalina,2019-04-19 11:12:28,5,0,"The temple is as interesting as Ninjo Castle. Durring   sacura season lots of people dress in Kimono and visit this tample. It is great place to take photos. There is administration fee to enter. The temple have impressive ceiling with painted b&w dragons.

",yes,,view review
Elaine Maghirang,2019-05-23 12:00:17,5,0,"One of the highlights in our Kyoto trip.  We could have stayed longer but it closes at 5pm. A really nice place to go to. Not a lot of tourist visit Kenninji temple which was good because it was not crowded. We had all afternoon to immerse ourselves, learn about the Japanese culture and be one with mother nature. Magnificent!!





















",yes,,view review
Jeffrey Jway,2019-06-11 04:35:41,4,0,"Nice place,  some portions under reconstruction at the moment.  Filled with geisha-wannabes with cameras, though.




",yes,,view review
Tanon Tangkoskul,2019-07-03 20:01:25,5,2,"The oldest zen temple in Kyoto and my personal favorite. It is holding one of Japan national treasure, the painting of Fujin and Raijin. But there are much much more than  just that. There is a painting of a twin dragons in the main hall that was done to commemorate the 800th anniversary of the founding of Kennin-ji, fusuma painting that was done by a female modern artist Toba Mika, Ink painting by Kaiho Yusho painted since pre Edo period, the riddle of triangle, square and circle garden and more. Prepare to spend more than 2 hours to really appreciate all the art work there.














",yes,,view review
Tomek Fiedorowicz,2019-07-06 22:56:34,3,0,"Good but not smashing sight. Nice dragon paintings and other wall deco. Price is not exaggerated so worth entering. Good place for little meditation.





",yes,,view review
ignatius gayuh,2019-07-18 09:22:11,5,0,"Actually, it's the place of kiyomizudera temple. Amazing temple, worth it to pay 400 yen to enter the main hall.





",yes,,view review
Gabriel Cottrell,2019-07-24 06:06:36,5,0,"Really stunning artwork. There was a lot of new art too. Great collection. The Zen gardens were amazing and very well laid out. Was not too crowded when I went midday weekday. Souvenirs look really cool too. Fun time! Easy access too. Google maps might lead you to the backside and tell you to take a dotted walking trail/sidewalk, and I noticed someone was confused by it. Just keep walking around to the front.",no,,view review
Jure Šumi,2019-08-16 00:23:57,5,0,"Amazing place. Impressive huge ceiling painting and many wall paintings. Well maintained gardens and pathways. Just great to sit on the padio and enjoy the peaceful surroundings.










",yes,,view review
David Stonawski,2019-08-27 04:03:59,5,1,"A breathtaking, peaceful place. We enjoyed the meditative silence in the beautiful gardens. One of my favourite visits in Kyoto. We stayed for approximately an hour.









",yes,,view review
Bart Foster,2019-09-17 16:26:18,5,0,"Should not be missed. So much to take in and the art work is the basis for so much of Japanese tattoo's #Irezumi





",yes,,view review
Mirosław Siemieniuk,2019-09-25 21:04:30,5,2,"Absolutely breathtakingly beautiful! Probably the most beautiful if not in Kyoto than in whole Japan. Situated just a stone's throw from Gion Corner.



",yes,,view review
Jordan McAngus,2019-10-01 21:39:25,5,0,"This is hands down one of my favorite places in Kyōto! The twin dragons on the ceiling of the main hall is a must see & the entire greenery within the complex is so serene!






",yes,,view review
Brett Gottfried,2019-10-04 14:17:30,5,0,"This large Buddhist complex is a nice reprieve from the busy city. There are a lot of smaller side temples, and sights to see while I'm here. O recommend blocking out at least an hour to wonder around.




",yes,,view review
