Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Isabelle Grondin,2014-01-31 11:48:44,5,1,Really nice temple with few tourists! When you visit the temple it is extremly quiet and it is surrounded by a bamboo forest. It is a bit far from the center of the city but it is truly worthy!,no,,view review
Moe F,2014-07-09 07:43:16,5,0,"absolutely nice place.
As someone told already, you feel quietness here and it's like you are in a place nobody knows. We can call it secret place. I really recommend you to visit this place though I don't want anybody to notice this place on the other hand.",no,,view review
Oksana De Mesa (Oky),2014-11-14 06:17:45,5,0,"Beautiful, peaceful, and inspiring...",no,,view review
Chan mun kay,2015-04-16 06:58:29,4,0,Thanks,no,,view review
Matias Van,2015-05-11 20:26:29,4,0,A quiet and nice temple near Kyoto.,no,,view review
VERY YUDEA,2016-01-06 06:23:47,5,0,Recomended for photography ... :),no,,view review
Konrad Röpke,2016-04-14 21:56:50,5,0,Amazing place worth the entrance fee. Especially nice because only few tourist seem to get there.,no,,view review
Eric Harris,2016-04-24 00:51:52,4,0,I'd suggest walking around the lake for free instead of paying for the temple.  There's a small bamboo garden,no,,view review
Shawn Huang (HeroHao),2016-06-14 06:04:30,5,0,"Pretty temple and really need to visit once in your life! Pay for go inside the temple to see how big it is, a little bit far from Arashiyama.",no,,view review
Hook,2016-07-09 10:32:19,4,0,Good place,no,,view review
Trans-word plus TGM,2016-07-17 03:15:57,5,0,"Daikaku-ji temple was a 9th century detached palace of an emperor and was later converted into a temple.      大覚寺は９世紀の皇室の宮殿として建てられて後にお寺に改造されました       Daikaku-ji originally was a detached palace of Emperor Saga (786-842). A grand son of Emperor Saga became the first chief priest. This temple was used as a palace of Southern Dynasty, when the dynasty was divided into the Southern and the Northern Dynasties (1336-1392). The oldest building of this temple probably dates back to 16th or 17th century. The big temple has excellent shoheki-ga, or fusuma-e paintings ( paintings on sliding doors ) of which reproductions you can see in the buildings.      一番古い建物は・・・から存在していて、建物の中には時代を再現する・・・があります  The large Osawa-no-ike pond is said to be the oldest garden pond in Japan and was used by emperors and nobles for boating. It was also a popular spot for viewing the moon. 　日本で最も古い庭園の池で天皇や貴族がボートを漕ぐのに利用してました    Daikaku-ji is the head temple of Daikaku-ji sect of Shingon Buddhism. Shinden and Seishinden buildings of this temple are important cultural properties of Japan. 　お寺の神殿や清神殿は日本の重要文化財です  One of Daikakuji's most important treasures is a copy of the Heart Sutra which was handwritten by Emperor Saga at the instruction of Kobo Daishi ( Kukai ).   弘法大師の指導のもとで嵯峨天皇が手書きで書いた・・・の複写    The sutra supposedly ended a mysterious plague that was sweeping the country during the Heian Period. It is kept in the octagonal Heart Sutra Hall and exhibited to the public once every 60 years.  ( Trans-word+ : TGM Kyoto )",no,,view review
天羽亮,2016-08-15 03:35:07,4,0,A beautiful temple with a lovely lake and park to take a stroll. Just 40 minute walk from tourist trap Arashiyama.,no,,view review
뿡핑룡아빠,2016-09-04 22:21:43,5,0,"Very well organised structure
Various aspects will make you happy.
You can feel many different feelings at here.",no,,view review
Zoe Y,2016-09-17 11:40:04,4,0,Visited during mid-Autumn festival. Really enjoyed the tranquil beauty of the lake and mountain scenery  on the boat tour,no,,view review
R S,2016-10-04 04:43:38,4,0,Massive pond. Must be nice to see it in the nighttime with the full moon.,no,,view review
Gonzalo Gossweiler,2016-10-05 06:56:06,3,0,Nice and quiet temple full of history.,no,,view review
Fredrik Lundin,2016-10-08 12:29:32,4,0,"Nice place if you want to take a break from the more crowded arashiyama area (nice walk from there).

Great atmosphere around the beautiful lake. Worth a stop if nearby!


",yes,,view review
VICTORIA'S English,2017-01-15 18:28:11,5,0,Intensely beautiful temple in the snow with very few tourists and lots of japanese pilgrims reciting the heart sutra and making their devotions. Hence a very touching atmosphere.,no,,view review
Karan Gandhi,2017-02-08 14:22:31,5,0,One of the best Shojin Riyoyi (vegan Budhidt food) in authentic temple,no,,view review
sahithya baskaran,2017-02-22 05:44:24,5,0,"Favorite temple among all the ones we visited. Lots to see, the English audio guide was excellent, we would have probably missed the signifance of all the things we walked by had we chosen not to take it. Take the audio guide, it's a lot more interesting with it.

",yes,,view review
wrshiue,2017-02-27 13:24:32,5,0,"really clear and silent
",yes,,view review
Alain BENEUX,2017-07-25 08:15:55,5,0,"Must see - Splendid Gardens and Temples with no repetitive panoramas, very calm and  Buddhist monks are actually studying and living there",no,,view review
Jean Paul Balazs Thenot,2017-07-31 13:28:00,5,0,Beautiful,no,,view review
Pieter Baeyaert,2017-09-07 03:14:15,5,0,"Very impressive grounds! The buildings are magnificent, Nightingale floors all around!

The pond and gardens are free to roam, bit run down though.

The buildings are in great shape, the gardens seem a bit dried out...


















",yes,,view review
stanley randal,2017-09-11 16:18:38,5,0,Very nice temple. It was the former villa of the saga emperor and therefore it is realy impressive. Also the garden is a must see,no,,view review
Jack Poon,2017-10-27 06:23:40,4,0,"It was a very nice temple, but if you want to take pictures of the scenery, you can walk over the pond for free. Do that first before considering the admission fee which allows you to view Japanese paintings and artifacts, and you can walk around the temple inside. I found the inside quite similar to other temple in Kyoto area.",no,,view review
LiChi Chen,2017-11-01 08:02:35,5,0,"Very nostalgic and less touristic.





























",yes,,view review
Betty Ogata,2017-11-06 01:58:37,5,0,"Calm, beautiful garden. huge temple. 1200years history.",no,,view review
Rob H,2018-04-20 14:16:48,3,4,"Decent but not amazing.





",yes,,view review
Ricky K.M. LAI,2018-05-01 13:33:44,5,2,"It is a less touristic temple in Kyoto with a large Garden and a pond inside.  It was the palace of one of the emperor hence the Building style is larger then normal Buddhist temple, with a lot more space outside.  A walking tour will take you a good 45 minutes and is something you have to slow down and immerse yourself there to feel the zen.





",yes,,view review
Shaz j,2018-05-09 22:35:22,5,2,"As attractive as it gets! Ancient temple with beautiful architecture and design. Everything is made up of wood. They charge 1000￥ as an entry ticket which is for the maintenance I feel. And the staff have maintained the the temple very well. They can speak little bit of English. You have to leave your shoes or sleepers at entrance and wear the sandals given by temple authority.
There is a character writing class in the temple which you can experience for  ￥1000.
They have restrooms for men and women inside also for emergencies.
There is a beautiful lake beside the temple where you can relax a bit before moving on to different spot.
There is a bus stop in front of temple where you can catch the bus to reach an JR station. Only bus number 91 runs on this route. I feel it is like an residential area. I couldn't find any restaurant or eatery shop surrounding the temple .
I would recommend this if you love exploring Japanese culture.























",yes,,view review
Lukasz Janski,2018-07-24 08:15:59,5,0,"Best temple I seen in Kioto, quiet, large with great architecture and you can do photo.",no,,view review
Steven Sartini,2018-08-11 07:22:56,5,0,"A lesser known (touristically speaking) temple complex that is worth the distance to visit. The various pavilions and landscaped gardens are truly zen, one could spend hours in peaceful contemplation here.",no,,view review
Alicja K,2018-11-12 14:57:56,5,0,"A great place to visit - the oldest temple on Kyoto, with singing floors yet greatly overlooked. Cole and see it for yourself.




















",yes,,view review
Phoenix Elrante,2018-11-28 12:05:08,5,0,Thanks so much!,no,,view review
Ian Gore,2019-02-19 04:26:53,5,1,"Loved the uguisu-bari floors! A fascinating piece of simple security right there used by the famed ninjas of Iga and Shiga.




",yes,,view review
Sat Aung,2019-03-25 02:20:16,5,0,beautiful and peaceful,no,,view review
Lee Joshi-Jones,2019-03-26 10:29:01,5,0,Wonderful temple and gardens with a fantastic lake with abundant wildlife.,no,,view review
Mariam Cheema,2019-03-31 00:04:36,5,0,"Large compound with multiple temples on it, well structured and have a path outlined for you to follow.
The two stand out places for me were seeing the large red temple on the beautiful backdrop of green and the second was the little jetty and beautiful lake scenery",no,,view review
Matt Kellogg,2019-04-14 08:25:19,5,0,Ways a good spot for photos and alot of touristy stuff.,no,,view review
A F,2019-04-14 08:36:17,5,0,Lovely garden and temple. It is a relaxing spot but if you don't have time to visit every leave this one behind,no,,view review
