Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Chastrya Sandi Dendang,2021-12-15 06:18:05,5,4,"To reach the top you need to walk or “hike” around 20-40 minutes depending on your fitness level. Wear comfortable shoes and get to the top to see the monkeys. You can feed the monkeys from the cabin, purchase the food for 100 yen, entrance ticket is 550 yen. Don’t forget to read and follow the rules (don’t stare at them, don’t get too close and don’t crouch), I’ve seen several tourist didn’t follow the rules and it could provoke the monkeys.






",yes,,view review
Itzel Guzman,2022-03-31 11:03:34,5,2,"OmG I loved it! There park was nice and I enjoyed the walk up. The monkeys were adorable, especially the babies! I loved the feeding experience! I will definitely come back!


",yes,,view review
Gabriella Bernard,2022-04-21 11:25:59,5,7,"This place is very cute but somewhat small. Be advised that there is a 160m steep hike around 15 minutes before you get to the Monkey Park. Everyone was panting and heaving when we got to the top but it was definitely worth it! There is a playground for children and 2 rest stops with fans. You are able to feed the monkeys from inside a human cage. The view is also amazing and very instagrammable. I'll definitely be back, but maybe with a bottle of water!







",yes,,view review
Keni,2022-05-02 06:40:40,5,1,"bit of a hike, but the view from the top is nice with a close-up experience with monkeys. Small park for kids near the summit. Highly recommended 30 min hike!










",yes,,view review
Sarah and Chris Elder,2022-08-07 13:27:06,5,8,"This was a memorable experience. The hike was worth the view and the experience of getting to interact with the monkeys.
There is a play ground for the Little’s to burn off extra energy if the home didn’t do that already. It has a slide and zip line.
You can buy monkey food there and it’s not too expensive and they use the money to keep the place running.
We visited in November and the weather was AWSOME!









",yes,,view review
Tyler TM,2022-09-27 21:54:09,5,1,"Don’t look the monkeys in the eyes (or so they say)!! The best thing for me was the view from the top - which is absolutely worth the trek up.  You can see the entire city, chill with the monkeys and take in the views.


",yes,,view review
Zach B,2022-10-09 08:37:15,5,2,"Fun experience getting to hangout with the monkeys. It’s a 100 yen to get food and give it to them. You have to do it in the building, not outside. It’s about a 20 minute hike up the mountain to get to the area, but that can be faster or slower depending! The view up there is also the best in Kyoto, you can see everything from up there!


",yes,,view review
Justine Castillo,2022-10-13 02:51:28,5,1,"Atop a roughly 15-20 min hike up, you will be greeted by a cliff lodge of wonderful monkey friends that you can walk around and feed! Great experience to check out when you're in the Arashiyama area. The small park lodge has a cliff side view of the neighboring area and is also great for pictures!


",yes,,view review
Anna N,2022-10-13 13:07:07,5,4,"Glad we went here. Seeing how the monkeys interact was very enjoyable. There's a feeding area where you can buy food for them (100 yen for a small bag of peanuts or apples). The view from the top was also great. Don't skip out on this when you're in Arashiyama! It's walkable from the bamboo forest. You can have your baggage stored behind the ticketing counter upon entering the park.


",yes,,view review
Jessica Lewis,2022-10-19 00:56:16,5,1,"It was a fun experience to hang out with monkeys!! However there’s was hiking trail which takes about 15-20 mins to reach the monkey park at the top as well as a cute little playground for kids. It was raining when we went and the trail was a little slick. Kind of dangerous when we were going down the hill. Good for adults and kids who like walking/hiking.
年紀太小,不喜歡走路的孩子上山會比較辛苦



",yes,,view review
