Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Han San Lim,2018-04-08 13:51:12,4,1,"As a major site, there isn’t a lot to offer especially if you don’t come at the right time. The 5-tier wooden pagoda is stunning framed by the Sakura in spring and probably also in fall foliage. There are some Buddha statues for viewing in both the main and lecture hall but photography is not permitted inside. The temple is within walking distance from Kyoto station.


",yes,,view review
Jacky Choy,2018-12-12 13:56:59,5,0,"A nice place to visit if you are interested in heritage and Japanese Buddhist culture! The temple, the statue and decoration inside are really breathtaking and presenting a solemn atmosphere. Please be reminded that photo taking inside the temple and houses are not allowed :)



",yes,,view review
Hyejee Kim,2019-02-04 05:57:50,5,0,"I visited this place in spring at night-time. The cherry blossom tree and the toji building looked amazing together. There are also a lot of places to look around. They light up the whole place during spring time. A lot of local people and tourist were here together. I recommend visiting this place during summer.



",yes,,view review
Ian Gore,2019-02-22 03:41:39,4,0,"A nice and spacious place to visit. Definitely save this for a trip on the 21st when the flea market is in because it is a bit too spacious otherwise. There was a nice art exhibition in town selling some nicely made fans however 12,000円 was a bit much despite obviously high levels of quality.




",yes,,view review
Hatti Cheung,2019-04-04 08:09:29,5,1,"Full blossom now.   If you have enough time, visit Toji in both morning and night to experience different views of cherry blossom.  They have both white and pink flowers.  Night view is amazing and must see.  Water reflection is pretty.  If you are lucky, you can see the bird catching fish along the river side.  City buses 207, 18 and 71 all stop in front of Toji.  Entrance fee is 500 yen per person.









",yes,,view review
Naveen Peter,2019-04-20 13:52:11,5,0,"Toji temple is one of the beautiful shrines in Kyoto. It is pretty historic as well. It is walking distance from Kyoto station. It is beautifully lit in the night as well giving one the opportunity to enjoy a visit during the day and night. During the day there are lot of stalls as well.







",yes,,view review
Jedi Master,2019-04-29 01:03:40,5,0,"Of all places to visit in Kyoto this is a must no doubt. The place is enormous so allow time to visit. There are two options to buy a ticket..one for the outside main buildings and another for some inside temples and special exhibits if there is any.
If you go early is best as it will be crowded with tour buses and school groups. We like quiet so we went early.
In some areas pictures are not allowed because of a new directive trying to control the use of pictures in order to give the proper respect to all objects..even if tempted please don’t ! It just make us tourists look like savages which we are not.
Don’t skip this trip..or you will regret.







",yes,,view review
Hong Thanh Dang,2019-05-15 00:56:56,5,0,"This temple is located next to Kyoto station, about 20 minutes walking. You must buy the ticket for entry, 800¥. The landscape is very beautiful






",yes,,view review
Christian Hansen,2019-08-16 04:14:17,5,0,"Not enough people visit this place, I went here during the summer and there was almost no tourists, especially compared to the other attractions in Kyoto. Do yourself a favour and visit this place, just remember to walk into the buildings and see the breathtaking statues.







",yes,,view review
Goldie Thomas Puffer,2019-08-31 01:59:42,4,0,"This is a very cool and inspiring temple - the Pagoda really seems to loom over the area and gives it a sense of grandeur.
The large grounds are not stupendous, but make for a pleasurable stroll. Furthermore, the various temples and shrine's adjacent to Toji enhance the experience.




",yes,,view review
