Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Travel Matters,2017-12-13 11:19:25,5,0,"The giant Tori marks the entrance to the Shrine grounds.   Easy to locate and can be visited for free. There is a garden inside worthy of visiting for a small fee in spring.












",yes,,view review
Stephen Ho (Dynewind),2018-03-04 13:44:53,5,0,"Unfortunately I cant be here for the cherry blossom festival. Or the summer floral blooms, or the fall color change. My friend and I basically chose one of the worst time to go, and we still had a blast.



",yes,,view review
alyssa dueck,2018-03-16 11:19:31,5,2,"What a wonderful surprise! The grounds were absolutely beautiful and well worth wandering around. We also opted to walk through the garden space which was 600 yen per person. I would highly recommend it as the scenery was lovely and well worth the money. Very peaceful space! Be sure to allow yourself at least one hour to really see the area if you're also planning on walking through the gardens.







",yes,,view review
Vu Thanh Ngoc Lan,2018-03-18 15:16:04,3,0,"Massive Torii gate that you can see from far away. Very spacious gate way but there's nothing to see inside as most of the halls are closed and you're not allowed to take photo in front of the main hall. No garden (or it didnt impress me much). So I would not recommend if you look for details and artworks but sure come in summer/autumn time (??) for festivals, events...



",yes,,view review
HsinHua Lai,2018-04-08 14:02:30,5,1,"I think it’s worth to paid to go inside! In the season of spring, cherry blossom blooming, so beautiful! And there got so many kinds of Sakura for you to see. In fall season, I think the maple tree will show very romantic view. And the environment is very comfortable, as you are walking inside, you can feel the power of nature! Also it holds Japanese traditional wedding so often, you can meet it sometime, to see how Japanese culture works is great.


",yes,,view review
Eliss Wong,2018-04-08 22:56:26,4,0,"Highly recommended during Sakura season. A very beautiful garden. They have weeping Cherry. You can visit 30 min to 1  hour before close, it is not crowded during that time and u can have many nice pic.
Enterancr fee is 600 yen for adult.













",yes,,view review
John Muzi,2018-04-11 13:34:09,5,0,"Beautiful Shrine งูๆปลาๆครับ  a big beautiful garden.  This is one of the best places to view Sakura. I like it so much that I went back to visit last week, four years after my previous visit. Highly recommended to all visitors to Kyoto.  Within walking distances are other shrines and parks.







",yes,,view review
Louise,2018-06-17 13:34:18,5,0,"Very nice shrine and gardens! Place was big and not overly crowded. 600yen for an adult admission ticket to the gardens. Worth the visit!






























",yes,,view review
Mutia U,2018-09-25 05:45:00,5,3,"Another garden inside the Garden. The garden located behind the main building was amazing and very spacious with a large pond and Chinese inspired bridge

Taihei-kaku, known as the Bridge of Peace, covered wooden bridge with a cypress bark-shingled structure topped with a phoenix

Anyhow, Heian-jingu Shrine is one of the most important and visually impressive Shinto shrines in Kyoto! A must visit for history and cultural junky!

",yes,,view review
Fernando Rosenberg,2018-11-26 07:46:09,5,0,"Beautiful shrine with a large, peaceful garden to walk around in in all seasons.
You can also enjoy some simple snacks in the souvenir shop located next to the shrine.




",yes,,view review
Miki Matsubara,2018-12-13 08:01:11,4,0,"There is a Japanese style garden (600yen/person)
I think it would be nice if I visited here during cherry blossom season since there are many cherry threes inside.
Unfortunately neither cherry blossom nor red maple leaves could be seen when I visited here on 13th Dec 2018.


",yes,,view review
κεηηγsκ,2019-01-07 17:01:00,4,0,"A symbol of Kyoto. While the shrine itself makes up only a small proportion of the area, it is still very big. However, the expansive open areas can still get very crowded on special occasions. Watch out for signs where you cannot take photographs.





",yes,,view review
Ian Gore,2019-02-24 03:14:40,5,0,"A great way to end the day, they are open until 5:30 so you have plenty of time to come and have a look around. The attendants clearly see a great deal of tourism business but it is still a very nice looking wide open space that is definitely on a must visit list  for visitors.





",yes,,view review
Burger Burger,2019-04-01 11:10:49,5,0,"This area is definitely worth gog. The park, the cafes, the big giant tori, the Sakura river etc... the shrine itself is beautiful. Besides getting the usual charms , consider get this coin where u can print the dates on it as well... interesting!!!












",yes,,view review
neethu kamath,2019-04-08 23:51:42,5,1,"Weeping cherry paradise.

If you reach during a sakura weekend , there are beautiful stage shows infront of the shrine.






",yes,,view review
JapanJedes Jahr,2019-04-10 01:29:19,5,0,"Heian Jingu has definitely the most beautiful garden for Sakura Viewing in Kyoto. Lots of shady, insolite spots, a small tea house and the most beautiful pink variant of cherry blossoms. If you visit only one garden in Kyoto, it should be this one, despite the relatively high entrance.


",yes,,view review
Isabella Yang,2019-04-17 12:31:43,4,1,"Beautiful place to come and see the weeping Sakura flowers. However admission was ¥600. If you are planning to visit other shrines, there are similar views there. Personally I enjoyed it but as I went to other areas in Kyoto I realized there might be similar sights elsewhere for a lower price or even free.

",yes,,view review
Marc Pilmann,2019-04-19 11:11:06,5,0,"Heian Shrine is a fantastic area for a visit when in Kyoto. The shrine and especially the garden are wonderfully kept and a stroll through it are worth it at any time. Be sure to go through all areas of the garden and to also explore the food options in this area of town.









",yes,,view review
Victor Maric Alring,2019-04-21 12:17:06,5,0,"Want entirely sure what to expect, but this has become my favourite shrine in Japan of all the shrines I've visited thus far.

The garden was beautiful with lots of scenery and some wildlife (carps, other fish, turtles, some waterfowl), there was an expo with ikebana (flower arrangement), and even a musical performance in the main square!






",yes,,view review
Kinzang Wangchuk,2019-04-27 14:55:34,4,1,"This shrine can be easily located from the far distance by its giant red-orange colored gate. The whole structures within this shrine are painted red-orange, adding brightness to the shrine and I really like this glowing color.
After entering the shrine, there is a spacious ground where we can walk to the main Shrine. Unfortunately, by the time I reach there, the main shrine was already closed but I enjoyed walking around and capturing photos. I also admired its beautiful architectural designs of the temples.









",yes,,view review
Tess Löwenhardt,2019-05-29 06:16:27,5,1,"Beautiful place and wonderful garden. Shrine is free and the garden is 600y per adult but worth it.









































",yes,,view review
Alessandro Mautone,2019-06-06 16:36:17,5,0,"Amazing shrine with a huge gate⛩️! We didn't have the opportunity to get inside because of a tight timeline on our trip, but I would recommend visiting it



",yes,,view review
クりスBATTMAN,2019-06-23 05:17:24,5,0,"Must see fantastic Shinto Shrine, giant entrance gate, great museums and shops available. Great time!






",yes,,view review
