Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Jass Cheung,2015-11-17 15:13:28,5,0,Must go item for visiting arashiyama,no,,view review
Olivier Van Aken,2015-11-18 17:57:29,3,1,I was there by foot. Offers refreshing drinks and a moment to rest your legs. Thanks!,no,,view review
Anderson Hsieh,2016-07-09 01:15:35,4,7,the starting station of the sightseeing tram. always packed during the peak tourism season--hard to get a ticket with the reserved seat. The tram ride is about 15-20 minutes. Just get a oneway ticket to Truck Kameoka Stationトロッコ亀岡駅. You can walk a bit to adjacent metro station and get back to Kyoto Station by metro subway.,no,,view review
Osen Chen,2016-11-18 02:52:47,4,0,"door open @ 0815
ticket window @ 0835 (around)",no,,view review
Jk Tevin,2016-12-11 01:40:25,4,0,Very beautiful in the fall..,no,,view review
Golf Day,2016-12-24 06:03:22,5,1,"Wonderful experience




",yes,,view review
Deval Gupta,2017-01-29 10:45:30,4,2,The place was rejuvenating. The lakes near the bamboo forests were tranquilizing. The walk was soothing. A must visit. Won't take much time. Great site for photography.,no,,view review
Rosa Amarillo Ikehara,2017-02-20 14:14:33,4,0,"Quiet  and nice place

",yes,,view review
horst baemser,2017-04-16 01:45:39,3,2,"Tourist express with views on the river and valley. Runs ~20 min and is usually packed. Get a 1 way ticket and take the JR line back
",yes,,view review
YQ Teng,2017-05-25 14:20:15,5,1,"Simple but beautiful train ride.


",yes,,view review
Gayashan Jayasinghe (Channel D),2017-11-15 23:48:00,4,0,Nice place with few food stalls. You can have sight seen train ride from hear...,no,,view review
ANDY MA,2017-11-30 17:00:34,2,1,The scenery is not bad but the staff is very rude,no,,view review
B Prakoso,2017-12-09 12:27:33,3,0,"This is not JR station.
This station only serve tour train (Saga scenic train).
",yes,,view review
A Y,2018-03-04 11:17:52,4,1,"This station is for the Sagano Tour Train.

The station itself is rather simple. It has a waiting area, decent amount of seating and also a ticket office (to buy tickets).

The platform does not have a whole lot of shelter (the shelter is all only around the building entrance). There is also no seating (not that it is needed, because the waiting area has quite a lot of seating to start with).

Overall, it is not a bad station.",no,,view review
Faiz Nasir,2018-03-17 16:19:13,5,0,scenic train,no,,view review
Marcel T,2018-04-07 01:49:05,1,1,"Super expensive, very few trains.
",yes,,view review
J CM.,2018-04-12 17:59:39,5,0,Lovely station for tour train to Arashiyama.,no,,view review
府城古,2018-04-25 14:12:51,5,2," ""Arashiyama Sagano Train"" is famous all over the world, and it is a golden route for viewing maple leaves and cherry blossoms!

It is really difficult to book the Arashiyama Sagano train during the peak season of maple viewing.

If you buy five-seat tickets for the scenic ""Even Number"" starting from the first stop ""トロッコ Saga"" at 09:07 during the golden hour, you don't have to wait in line!

When the ""Sagano Sightseeing Train"" was approaching the terminal, an announcement sounded in the carriage, and the announcement in Chinese emphasized thank you ""passenger from Taiwan"".

This little train is used by people from many different countries, including the United States, France, and Chinese. How can it be so friendly to Taiwan? Although I was a little puzzled, I still laughed happily when I heard this kind of broadcast!

",yes,Chinese,view review
Danson Danium,2018-04-29 17:51:37,2,1,Staff must have a problem with smiling and I do not recommend the Matcha Beer,no,,view review
Kevin To,2018-05-01 00:23:49,4,0,"cozy







",yes,,view review
Jake Hiew,2018-05-05 00:36:35,5,2,"If you are passing through Arashiyama Bamboo Forest, do Board on a return trip on the Sagano Sight Seeing Train, which departs and returns to this station. Try getting the seat that is facing the river (right side of the train when departing from this station), also try to request for the seat to be facing the front of the train. We personally preferred the open carriage (without windows). Have fun!
",yes,,view review
Steven Yang,2018-06-01 03:13:12,5,1,"Get off here for the bamboo forest and walk down the hill



",yes,,view review
Manish Agnihothri,2018-06-02 06:34:15,4,3,"If you are looking for the JR Arashiyama station, this is not the one!

Those looking for the JR station, please look up Saga-arashiyama, where you can find trains headed to the downtown Kyoto station
",yes,,view review
Willy Willy,2018-09-16 04:12:43,5,0,"Beautiful view from train, especially during Hanami.

",yes,,view review
Nor Atan,2018-12-02 22:23:47,5,2,"Get your tickets early or online as soon as possible. This train ride is straight out of an anime or some fairytale. Its absolutely breathtaking, from the huge mountain forest to the cool riverboats passing by with people waving at you. This is one of the highlights of Kyoto.



",yes,,view review
* “‪Cho‬” *,2018-12-20 12:25:03,4,0,The ride was fun for the first 10 mins. Afterwhich the novelty dies off. The kids like it though. Bought a 2 way tickets to get back else got to take the expensive boat ride.,no,,view review
Tri Ngo Minh,2019-03-24 09:47:53,5,0,A must-try train during sakura season,no,,view review
Ginshinran,2019-03-26 12:22:57,1,5,"最低！最悪！

Foreign tourists visiting Japan, please try to get out of Kyoto because this city offers subpar service by Japanese standard.

My experience at this station is an example. At 2:15pm I asked for three tickets. The women at the window said only standing tickets were available for 3:05 but seatings were available for 4:05. I said let me check with my family but before I left, she said sorry 3:05 just sold out. I talked to my family for 2 minutes and returned to her to buy three 4:05 tickets. I asked for 4:05 specifically and she quickly pointed the 4:05 in the schedule and I said yes. She confirmed the seating arrangements with me but did not point out to me that she actually sold me three 3:05 tickets. I guess someone cancelled in that two minutes. I was under the impression that I’m buying 4:05 tickets and did not expect them to be 3:05 because she told me 3:05 are out and crossed out that 3:05 in the schedule in front of me.

my family killed almost two hours of time wandering around because we were waiting for our train and to my surprise, I found out they are for 3:05. I checked with her but she did not admit I asked to buy a 4:05 tickets and insisted even tho there are availabilities for the 4:05 right before departure I had to repurchase tickets. She even claimed because my receipts said 2:18, she was telling me the 2:05 tickets were out when I first asked her, which is a complete lie. Why would I care about 2:05 tickets when it was 2:18? I admit I didn’t double check the time on the tickets but the fact that she made such a bad excuse to get out of her responsibility was so low and ugly and so not Japanese standard.

She clearly did not care she ruined several hours of our time traveling in Japan and did not care to make it up for us even though she could have. All she cared was to lie to make ridiculous excuse for her poor service and carelessness.

Never again, Kyoto. Seriously, this city is not the true Japan. You can find better food, service, people or scenery is any other city in Japan.",no,,view review
Hauw Hian,2019-03-30 05:37:06,5,0,Beautiful,no,,view review
irish abby gale,2019-05-12 01:30:45,2,0,The station will close early than other station,no,,view review
K K,2019-05-26 00:13:39,4,0,"This station has bathrooms, signs in English, benches in the shade, and food stalls.




",yes,,view review
Critic Lee,2019-07-12 05:34:55,5,0,Friendly staff that speak English.,no,,view review
sum sum,2019-08-13 13:58:47,4,0,"A very scenic station!








",yes,,view review
yuju chien,2019-10-06 06:28:02,1,4,The lady with long hair in the front desk was not friendly.,no,,view review
Alex Bat,2019-11-02 11:42:55,3,1,"Half of the ride is lovely, the other half is just in dark tunnels. Also, they sell standing tickets after the seating tickets are full - this means the aisles are crowded so you can’t see the view most of the time.",no,,view review
Jane Madry,2019-11-06 17:41:29,5,0,the experience was great with slowly train,no,,view review
KeanSeng Cheah,2019-11-23 10:02:09,4,0,"We took this train towards the end of Nov. Temperature at this time is towards the lower 10C. This train is with open window, hence with wind chill, it can get pretty cold. One way ticket from JR west is 630yen. But it can be difficult to get during peak season. Either book early or get the ticket from an agent online. (it can cost you as much as double the price). I would suggest to take 1 way scenic train will do. Take normal JR train for the other way. It  is a 10 mins walk at the kameoka side. There is nothing mutch at kameoka town. So don't suggest to spend time there. If you take the kameoka to arashiyama scenic train, you can choose to stop at Torokko arashiyama stn and visit the bamboo groove. Taking the standing ticket for the scenic train is not too bad an idea as there are at both sides of the train. It is not too bad an experience especially during the foliage season.",no,,view review
pyuuri n,2019-12-05 20:33:48,5,0,"That is very good memory for me to ride this torokko.I was so happy. We could watch such a beautiful view. Beautiful hotel,river,momiji,tree,sky.we feel winds.if you go there end of autam or winter, you must wear your court.Because you will catch a cold.
















































",yes,,view review
Henry Cheung,2019-12-12 03:05:07,3,0,"If you want to sit in the open carriage, make sure you visit the ticket office early enough (open carriage ticket cannot be booked online, you can either exchange your online ticket or buy locally at the ticket station). we went to the ticket office at 8:45 and can only get a 10am ticket (it was a weekday only)

It is a crowdy experience starting from ticking purchasing. although views are nice, train is running fast. Next time i will try the boat.







",yes,,view review
sm duck,2019-12-16 16:27:36,2,1,"The girl helps tourists taking photo for money，very impolite and disturbing！She keeps on standing in front of us for nearly whole trip
She upsets other tourists just because of her selfish act and doing her own business！



",yes,,view review
Yan,2020-01-02 07:12:12,4,0,"Closed until March 2020
",yes,,view review
七面鳥放浪記,2020-01-26 11:51:19,3,0," At the best time to see the autumn leaves, there will be a long queue to purchase tickets. The line should be handled well, but some of the station staff members have brains like green peppers, confusing the place with incomprehensible guidance.

The trolley train itself can be enjoyed depending on the season and weather.
If Arashiyama Station is the starting point, there are plenty of highlights on the left side in the first half of the operation and on the right side in the second half of both the outbound and return trips. However, seats cannot be selected.
At Torokko Arashiyama Station, you can also purchase a ticket for the Hozugawa River Boat Ride (at a separate window). There are plenty of shops, so you don't have to worry about killing time, from buying tickets to boarding.
The response of the station is two stars, and the station facilities and the trolley train itself are four stars.

",yes,Japanese,view review
HK Muslimah LTC,2020-02-06 17:34:25,5,0,"End of the Sagano Scenic Railway, a truly unique experience, especially on an open carriage. Cold but memorable.
















",yes,,view review
Kira Kira,2020-06-15 16:57:56,5,0," A place that is definitely worth seeing ☺️☺️☺️ It is true that there are many tourists, and the route is a bit chaotic, but it is a real crowd anyway!

It is really necessary to buy trains with different upper and lower trains in advance, otherwise it is said that sometimes you buy in the wrong direction, and it will be difficult to buy again. .
The bamboo forest here 🎍 may not be too spectacular, probably because of autumn! But if you are lucky, you can meet friends from Singapore🇸🇬 here! nice surprise

",yes,Chinese,view review
Hiroki Shiraiwa,2020-06-21 13:52:49,4,3," It is located on a slightly elevated hill.
The official route is to walk up from Arashiyama, but if you go to JR Mabori, transfer to Torokko Kameoka, and get off at this station, you can go sightseeing all the way to Arashiyama without sweating.
Rich is recommended for the trolley train. Luckily I was able to make a reservation, so I was able to enjoy Arashiyama while feeling the wind.

There are tea shops and chairs in front of the station, so it's a good place to take a break.

The bamboo grove was also worth seeing.

While watching the truck train, I was able to relax with cherry blossoms and mitarashi dango.

",yes,Japanese,view review
kajuboh OK,2020-08-04 10:35:45,3,7," You can ride until around 17:00 in the evening at a pace of about one per hour.
It seems that there are days when the service is closed, so you need to check.
It is a place where you can enjoy the scenery of the four seasons.
There is also a shop where you can buy matcha ice cream and matcha beer.
There is a drink vending machine at the station, but I thought it was conscientious because it was a normal price for a tourist spot.
There were many lotuses in the nearby pond.
You can ride the trolley for 630 yen one way.

",yes,Japanese,view review
Yumika Nishizawa,2020-08-24 06:40:46,5,0,nature is beautiful,no,,view review
ICE. Mee,2020-10-10 05:11:36,4,0,"if you enjoy naturally sightseeing, please take the train and enjoy. Expectcially in cherry blossom and autumn seasons.",no,,view review
Merge Pro,2020-11-03 13:40:15,5,0," In fact, even those who don't know the heyday of the trolley train feel nostalgic for some reason. 🚋💨
The feeling of running hard and cute.
However, surprisingly, the speed of the run is quite fast!
Lots of tourists enjoying themselves on the train... I like it!

",yes,Japanese,view review
sakura,2020-12-11 04:35:43,5,3," It was early December, so I didn't expect autumn leaves, but there were still some leaves left. The window is fully open, so it's cold when you start moving. All seats are reserved.
At the time of departure, the station staff will wave to you. like an attraction.
Tanuki are lined up at the last station. The surrounding area is surrounded by fields and nothing.
If it's summer, it might be a good idea to get off at the last station and go down the Hozu River.
The valley is beautiful and it is a tourist attraction in Kyoto.

",yes,Japanese,view review
Phuong Nguyen,2021-03-29 03:58:35,5,3,"It's fun that big stations in Japan have stamps for tourists. You can bring your own notes, paper or just ask the staffs if you dont have anything. And stamp on it.

I really recommend taking the romantic train during Sakura and Autumn. You can take a return ticket or a boat ride back. The boat ride is out of service every Wed and bad weather.

The bamboo forest nearby is quite disappointing, I think. It's small and lots of tourists trying to take photos.

",yes,,view review
7893 02,2021-05-09 11:51:10,4,0," I rode on the last service in December, but unfortunately there were hardly any autumn leaves left.
But the conductor sang for me and it was fun.

",yes,Japanese,view review
S1LVER 6LOW,2021-07-23 13:23:02,5,0,Rural ambience...🤩🤩,no,,view review
Ryugo Kinoshita,2021-09-23 05:09:01,2,1,"The station itself and romantic train are good.
But there are a lot of noisy tourists that just cannot appreciate the unique atmosphere of the place and the car.  Moreover, the ride of romantic car is short and even though there are people in car that interrupt you from enjoying the time by offering making photos for money.
So if you want to enjoy old trains in rural areas it is better just to go to not well-known stations far away from tourist spots.",no,,view review
Vincent Leung,2021-11-07 07:39:11,4,0,A must go in in Arashiyama area.,no,,view review
まつまるつよし,2021-11-19 04:38:55,4,2," I took the trolley that departed at 10:05 on weekdays in mid-November. I arrived about 20 minutes before departure, but it was already a guide only for standing seats. Tickets were sold out 10 minutes before departure, so if you go at the last minute, you may not be able to board.

It's a little hard to see the autumn leaves from the trolley (the Hozu River rafting course looks more beautiful), but the beauty of the canyon offers plenty of photo opportunities.

",yes,Japanese,view review
Pascal Jetté,2021-11-22 05:17:49,5,1,"The train ride is indeed romantic and beautiful.

Recommend sitting on the C-D side as it has a better, longer view on the foliage and river compared to the A-B side.





",yes,,view review
えりお（フリーランス女医）,2021-12-02 13:02:19,5,6," A trolley that I thought I'd like to ride someday. I was finally able to ride it during the fall foliage season this year!
Tickets for peak seasons such as autumn foliage were lined up in a huge line, so we recommend making advance reservations online (e5489) in advance!

By the way, I actually didn't get on from this station,
I got on from the other terminal, Torokko Kameoka, so this was the arrival point!

Because the tickets for the trolley from here to Kameoka sold out faster,
It was easier to get from Kameoka.

With this as the final stop for the trolley (note: it's not the final stop!), the route from the bamboo grove to Tenryu-ji Temple, shopping and sweets in the Arashiyama area, and then returning to Kyoto city was the right choice!

",yes,Japanese,view review
AKIh (あきお),2021-12-09 03:21:59,5,3," We went on December 7th.
There are up to car No. 5, and only car No. 5 has no windows and is in an atrium.
It was raining, but the roof was on and the speed wasn't so fast, so I was able to see the outside without getting too wet!
I think all seats were reserved seats.
The trees were still colored and it was very beautiful ☺️
The story of the conductor was also interesting, and he even sang a song✨
When I go to Arashiyama, I definitely want to go ☺️

",yes,Japanese,view review
aki yama,2022-02-06 10:40:10,4,10," It was a lot of fun with a great view and atmosphere.

I went early, but the car with the window open was full with reservations. Since it was empty on the way back, I was able to ride an open vehicle on the way back.

After all, an open car is recommended.

It might be a good idea to go just to pick up a seat before going around.

",yes,Japanese,view review
