Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
saw sim ong,2018-01-06 10:37:36,4,0,"The visit to the imperial palace is free but you have to make sure that a booking is made online prior to your arrival. Alternatively you can make a visit to the palace to make an advance booking to be sure that you get a place. The third alternative is take a chance and queue up on the morning or afternoon of the visit as the administration gives out a number of places on the day itself. You get to visit the palace grounds but don't get a peek at the castle at all. Grounds are well main and beautiful and we had the pleasure of vibrant autumn colours although it was the beginning of December 2017

















",yes,,view review
Dávid Kovács,2018-07-06 17:46:45,4,1,"First of all, my rating is for the park only. As we arrived 25 minutes before closing we were not allowed to enter and based on what we read about the palace we decided not to return there next day.

As for the park, it's really huge, nice and quiet. At least after 4 p.m. You can take a long walk there virtually alone and also take some cool pictures. It's always nice to have a place like this in a big city.




",yes,,view review
Arella Bailey,2019-03-06 20:28:22,5,1,"Even though I went when most of the place was already closed up for the day it was still a really pretty place. The grounds have a few shrines on them you can look at and everything is surrounded by trees and benches for people to sit. Lots of people like to bring their dogs for walks in the evening and you can find lots of stray cat wandering around too.



































",yes,,view review
Steven Joe,2019-05-02 09:13:39,4,2,"A pretty large open combination of palace houses and other structures. A nice big park attached to it. A pretty nice garden that showcases some of the traditional Japanese methods. It was nice that it did not cost anything to enter and walk around the grounds. Definitely worth seeing but not going to be too exciting. Highly recommend this on a dry day. There is a pretty decent restaurant nearby and clean facilities to use. You can also bring your own lunch and use the picnic tables just outside of the Palace.


























",yes,,view review
Judah Turner,2019-05-04 15:17:36,5,0,"Lovely grounds to walk through. Entry is free into the inner grounds and worth seeing. It takes about an hour to walk down the whole imperial grounds and see the small inner ground tour. Some lovely photo spots and impressive building architecture and historical insight.






",yes,,view review
Jet Sng,2019-08-28 04:35:35,5,2,"A tour of the palace of Japan's previous capital, Kyoto. It's very nicely maintained, with guided tours at 10:00 & 14:00, with English available. Signs are also in English, so tourists would have no problems understanding.

Best part of it all? It's FREE!
























",yes,,view review
Melvin Diaz,2019-09-20 17:25:48,5,1,"The imperial palace is located in the center of kyoto and it can be easily accessed by bus, subway or cab. The complex is huge and therefore you'd better plan for a specific visit. Most of the locations within the palace are free but are up to reservation. Check their website. Recommended
















































",yes,,view review
Chee Kwan Tang,2019-10-25 09:27:29,4,1,"Be prepared to walk as the grounds outside the palace is already quite expansive irrespective where you enter. A variation from other more typical Japanese castles it does not have a moat at least not now or a defensive multi storied castle grounds. Guided tours are available but one can get enough general info of the signage in English & Japanese of course. There is also a lovely garden inside. Best of all admission is free although almost all the buildings are not accessible.




",yes,,view review
"Dr. Michael Kohlberger, BSc MSc",2019-12-08 13:33:26,4,2,"Definitely interesting location but with strict (and comparatively short) opening times. The garden areal around is it very large though and can be enjoyed outside of the opening times.

Well worth a visit if you're in the area.




",yes,,view review
Hriday R K,2019-12-29 11:03:19,5,3,"A place that will always remain close to my heart. A long passage to walk, keep yourself hydrated. The palace is very subtle and the garden is superb. I guess I saw two or three bonsai tree there. Overall experience of the place is good. Kyoto is amazing.







",yes,,view review
