Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
和歌山園部,2016-11-06 08:54:40,4,4," I think it's no exaggeration to say that just looking at the long approach leading to the precincts and walking is worth it just for that alone. Just by seeing the well-maintained garden and the Hojo that spreads out when you pass through the long approach, your heart will be cleansed. Surrender yourself to the silence for a moment if you find yourself enveloped in silence that makes it hard to believe that the temple is surrounded by houses.

",no,Japanese,view review
西崎剛,2016-11-29 09:51:24,5,1," The autumn leaves are beautiful, but there aren't many people so you can watch them slowly.

",yes,Japanese,view review
akito tsuji,2016-12-02 03:56:25,5,1," 28.12.2 First visit
Enjoy the autumn leaves slowly without too many people
I was able to love you.

",yes,Japanese,view review
Wa Hou Tai,2016-12-08 00:19:32,5,0," After entering the gate, there is a beautiful maple leaf path, strolling through it is very romantic.

",yes,Chinese,view review
Queenie Chang,2016-12-21 08:33:11,5,1,strongly recommend to participate its night maple tour!,no,,view review
肥田野真光,2017-04-04 14:38:17,5,5," Rokuo-in was founded by Lord Ashikaga Yoshimitsu. In the Onin War, only Rokuo-in remained. Take the Keifuku Arashiyama Line and get off at Rokuoin. Adjacent to Rokuo-in is the Donge-in Monzeki (nunnery).

",yes,Japanese,view review
太田貴久男,2017-06-09 09:29:56,4,2," This is the pagoda of Hodoji Temple, which was built in 1380 by Yoshimitsu Ashikaga to pray for life extension. After its foundation, it was devastated by the Onin War, and only this pagoda remains. In the reliquary hall in the precincts, the relics of the Buddha that Minamoto no Sanetomo received from the Sung dynasty are enshrined. Since October 15th was the date when the Buddhist tusk reliquary arrived in Japan, every year that day is designated as Shari-e, and it is open to the public along with other cultural assets. The photo shows the temple gate with a long and narrow plaque of ``Kakuoyama'' written by Yoshimitsu Ashikaga. From this temple gate to the middle gate and the main hall, there is a stone-paved walkway surrounded by bamboo groves and covered with green moss, leading to a dry landscape garden with Arashiyama as a backdrop. For transportation, get off at ""Rokuoin"" on the Keifuku train or get off at ""Shimosaga"" on the city bus that runs through Sanjo Street. Although Sanjo-dori has relatively heavy traffic, once you step inside, you will find yourself in a quiet and tasteful space.

",no,Japanese,view review
*** ATSUKO,2017-07-05 05:25:18,4,1," I visited for the first time because it is a little far from Arashiyama.

The entrance fee is 400 yen.

Perhaps because it was raining, there were no visitors other than us, so we were able to spend a relaxing and quiet time.

I was able to see the Buddha statues and hanging scrolls up close instead of through the glass, so I was able to see their true appearance.

",yes,Japanese,view review
Koko Kobashi,2017-11-21 08:33:38,4,0," There were few worshipers, and it was very nice to be able to see Buddha tusk relics and important cultural class Buddha statues up close.

",yes,Japanese,view review
Jituei Kobashi,2017-11-23 14:35:46,4,1," The atmosphere is similar to Tojiin in Kinugasa!
If it was built by Yoshimitsu Ashikaga, then I am satisfied.
There are few worshipers and it is easy to visit.
Tahoto pagoda enshrines the tooth of Buddha brought by Minamoto no Sanetomo from the Song dynasty.
At first glance, it looks like a five-storied pagoda at Yakushi-ji Temple in Nara, but it is actually the same as the three-storied pagoda, and the lower roof is said to be stiff.
In the main hall of the mountain, I was surprised to see a splendid Buddha statue up close, such as the statue of Unkei's Shakyamuni, the statue of Ten Great Disciples, and the statue of Yoshimitsu Ashikaga, the founder (the person who built the temple).
This temple also welcomed worshipers with the generosity of a Zen temple.

",yes,Japanese,view review
山口ぽちこ,2017-11-26 11:33:30,5,2," Nighttime viewing limited to 100 people per day. By appointment only. For 1,500 yen, you can get tea, snacks, charms, and towels as souvenirs. It wasn't a tourist spot and had a wabi-sabi feel to it, which was very nice🍁

",yes,Japanese,view review
木村恵子,2017-11-28 13:44:38,4,1," Autumn leaves are wonderful. It is a little-known spot with few people.

",yes,Japanese,view review
95 amaseiji,2017-12-02 06:47:22,4,0," Sagano is a great crowd! Quiet compared to that
The peak of autumn leaves has passed, but the temple is small and beautiful. I liked the painting of Mandala Nirvana in the Buddha reliquary hall☺

",no,Japanese,view review
yenruei wang,2017-12-07 00:40:25,4,0," It doesn't take too much time to pay special visits at night, and the main content is not the maple leaves at night. Rather, it is related to historical objects and buildings. Landian's personnel will control the time and cannot stay for long.

",no,Chinese,view review
望月洋子,2018-02-19 03:29:24,5,0," A temple popular for autumn leaves and camellias.
The dry landscape garden with Arashiyama as a background was also wonderful. Gazing at the moss-covered garden, you can enjoy a little time travel.

Within walking distance from Arashiyama station.
It is said that it is a temple related to Yoshimitsu Ashikaga!

",no,Japanese,view review
まっちゃん,2018-04-15 07:15:30,4,2," Yoshimitsu Ashikaga built it to pray for a long life, but he ended his life at the age of fifty-one, and Rokuo-in also declined after the Onin War. Sit on the edge of the reception hall and look at the garden and reliquary hall with Arashiyama as a borrowed scenery. Tourists are sparse, and quiet time flows. A Buddha tusk reliquary covered with crystal is enshrined in the Tahoto pagoda in the reliquary hall. It is open to the public only at the sharikai on October 15th every year. The statues of the Four Heavenly Kings guarding the Tahoto Pagoda and the painting of Buddha in Nirvana are also worth seeing.

",yes,Japanese,view review
zaucats,2018-05-06 23:40:33,5,0," Rokuo-in's green maple and autumn leaves are also famous for green maple. The precincts are all bright green, and in the mornings and evenings, the light that shines in between the maple trees is beautiful.

",yes,Japanese,view review
kimura hana,2018-05-17 10:33:37,5,0," Quiet location. My neighbor told me many stories. Green is also beautiful.

",yes,Japanese,view review
カヨヨ,2018-06-04 16:05:19,5,1," It was quiet with few visitors. The beauty of the blue maple leaves is incredible!

",yes,Japanese,view review
サント船長,2018-06-06 19:55:50,3,1," Rokuo-in Temple was a sub-temple (a temple built to protect the tomb towers of successive chief priests in Zen temples) of Hodo-ji Temple, which was built by Yoshimitsu ASHIKAGA. Hodo-ji Temple was abolished during the Onin War, and after that only Rokuo-in Temple, which was the sub-temple of the founder of the temple, remains and inherits the temple register.

According to ""Kanei Sandaiki"", a record of the Muromachi period, and ""Hodo Kaizan Kankaku Fumyo Kokushi Gyogyo Jitsuroku,"" which is a biography of Kaizan, the history of the construction of Hodo-ji Temple is as follows. One night in the first year of Koryaku (1379), Yoshimitsu Ashikaga made a dream declaration, ``You will suffer a serious illness this year, but if you build a temple to enshrine Hozo Bosatsu, your life will be extended.'' received. Therefore, Yoshimitsu decided to build a temple with the Zen monk Haruya Myohan (Fumyo Kokushi) to whom he devoted himself as the founder, and completed it in 1380. It is said that the original name of the temple was Koshoji, but later it was changed to Hodo-ji (the full name is Daifukuda Hodozen-ji). Rokuo-in Temple was built in 1387 as a sub-temple to protect the Kotobuki Pagoda (grave built during his lifetime) of founder Haruya Myohan (Haruya died in the following year, 1388).

",yes,Japanese,view review
Shocci OK,2018-10-25 11:40:53,4,1," In the reliquary hall called the former Golden Pavilion, it was quite impressive, such as the Shakyamuni Triad by Denun Keisaku and the old painting of Nirvana (it seems that it is left hanging all year round). The Buddha tooth reliquary here seems to be real. The garden is also bobo (there are some rare plants), but it seems that this is also the Zen spirit of this temple.

",no,Japanese,view review
12 3,2018-10-26 11:46:27,3,5," Rokuoin is located in the Sagano area of ​​Kyoto, about a 15-minute walk from Arashiyama and Togetsukyo Bridge. Many people don't know about its existence because it is located a little far from popular spots such as Tenryu-ji Temple and Sagano Bamboo Grove, so it is a temple that can be visited relatively calmly even during the peak season of autumn leaves.

Because the surrounding area is a residential area, the area around ""Rokuoin"" is not so busy with tourists. The small temple gate that comes into view is the entrance to Rokuo-in. The temple was founded by Ashikaga Yoshimitsu, the temple gate of Rokuo-in Temple, and on the plaque, Yoshimitsu himself wrote ``Kakuoyama''.

An ancient temple gate that has been around for over 600 years. If you can see the straight approach to the shrine from there, you will definitely get excited!

Once you pass through the gate, you will suddenly rush into the highlight. Just seeing the beauty of this approach is worth a visit! Overhead is a tunnel of red autumn leaves, and a straight stone pavement with a moss carpet on the side.

Usually late November is the best time to see the autumn leaves, but the beauty of the peak season is so beautiful that you will be at a loss for words. As mentioned above, there are no sources of noise around Rokuo-in, which is located in a residential area, so you can enjoy a luxurious space thanks to the silence.

There are many tourists who are stranded because of the beauty of the approach! You will return on the same approach on your way back, but you will be looking forward to the view from the other side as well.

Rokuo-in is an independent temple of the Rinzai sect. It was one of the sub-temples of Hoso-ji Temple, which was built by Yoshimitsu Ashikaga, but Hoso-ji Temple was destroyed by fire during the Onin War.

In Kyoto, there are many temples for tourists, which are called visiting temples. As a venerable Zen temple, it continues to protect the place of training to this day. When you visit, don't forget the feeling that you will be disturbed there.

The main garden that can be seen from the reception hall is a garden with Arashiyama as a borrowed landscape, and is considered to be Japan's oldest dry landscape garden. With Arashiyama dyed in brocade in the background, and looking at the autumn leaves in the garden and the impressive reliquary hall, time seems to pass slowly. It is a perfect temple for those who want to spend a quiet time. And when you go home, you may think, ""I don't want to tell people about this place.""

Rokuo-in became a hot topic when it was lit up at night for the first time in the fall of 2016. The gate is limited to 100 people per day, but many tourists flocked to see the mysterious world that is different from the daytime.

It has already been decided that this nighttime viewing will continue in 2018. It used to be limited to 100 people a day, but this year the limit has been expanded to 100 people a day on weekdays and 150 people on weekends and holidays. Please note that this is a pre-registration system from the internet!

Period: November 23rd to December 9th, 2018

",no,Japanese,view review
fuuchan,2018-11-18 12:16:42,4,0," Summer visit. There are a lot of maples in autumn, so I think you can enjoy the autumn leaves. It's quiet and hidden.

",yes,Japanese,view review
斎藤巧,2018-11-29 10:57:49,5,2," During the autumn foliage illumination season, there is a special night admission fee, but there are few people and you can fully enjoy the foliage.
There is also a tea service.
There are few foreign tourists and there is a taste.
I definitely want to visit again.

",yes,Japanese,view review
メカパンダ,2018-11-30 06:11:22,5,1," It takes about 5 minutes on foot from the lively district of Arashiyama.
It was quiet and I was able to take a leisurely tour.
Admission fee 400 yen
The goshuin (300 yen) was in the form of a note at the reception.

",yes,Japanese,view review
足立徹,2018-12-04 09:46:20,5,0," Autumn leaves night light up was very beautiful 😀

",yes,Japanese,view review
ゆりちゃん,2018-12-06 09:54:07,5,0," Reservations are limited to a limited number of people, so you can watch quietly and the tea ceremony has a wonderful atmosphere.

",yes,Japanese,view review
久保暁美,2018-12-10 11:24:16,3,1," Advance reservations are required for night visits, and you can enjoy a leisurely cup of tea. For cost performance, the set of Tenryu-ji's Hogon-in and Kogen-ji is the best 😃⤴⤴

",yes,Japanese,view review
K Yamamoto,2018-12-16 03:41:34,4,2," It is a quiet temple even though it is very close to Arashiyama, which is overflowing with people.
There is a long road from the temple gate, and there are many autumn leaves planted there, so it must be beautiful in the autumn.
Unlike famous temples and shrines, the temple cannot be said to be well-maintained, but according to the person who took care of the garden, ""it is left as it is.""
Also, there is a sign that is said to have been handwritten by Yoshimitsu Ashikaga (sorry, I don't know the official name), so it's a very good temple to enjoy the sense of history slowly.

",no,Japanese,view review
中原瑞樹,2019-01-17 12:43:11,5,0," During the fall foliage season, when the green moss is vivid, there will be many tourists, but it is also very interesting to enjoy the temple under the cloudy skies that make you feel the coldness of winter.

",no,Japanese,view review
りんのすけ,2019-04-10 23:53:01,5,3," The autumn leaves are very beautiful, so it is recommended to go not only in autumn but also in summer. In the past, there were few people and it was a hideout spot, but the number of people has increased little by little. You can easily walk from Randen Arashiyama, but you can get off at Randen Rokuoin. If you walk, it's almost a residential area.

",no,Japanese,view review
kyorecoba kyoto,2019-05-01 12:57:38,4,3," The stone pavement from the temple gate to the ""entrance"", the plaque of ""Rokuoin"" by Yoshimitsu Ashikaga in the reception hall, the statue of Yoshimitsu Ashikaga in the main hall, and the ""Nirvana painting"" in the reliquary hall are all thrilling. Please note that photography is prohibited inside each temple.

",yes,Japanese,view review
かぼちゃ太郎,2019-05-02 03:57:28,5,2," This is Kyoto. Only myself during Golden Week. Borrowed scenery of Arashiyama, silence. I was very satisfied ☺

",yes,Japanese,view review
smap onlyone,2019-05-12 09:20:08,1,3," I visited during the consecutive holidays, but it was quiet and there were no worshipers other than myself.
It was a scene that I could hardly imagine being in a corner of Kyoto. What surprised me was that the moss was reddish because it had not been cleaned or maintained. Is it that kind of moss?
The impression of reddish moss is not good.
Spider webs are crawling and buildings are still damaged. Receptionist's unmotivated response
The entrance is half blocked with a stick
Come like any other temple! please look! it's not like
The approach from the entrance to the gate is just like the photo in the magazine, but on one side you can see the walls and roofs of private houses, which makes it look unattractive. Bad scenery. Not good.

",no,Japanese,view review
Emi S,2019-06-12 13:19:36,4,3," I visited on June 12th.
I was able to see the flowers of the long-awaited sal tree.
In a quiet place, there were few tourists and I was able to relax and see.
Unfortunately, the biggest sal tree was in the back and I couldn't see it well.
Also, it would be even better if you could have matcha.

",yes,Japanese,view review
kaze kaze,2019-07-07 14:45:21,5,6," I visited with two friends on Saturday, July 6th. It is a Zen temple built by Ashikaga Yoshimitsu, but the road from the main gate to the entrance reception was straight and created a good atmosphere. The reliquary hall is also built in a casual garden, and it seems to maintain the atmosphere of an old-fashioned Zen temple. There are some posts that say that the flashiness of tourist temples is good, but temples are originally training halls for the salvation of all beings and Buddhist teachings, and are not meant for tourism. It seems that there is also a Zen training hall for women here, and I hope that it will protect its original role as a temple.

",no,Japanese,view review
鈴木強志,2019-08-04 09:43:26,5,1," The Buddha statues and reclining Buddha statues in the temples here are all genuine. There are few tourists and you can visit the shrine calmly.

",yes,Japanese,view review
YUSUKE,2019-08-21 11:46:06,5,1," It's quieter than Tenryu-ji, a Zen temple that hides the power of the past.

",yes,Japanese,view review
味付こんぶ（赤）,2019-09-16 03:05:28,4,1," Buddha's tooth is enshrined. An old man in the neighborhood is an explainer and can teach you various things. There are foreheads and pillars left from Yoshimitsu's era that did not burn during the Onin War. There are few worshipers outside the season of autumn leaves.

",yes,Japanese,view review
Mr.にゃんちゅう（にゃんちゅう）,2019-09-16 09:21:23,4,1," There is an entrance on the opposite side of the Randen station, so walk a little. But when you pass through the gate, another world spreads out, and it makes you feel very refreshed. The autumn leaves season looks good too.

",no,Japanese,view review
黃淑珍,2019-10-20 05:58:22,5,1," It's beautiful and quiet. Tickets are 400 yen for adults. There are not too many tourists. It must be more beautiful during the maple leaf season.

",yes,Chinese,view review
Edward Lin,2019-10-31 07:30:31,4,0," It's a good place to enjoy the maple, and it's refreshing.

",yes,Chinese,view review
山本洋一,2019-11-02 23:46:52,4,2," Arashiyama and the Togetsukyo area are crowded with foreign tourists, but Rokuoin, which can be reached on foot from there, is empty like a lie because there are no tourists. It's not a major temple, so it's a target. Autumn leaves are also pretty good. This is a temple built by Ashikaga Yoshimitsu, the same as Kinkakuji. The official name of Kinkakuji is Rokuonji Kinkaku, and both Rokuoin and Kinkakuji seem to have come from the deer of Yoshimitsu's Buddhist name, Rokuonin.

",yes,Japanese,view review
やきにくまん,2019-11-24 06:28:57,5,3," Because it is located in a residential area, it is a quiet place known to those in the know. The special evening viewing has started from November 23rd, but there were many people who came without knowing about the reservation on the Internet. Please be careful if you are planning to go there.

",yes,Japanese,view review
KOJI YAMAGISHI,2019-11-24 10:58:03,5,1," It is a hidden autumn foliage spot.
Please visit.

",yes,Japanese,view review
yuya,2019-11-28 12:42:17,4,0," The light-up at night is not too wide, and it is not too narrow, so you can see it slowly.

",yes,Japanese,view review
Pei-Wei Yu,2019-11-30 08:53:18,5,0," The night visit in autumn is great. The limited number of people and the full reservation system make the quality maintenance good. The 2000 yuan year includes the special royal red seal and the tea material gold, which is a very real price.

",no,Chinese,view review
Jay Shih,2019-12-03 13:16:26,5,0," Small and exquisite maple viewing place

",yes,Chinese,view review
山内三男,2019-12-08 09:46:02,5,0," The reliquary hall and autumn leaves of the Rokuo-in special public illumination at night🍁

",yes,Japanese,view review
yuyuan Lin,2019-12-12 08:36:53,5,0," Ye Feng is very beautiful! ! Very recommended! !

On the way, there are staff in kimonos serving wagashi and matcha indoors
The red and yellow patterns on the wagashi mean the maple leaves outside the window
Finally, in the temple, there is a picture of Sakyamuni Buddha's Nirvana Day, and an old Japanese uncle is explaining it, but it is explained in Japanese

",yes,Chinese,view review
JOHNNY LEE,2019-12-16 03:42:20,5,0,"great in late maple season

",yes,,view review
Thu Huyền Phan,2019-12-18 15:01:38,4,0,"Very nice and quite place, not crowded but 300 jpy per person is too expensive",no,,view review
albireo608 a,2020-02-05 02:51:58,5,1," It is a famous place for autumn leaves, but the green autumn leaves were also beautiful.
When I visited, the volunteers explained various things to me.
Although it is close to Arashiyama, there were few tourists and I was able to see it slowly.

",no,Japanese,view review
かむたん,2020-03-03 03:29:44,3,3," Perhaps I should have visited during the fall foliage season.
I went through the approach from the gate to the entrance reception, and I got lost at the reception, but I went to worship and observe.
Probably, I think that I was at a loss about the state of maintenance of the garden. It wasn't rough at all, it was sort of organized, but it wasn't attractive. I didn't feel any attention to detail.

",yes,Japanese,view review
高椋哲也,2020-03-08 07:18:58,5,1," After visiting Kurumazaki Shrine, I stretched my legs. It is a famous temple built by Yoshimitsu, and there is a Buddhist tusk relic that was brought to Sanetomo. I was immersed in a calm appearance. Although he was from a foreign country, he was researching buildings from the Muromachi period and taught me a lot.

",no,Japanese,view review
野中和夫,2020-06-11 10:19:32,5,0," The green leaves of the approach to the shrine,
It was the best as a scenery and a summer resort!

",yes,Japanese,view review
R I,2020-08-01 08:47:59,3,0," I keep it neat. It is unknown whether there is a main hall or not.

",yes,Japanese,view review
円座厚司,2020-10-15 12:15:20,5,2," I visited in October 2017. This is my second time this year. When I visited during Golden Week, the treasures of the temple were displayed and explained to the public, but the red stamp was only written down, so I visited to get the red stamp book.
Rokuo-in Temple is said to have been built in 1380 by Yoshimitsu Ashikaga when he was 24 years old, praying for his longevity. it is. It is said that the founder is Fumyo Kokushi. It is said that the reliquary hall enshrines relics of Buddha's teeth that Minamoto no Sanetomo brought from the Song dynasty.

",yes,Japanese,view review
尾形将人,2020-11-03 11:19:24,5,1," It is a secret spot recommended for those who want to enjoy autumn leaves quietly. It takes about 8 minutes on foot from JR Saga-Arashiyama Station.

",yes,Japanese,view review
maq m,2020-11-18 12:20:41,5,1," When I was young, I lived near Rokuo-in Temple, but I didn't have a chance to visit it, so I spent my time looking sideways at the closed temple gate.
I'm so glad I finally got to visit
I enjoyed the autumn leaves this time, but I want to visit when the leaves are still green.

",no,Japanese,view review
印南直子,2020-11-21 13:48:52,5,0," A quiet space away from the hustle and bustle.
It is a mysterious and comfortable temple that makes you want to sit on the porch forever and look at the moon.
A temple related to Yoshimitsu Ashikaga.

",yes,Japanese,view review
ゆうすけ,2020-11-23 08:15:42,4,1," Autumn leaves are very beautiful.

The receptionist at the entrance also serves as the person who receives the goshuin, so it would be nice if you could talk to them. As of 2020/11/23, it is distributed in writing.

",no,Japanese,view review
永元藤男,2020-11-24 07:00:28,5,1," At the 🚉 station next to Kurumazaki Shrine 👣 It takes about 10 minutes?

",yes,Japanese,view review
Aurelie Y.,2020-11-28 13:33:31,5,2," Special viewing at night was great!
I am satisfied to be able to see the first autumn leaves this year.
The wooden statue of Yoshimitsu Ashikaga displayed in the main hall was also interesting.
Full marks overall.

",yes,Japanese,view review
さんごくチャンネル,2020-11-30 14:52:36,5,1," It's close to Arashiyama, but it's quiet and you can relax.
The autumn leaves are beautiful, and it seems that they are also lit up at night.
I am glad that you can see the principal image and the painting of Nirvana up close.
The contrast in the garden is beautiful. There is also a borrowed scenery of Arashiyama, and you can enjoy the happy scenery.

",yes,Japanese,view review
西出香,2020-11-30 15:14:06,5,1," Arrived in the afternoon. Located in a residential area a 5-minute walk from Randen Rokuoin Station. The stone pavement from the temple gate is long and surrounded by bamboo groves and autumn leaves, making it an extraordinary space. It is suitable for tourists to visit slowly. You can see the Karesansui garden with Arashiyama as a borrowed scenery, and the statues of Shaka Nyorai and Ten Great Disciples said to be made by Unkei.

",yes,Japanese,view review
祐希相沢,2020-12-05 12:17:09,5,7," Arashiyama, especially the Togetsukyo area, is bustling with tourists from all over the world year-round. Rokuo-in, which is a little far away, may be a quiet little-known spot while people are accustomed to the corona disaster and the bustle is regaining. It's always nice to be quiet and calm, even though it's a place where you can't miss the name of Lord Ashikaga Yoshimitsu. It seems that Ikkyu also visited frequently.

",yes,Japanese,view review
川崎和之,2020-12-05 15:04:23,5,0," It's a small temple, but it's a beautiful temple.

",yes,Japanese,view review
永原一郎,2021-01-10 06:21:28,4,1," A little-known spot for autumn foliage, where you can take your time to appreciate them!

",yes,Japanese,view review
Yopey,2021-04-13 10:14:26,4,5," Visited on 2021/04. Coco's temple is more suitable for immersing yourself in its tranquility while looking at the garden, rather than visiting to see various cultural properties. The Randen train passes through the north side of the temple, but it doesn't disturb the quietness. Please note that the reliquary hall is currently under construction and cannot be visited. Also, if there is no receptionist, please wait patiently or ring the bell at the entrance.

",yes,Japanese,view review
宅見肇,2021-07-17 03:10:10,5,11," The Rinzai sect temple built by Ashikaga Yoshimitsu, the moment you pass through the gate, you will be amazed by the splendid moss garden and green autumn leaves, and the straight stone-paved approach to the temple.
If you ring the bell yourself, the chief priest will come out. Pay the entrance fee of 400 yen and proceed according to the route.
The highlight is the forehead of the reception hall, which is written by Yoshimitsu Ashikaga. It's a pity that the previous reliquary hall is under construction, but you can enjoy the taste of the garden.
Photography is prohibited inside the main hall, but you can see the statues of Shaka Nyorai and the Ten Major Disciples, the statue of Ashikaga Yoshimitsu, the founder of the foundation, the statue of Miroku Bodhisattva, and the statue of Kaizan Fumyokushi. I'm pretty sure there is a statue of Yoshimitsu at Tojiin Temple...
Another picture map of the Saga area from the 15th century was on display. Tenryu-ji Temple, Rokuo-in Temple, Daikaku-ji Temple, and Nison-in Temple were unknown at the time (laughs).
No tourists 😊
Like Toji-in, you can sit in front of the reception hall and look at the garden. I was able to relax in just 5 minutes of blank time 😃

",yes,Japanese,view review
jrfnaotaka,2021-07-31 09:00:43,5,2," Rokuoin Temple of the Rinzai sect Kakuozan in Ukyo Ward, Kyoto City. This is a sub-temple of Hodoji Temple, which was built in 1380 during the Muromachi period by Yoshimitsu Ashikaga, the third shogun of the Muromachi Shogunate. Hodo-ji Temple was destroyed by fire during the Onin War and was abolished, leaving only Rokuo-in Temple. It holds many important cultural properties, and the principal image of Shaka Nyorai and the statues of the ten great disciples are said to have been made by Unkei. It is also the name of the station on the Randen Arashiyama Main Line.

",yes,Japanese,view review
福田克巳,2021-08-12 16:27:32,1,0," I am the only tourist. If you pay 400 yen and enter inside, the reception hall door is closed and you cannot see inside. If you look at the garden, you can't see the shariden, which is completely covered during renovation work. I left in 3 minutes because there was nothing to see. Do you charge an admission fee for this? At the very least, at the time of payment, the Reliquary Hall is being renovated, is that okay? I wanted you to ask. I wanted the door of the reception hall to be open for visitors. At least if you can't see the Shariden. I will never go there again.

",no,Japanese,view review
あんころもち,2021-11-03 13:04:11,5,1," Little-known spot with few tourists. Neatly maintained. Walking along the Kyoto-like moss-covered approach to the shrine will calm your mind.

",no,Japanese,view review
藤田大輔,2021-11-21 07:21:23,5,6," A secluded temple in the Sagano area of ​​Arashiyama, this temple is associated with Yoshimitsu Ashikaga, the third shogun of the Muromachi Shogunate. We visited during the fall foliage season, and the alley that leads from the entrance already creates an atmosphere where you can fully enjoy the autumn season. The colorful autumn leaves of the trees, which are mixed with red, yellow, and green, are truly the world of autumn. I was able to spend a leisurely time in the dry landscape garden, tea room, and other places where time passed slowly. It is a temple that you would like to visit not only in autumn, but also in all four seasons. How about stretching your legs when visiting Tenryu-ji Temple?

",yes,Japanese,view review
塚本初江,2021-12-17 05:00:19,5,3," This is my favorite temple in Kyoto. Autumn leaves and blue maple leaves are also wonderful. You can enjoy the various colors of autumn leaves, and the blue maple leaves are refreshing.

",yes,Japanese,view review
POTEKO OTUKA,2022-03-12 00:42:54,5,3," Last year, I stayed at a temple lodging for one night in late November. without fire,
It was cold and unbearable. However, the family of the temple was also protected by this temple. The next time you stay at this time of year, I would like to revisit even if I prepare clothes for outdoor activities. The early morning hours in the garden were often a blissful moment of solace in the silence, gazing at the splendid garden while basking in the sunshine. The hearty breakfast was also very good. I also want to go in other seasons, such as fall and winter.

",no,Japanese,view review
スタジオマーシャル,2022-05-30 01:54:14,4,0," I went there for the first time.
A quiet temple!

",yes,Japanese,view review
新井節子,2022-06-03 12:51:20,4,0," Once you pass through the gate, there is another world.
On both sides of the stone pavement, Aokoji bows to welcome you.
I couldn't help but snap.
If there is a bench, you will surely want to sit down.

",no,Japanese,view review
アムロK,2022-07-29 14:21:24,3,1," The reliquary hall was under construction 😵 it seems that it will be completed next year. The statue of Yoshimitsu Ashikaga was worth seeing✨

",yes,Japanese,view review
bunapyjp,2022-08-16 02:13:56,5,2," The reliquary hall is under construction.

",yes,Japanese,view review
山本洋輔,2022-09-18 01:40:43,3,0," It is said that Buddha's tooth (Buddha's tooth) reliquary is enshrined in Tahoto. Said an older man who had been a volunteer guide in the past.

",no,Japanese,view review
磯貝昌代,2022-09-29 03:44:53,5,0," I watched TV last year and wanted to see it, so I went there during the autumn leaves season. I was impressed by the scenery of autumn leaves.
I plan to go again this year.
I am looking forward to it.

",no,Japanese,view review
Moon light. Lovely.,2022-10-22 04:24:47,5,0," A long time ago, when I was a student, my class moved away from school to take a graduation photo. I still can't forget the beautiful green garden. I am grateful to my homeroom teacher.

I would love to visit again someday.

",no,Japanese,view review
