Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
DJ H,2016-08-07 13:58:13,4,2,"A good place to bring your kids to in Kyoto if they get tired of going to temples and palaces.















",yes,,view review
Ayk HH,2017-01-12 06:20:04,4,1,"For Japanese histric movie or drama fans, this is the legendary place. My recommendation is enjoy the location sets that we are able to walk through and touch, Edo era style streets. For the option there are ninja attractions, characters, more and more. For the 1day kyoto pass holder discount is available so check thr info before pay. Closing hour is pretty early so better ti aware. Last time of in is before an hour of closing.













",yes,,view review
Kaze Minamo,2017-03-05 14:42:48,4,0,"Fun park that was not very crowded when we visited, even though it was a Sunday. You get to watch some scenes out of old style ninja/samurai films live, just need to check the show times. There are also some attractions that activate several times an hour.
",yes,,view review
Ima Puspita Sari,2017-03-16 13:16:13,4,1,"Takes you back to childhood memories (if you grew up with Jap superhero tv series). Some amusements need additional costs though.



",yes,,view review
Mister Onigiri,2017-03-27 13:17:15,3,1,"Its not the best themepark i ever visited.
the hole system is for kids and you have to pay for everything separately. my conclusion is show the park your kids and they will love the ninjas.


",yes,,view review
Jahra Roxas,2018-03-20 23:35:54,5,0,"I love the old world experience! It's a great place to get a feel of pre-Meiji Japan, amd if you're lucky you can watch a TV or Movie shoot going on. But if you do, remember to keep quiet.


",yes,,view review
A G,2018-04-26 16:13:37,5,0,"Really enjoyed this place! Highly recommend do not skip it, it is truly a gem one of a kind place you won't find anywhere.
























",yes,,view review
Youki Takei,2018-06-24 06:12:53,4,1,"Nice place to see and learn how Japan used to look like. Its actually used for filming movies, and if you were lucky you can see that. There are many attractions too. Overall you should visit here at least once.













",yes,,view review
Maharani Wanodya A.P.,2018-07-02 13:03:57,5,1,"This theme park offers an amazing replica of classic Japan. The traditional houses, train, even the household items like wooden shelves and stoves. So many Instagrammable spots, including Yoshiwara district where visitors can pose like geisha complete with the properties. Not all of the attractions are included in the JPY 2,200 entrance fee. Some attractions need additional fee (JPY 500 each). If you don't want to pay more, you can still enjoy the free shows like ninja-themed comedy show, re-enactment of old Japan's customary, and behind the scene of Japan's historical drama.
",yes,,view review
Abdulla Alremeithi (Spartan4k),2018-07-20 13:13:05,5,0,"It's so fun, the haunted house is so scary and people are delighted to meet you.



",yes,,view review
Sonia Molotkiewicz,2018-10-26 10:08:42,4,0,"Fun and interesting place for people of all ages.

There are very many interactive activities to do, exhibits to see, and restaurants to eat at.










",yes,,view review
saleh anwar,2018-11-22 02:23:31,5,0,"If you want to experience living in edo period, you can come and visit toei kyoto studio park. There are many attraction to see in here. I highly recommend you to go to ninja mystery house and learn about ninja trick



",yes,,view review
