Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Christian Kaden,2013-05-11 15:01:30,4,1,"The surrounding nature is really great, but Kosanji itself is not the most spectacular temple. It should be a must-visit during autumn, though.",no,,view review
Nicola Dorin,2015-11-07 06:36:21,4,0,"A very nice garden, small but you can enjoy the hill view from here that complete the scenery.",no,,view review
JaeHee Park,2016-09-21 13:14:47,5,0,"There is a temple in the several mountains. Atago and some mountains are surround this place. There are many moss that makes mood fantastc. Also the kousanji temple is UNESCO world heritage.













",yes,,view review
Trans-word plus TGM,2017-11-26 00:14:58,5,1,"The location of Kosanji Temple is in the mountainous area called Toganoo along the road called Syuzan Kaido Street in Takao on the west side of Kyoto City. This is one of the 3 major temples around this area near the mountainous valley along Kiyotaki River in Takao and the one designated as a UNESCO World Cultural Heritage Site. The establishment of this temple was in Nara period and it was originally a sub-temple of Jingoji temple. It was 1206 in Kamakura Period when Emperor Gotoba bestowed this temple on Saint Myoe and later it was revived as current Kozanji Temple. The temple Is surrounded by beautiful nature and loved by historical figures such as Yasunari Kawabata, Masako Shirasu as it is introduced in their books. As well as being selected out as an old temple it has also gained its fame for the arts of caricature depicting animals in human-like characters called ""Choju-jinbutsu-giga"" ( The illustrated handscrolls of frolicking animals and humans ). They are the origin of current Japanese manga culture. Some of those works are currently preserved in Kyoto National Museum. The temple also holds various type of treasures such as Buddhist paintings, painted scrolls designated as national treasures. There are many goods associated with Saint Myoe. Especially wood sculptures of a small dog suggest a person who was found of dogs. Kosanji Temple is also known as a place where the culture of drinking tea was first introduced in Japan. The origin of tea culture in Japan is believed to be formed when the founder of Rinzai sect of Buddhism Yousai Zenji brought tea from country of Sung ( current China ) and taught this practice to Saint Myoe. Toganoo is a ground where the very first tea plantation in Japan was started. In this temple there is a stone monument of a place where the oldest field of tea plantation was. The tea was believed to contain composition to ward off sleepiness. The priest of the temple later transplanted seedling to Uji and spread out to the rest of the country. Back in that time the tea grown in this ground was the only kind considered to be authentic production and this Kosanji tea was annually served to the Emperor. Saimyoji is the next one located in the south of Kosanji Temple. Jingoji Temple is the one next to Saimyoji in its west. Next to Jingoji is a trail connected to village of Kiyotaki. Please check the direction guide posts on your way.

( Trans-word+ TGM Kyoto Guide )",no,,view review
天羽亮,2017-12-03 07:09:55,5,0,"A beautiful temple in the quiet mountains of Northern Kyoto. It must be a marvel in the peak of autumn with its crisp clean air, and extremely quiet atmosphere.
",yes,,view review
Paul Cumming,2018-04-12 10:16:12,5,1,"One of my many favourite temples in Kyoto. If you're relying on public transport, Kozan-ji can be reached by bus from Kyoto Station.
Kozan-ji is known as the place where Tea was first cultivated in Japan, and a small plantation is maintained and can be seen to this day in the temple grounds. Kozan-ji is known also as the home of the ancient series of scrolls called ""Choju Jinbutsu Giga"". They are a National Treasure, the originals kept at the Kyoto Museum, with copies on view at Kozan-ji. The scrolls are considered to be the first example of 'Manga'.",no,,view review
Kevin To,2018-05-01 00:14:48,3,0,"run run run



",yes,,view review
Joseph Oliver,2018-09-15 04:25:25,5,0,"This is my favorite place so far in Kyoto. The smell of the wood of the buildings, the well-cared for gardens surrounding the structure, the amazing drawings, the sounds of nature, and the view of the mountains - it made for a wonderful sensory experience. This place is famous for being the birthplace of tea in Japan (it's called ""Tagano-o"" ocha), from where the seeds were transported to Uji and then all over Japan.",no,,view review
Seth Daly,2019-10-08 04:55:30,5,0,The bell had a beautiful tone and walk across the river was stunning.,no,,view review
まっちゃん,2019-10-19 12:08:36,5,5," Do you call the terrain where the ridges of the mountains gently descend to the lowlands a ""tail""? Takao, Makio, and Toganoo are collectively called Sanbi in Kyoto. Others include Matsuo and Mizuo. Kozan-ji Temple has the mountain name ""Mt. Toganao"". Most of the precincts are under construction due to typhoon damage in 2018, but Sekisui-in, a national treasure built in the Kamakura period, is open to the public. It's still early for autumn leaves, but the maple and moss green washed by the rain, and the sliding stone steps were beautiful, and it was very good. Manuscripts of Choju Giga have also been released, and I enjoyed the lively depictions of the animals. I also understand that it is called the originator of manga. There are plenty of souvenirs such as stamp books, handkerchiefs, postcards, and pin badges.
A family member who accompanied me said, ""I want to drink tea in a place like this,"" so I also had matcha. (¥600 for one drink with sweets)
The receptionist is gentle, and there is also a friendly Kuro Love, so I'm already very satisfied.

",yes,Japanese,view review
