Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
뿡핑룡아빠,2016-09-09 16:13:22,4,0,"Calm place. You can ring the bell at here, but a famous buddha statue is under repair.",no,,view review
Trans-word plus TGM,2016-10-11 14:59:28,5,0,Nison-in Temple,no,,view review
Hesham Zakaria,2018-04-02 08:58:17,5,0,"Fantastic and calm and peaceful. Amazing Japanese garden. However, not sure if it would be worth it if the cherry blossoms were not in bloom
",yes,,view review
Peter Apriyanto,2018-05-01 02:27:58,4,0,Ok,no,,view review
Magnus Jørgensen,2018-05-17 14:10:43,4,1,"Price: 500yen
The temple has a resonably sized cemetary which to us was a bit underwhelming as we visited Okunoin Cemetary a few days earlier. There are many better cemetaries spread out in Japan than this one. Definately recommend The Okunoin one.
The temple however was situated in a very idyllic setting and there were very few other tourist around when we visited. It was very quiet and peaceful. The temples Goshuin is also very beautiful, definately worthy of any Goshuin book.

Overall I would say that the 500 yen entry price is a bit high for what you get, 300 would fit better. If you would like to see a beautiful cemetary and a peaceful temple then it's worth the price, but if you only want to see one of the two then there are other better options.

",yes,,view review
Mathew Hawkins,2018-10-08 07:36:28,5,0,"Went to the bamboo forest which was pretty disappointing but walked up the hill to this. Continue up the big staircase at the back to find amazing views out over the city. Very peaceful and interesting place. No one around when we visited which made it even better.



",yes,,view review
Vermeer NYC,2018-10-13 09:03:01,5,2,"The Ginkaku of Jisho-ji and Nison-in Temple in Sagano are places where likes very elegance.
",yes,,view review
Andy Kang,2018-11-10 01:37:53,2,0,Not worth the entrance fee,no,,view review
Soottipong Winyoopradist,2018-12-05 04:00:29,4,1,Beautiful temple in fall season. But no peach since there are so many tourists.,no,,view review
Maple Tree,2018-12-07 01:34:23,4,0,"Walk up some stairs, it’s calm and quite at the higher ground of the temple. The sound of birds and bell (when someone gongs the bell near by) is very soothing.",no,,view review
Kleber Baudelaire,2018-12-13 22:21:10,5,0,"Awesome view

",yes,,view review
Roi Maishar,2019-01-23 13:08:56,2,0,I'd skip it. The famous ones are far better.,no,,view review
Lee Joshi-Jones,2019-03-26 10:30:49,5,1,Great staff and beautiful gardens and temple shrines. A great way to get away from the crowds at the nearby bamboo grove.,no,,view review
Momentum Vitae - MV,2019-04-06 03:46:53,4,0,Quiet but not that interesting,no,,view review
Alexander J Zerin,2019-04-15 05:47:41,5,0,Worth the hike up the steps thru an expansive cemetery to see a great view of the city,no,,view review
Jonathan T,2019-04-25 04:35:39,5,0,"Absolutely wonderful place! It's very quiet, so you don't have to brave the crowds. Admission fees are inexpensive and the gardens are beautiful! The temple staff even open up the wooden corridors behind the main hall for you to experience the full beauty of the gardens. All in all, definitely recommended!",no,,view review
SDM,2019-05-11 07:29:36,4,1,Great spot,no,,view review
Paul van Dam,2019-06-29 10:25:52,4,1,"Quiet and serene Buddhist temple founded over 1100 years ago, and renowned for its autumn colours. It's well maintained and definitely worth a visit.

I was given an English language flyer with a map and information about the temple area.

The only thing I didn't like was the information signage all over the place, you almost couldn't take any decent photos without signs in the way.


",yes,,view review
Sing Chen Yeo,2019-07-06 11:30:46,3,0,"A very small ground with a large cemetery, not worth the entrance fee",no,,view review
Tee F Kay,2019-07-10 02:13:42,5,4,"Very beautiful temple in central Arashiyama. The entrance is not cheap, but the walk through the quite temple area and the beautiful gardens are surely worth it. The main temple is a very impressive building and you will also have the oportunity to add to your goshuin. The priest is a very gracious host.",no,,view review
Ben Wolman,2019-08-10 08:52:23,4,0,This was a pretty cool temple. Quite large and very pretty with lots of little monuments.,no,,view review
Loaridon,2019-09-14 01:37:26,5,0,"Very quiet and peaceful place
Definitely worth your time, without many tourists to bother you
",yes,,view review
Yuri Okada,2019-09-24 23:54:10,5,0,Another gem in Kyoto which is most beautiful in spring and autumn! Many emperors and nobles retired to temples and monasteries after their reign and when I come to places like this I can still feel the spirit of ancient days,no,,view review
Chris Jackson,2019-10-02 08:23:43,5,0,Beautiful temple with great views. Also isn't packed with tourists like many other Kyoto temples.,no,,view review
Peter Morgan,2019-10-15 10:55:11,4,0,We found this temple at the end of a wonderful day.  Our visit was in the late afternoon and there were very few visitors.  Very spiritual and quiet.  Great lighting for photos.,no,,view review
Stefan Sluijter,2019-10-19 13:11:40,1,0,Entry fee is high!,no,,view review
Mahaldika Cesrany,2019-10-25 13:27:25,5,0,"Good place, nice scenery, and memorable",no,,view review
Emma Giles,2019-11-06 02:47:07,5,0,"Quiet and beautiful.



",yes,,view review
Krishna Govinda,2019-11-22 06:26:59,5,0,"As a tomb of an emperor, this area is really well preserved and provides really calm vibe, almost haunting.",no,,view review
Nathan Zhou,2019-11-24 16:11:22,5,1,"The best maple leaf scenery in Kyoto so far.


",yes,,view review
ericktk,2019-12-01 14:57:02,5,1,"Nice place for meditation.
",yes,,view review
Wong Al,2019-12-09 16:28:25,4,0,"This temple is famous for the beautiful view at the pathway to the front gate. It's peaceful and spiritual there. I have tried the matcha and sweet set to wait out the rain. It's just nice sitting there enjoying the scene.




",yes,,view review
Brian Lin,2019-12-25 06:31:43,4,0,"A small temple that is great for viewing fall foliage. The scenery is beautiful and the temple is not that crowded, which is great during peak seasons like this.



",yes,,view review
Linh Quan,2020-02-09 06:23:02,5,1,"Very calm and relaxing. I come to this temple every year with my husband to wish for good lucks for our family ⭐️
",yes,,view review
K I (Kiyo),2020-02-16 07:27:47,5,0,Tranquil and mind-resting place that hasn't changed over centuries.,no,,view review
Hajime Watanabe,2020-02-25 15:02:48,5,0,"Best temple in Kyoto from my standard.
You can feel seasons and meditate at the same time.
Hearing the Shishu-Odoshi makes you feel you are in the different world.

Just near the famous Tenryuji so you definitely want to take a little walk there.






",yes,,view review
Mizazoy Slavashvilley,2020-03-26 00:41:20,5,0,"Beautiful garden and temple. If you go to garden ticket to temple is cheaper
",yes,,view review
Hiroki Kobayashi,2020-11-22 13:54:26,5,1,"Magically beautiful place in the best season where Ogura Anko - sweet bean paste- established. Highly recommended!














",yes,,view review
