Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Tilman Baumann,2017-02-26 06:44:41,3,1,"The aquarium is mostly geared towards the display of cetaceans. Which is a shame because I have issues with that. Especially in Japan.

There are a few beautiful freshwater nature aquariums and seawater aquariums.
Definitely worth the visit, perhaps not worth the entrance fee.

While I'm all for children having this experience. I'm quite appalled by the behaviour of those kids towards the animals. Nobody seems to mind knocking and kicking the aquariums.
Some of the displays are also way too small for the type of fish.

Mixed feelings.
Writing this in the serene and beautiful market garden with serpentine waterfall. Nice.

PS: The newts and salamander big and small are quite cool. In tastefully decorated tanks.


",yes,,view review
David Anderson,2017-06-05 10:46:42,4,0,"Swayed between 3 and 4 stars, giving it the benefit of the doubt as I can't do 3.5...

Overall good attraction, some of the displays do seem cramped, I'm not an expert though...

Also the layout had me confused leading to a couple of times where I almost walked out of the place by accident, was just lucky I thought I must have done something wrong and went back...

I did like the focus on local water life, and the displays have some very effective lighting, highlighting the animals very well.


",yes,,view review
Carel van Rooyen,2017-12-08 14:27:12,4,0,"Great selection. Friendly staff.

Could sit in front of the main tank for hours.

Chestnut ice cream at the cafe ;)















",yes,,view review
Neil - The Backpack Adventures,2018-05-23 16:44:22,5,2,"One of the best places to bring your kids to when you visit Kyoto City. The aquarium here has plenty of displays and is worth seeing. You should also buy one of the souvenirs near its entrance. The fee is quite pricey but rest assured that it is worth your money.

",yes,,view review
Carl English,2018-05-28 14:15:07,5,1,"Great little aquarium! It's small, but very well done. There's a captivating jellyfish room, penguins, seals, eels and a delightful dolphin show for $20 per adult, all in. Little kids are free. Food is decent but overpriced (no surprise there). Very little English signage, so just go for the fun of it. Also, dolphins! If a dolphin show doesn't put a big grin on your face, see a doctor.



",yes,,view review
Harumi Prijono,2018-06-19 07:31:04,5,0,"It's a nice place for children. We enjoyed it so much. It's not very big but it has great variety of animal. Plus we can ask for the ticket bundling for kyoto railway museum


",yes,,view review
Troy N,2018-07-16 03:46:32,4,0,"This is a small little aquarium in a city known for its historic temples and buildings. It seems almost out of place when one looks at its gleaming except and modern lines.

I enjoyed visiting this aquarium because in a fish geek but I've seen better. The large tank with the sardine school was pretty cool as was the beautiful goldfish and aquarium displays. I was quite taken by the giant salamander exhibit and wanted to get one of those large stuffed ones for a body pillow but that was squashed by my boss.

Overall a nice aquarium and worth the admission fee but don't expect the Osaka aquarium....











",yes,,view review
Christopher C,2018-07-17 04:24:16,5,2,"The aquarium is rather small compared to other aquariums, but definately worth a visit. They had seals, jellyfish, penguins, etc but the main attraction you should definately not miss is the dolphin show. It was just breathtaking. I think there are posted times for when each show occures during the day, but I'm not positive. Also, if you happen to be a university student, showing your student card gives you a discount.



",yes,,view review
Mukti Rijal,2018-08-15 00:06:50,5,0,"Even though entry fee is little expensive you and your kids (if you have any) will love it !! The dolphin dance was exiting!!

































",yes,,view review
josh wilson,2018-08-15 10:17:17,4,0,"Good aquarium missed the dolphin show but heard it after we left and it sounded quite exciting. Probably a one time visit kind of thing





",yes,,view review
Maya Sravannthi,2018-09-11 04:31:17,5,1,"A wonderful place to see exotic animals and fishes, sea lion, eels, fishes, penquins and it's wonderfully maintained the staff is plesant the dolphin Show is amazing
















































",yes,,view review
priyanka pradhan,2018-09-14 00:50:27,5,0,"I loved it and the kids had a lot of fun, we were lucky to have witnessed the circus and dolphins show.......... the interaction was too good 👍👍😊❤️







",yes,,view review
Sonia Molotkiewicz,2018-09-22 23:31:20,5,0,"Great exhibits! The Aquarium has a vast array of beautiful and captivating marine life and interesing ways to showcase it.

The exhibits are interesting and the shows are fun and interactive.


",yes,,view review
Tim Sargent,2018-11-09 08:53:02,4,0,"Brought the kids here as they needed a break from being dragged around the shops and markets with the wife. Great way to spend a couple of hours. For us cheaper than going to our aquarium back home and had enough to keep them busy. My only issue is how the dolphins were kept in such small enclosures, that for me was disappointing.





",yes,,view review
Vita Vita,2018-12-13 23:41:12,5,0,"The handle on the stairs are just looks like a wave. They make it in section so its easy to explore this place. My kids love the dolphin show and the wavy handle 😆







",yes,,view review
Ed VanWieren,2018-12-14 11:28:52,4,0,"It is a very nice aquarium and the kids enjoyed it (ages 9, 11). I do think it's a bit pricey... But acceptable from Japan's standards.

",yes,,view review
Maggie Budiono,2018-12-29 13:51:41,5,0,"I've been to Kaiyukan Aquarium in Osaka and SEA Aquarium in Singapore. This one is a different place to see some water animals. What i loved most are the cutie-tootie penguins and the playful, acrobatic fur seals.... they're such funny creatures.....






",yes,,view review
FRANCIS MANSAPIT,2019-01-26 05:31:23,4,0,"This aquarium is a bit small but it’s within walking distance from Kyoto Station. The exhibits are interesting and it definitely a nice place to have a quick look around



























",yes,,view review
Annisa Rachmantya,2019-03-05 06:36:58,4,0,"A nice side trip if youre going to kyoto, but i still much prefer to go to the aquarium in osaka since theyre bigger and worth more for the money. I think that the kyoto aquarium would be worth the ticket price if you want to see the dolphin show, but if you're not a fan of the dolphin show then it's best to just go to the osaka aquarium.





",yes,,view review
Jamie Beech,2019-03-12 14:13:24,5,2,"Loved seeing the different areas of Kyoto as we walked through the aquarium. The misty rock waters as we walked in was an amazing start and the dolphin show was awesome











",yes,,view review
Dhruv Parmar,2019-03-28 12:56:40,4,0,"Aside from the one massive tank, the rest of the exhibits are kind of small. If you go here when it's busy, chances are you will have to wait in line to see in a pretty small tank or they'll be hiding and you won't see anything.


",yes,,view review
cullyn,2019-03-29 09:53:47,5,0,"Not the largest aquarium. But the attractions they have are totally worth the visit. Loved the jellyfish the most. Plus there is a beautiful park nearby. One exhibit had the penguins come out and it was awesome!

















































",yes,,view review
Vladyslav Kravchenko,2019-03-31 20:50:05,5,0,"I haven't been in Aquarium itself but I have been at park near it and it's very good. Nice place to just spend time, relax.



",yes,,view review
Sam Baller Chizzle,2019-04-20 09:56:19,4,1,"A good aquarium with dolphin shows conducted  throughout the day. There is a variety of aquatic life on display, cafes and a small garden.







",yes,,view review
Tim Pile,2019-04-22 14:21:14,4,0,"Beautiful aquarium, but not many exhibits. Last dolphin show is at 1600. Loved the giant salamanders.


",yes,,view review
Sanjeewanee Ekanayake,2019-04-23 15:22:17,4,1,"U could spend an ENTIRE day at the kyoto aquarium. There's a whole lot to enjoy. The dolphin show is very entertaining and colourful,vey different from other's that i have previously experienced. The only drwback is that it's all conducted in japanese. An english translation is lacking. The seal show is also surprisisngly entertaining. The penguin show is quote reasonable. Other than the sgows a diverse variety of awuatic creatures are at display. The service of rhe cafes are also commendable. There are quite a few souvenir shops where a range of unique keepsakes can be purchased.



",yes,,view review
Pascal F.,2019-05-01 04:30:35,4,1,"Amazing aquarium. One star missing because of the presence of dolphins and seals. Not in accordance with our principles.







",yes,,view review
Eveline Albers,2019-05-05 06:31:39,4,0,"This is a fun place to visit with family and friends. I went there at a day when it wasn't that busy. It's shame the dolphin show was Japanese speaking only, as a foreigner it would have been great if kids from foreign countries could also understand it. But of course this is usually the same for every country you visit


",yes,,view review
ヒトミの世界Hitomi no Sekai,2019-06-10 21:32:46,5,0,"A wonderful huge aquarium with a lot to see for a really cheap price, highly recommended for anyone! Please do check the dolphin show as well!

















































",yes,,view review
viet nguyen,2019-06-12 05:27:42,5,0,"Fantastic place to visit. Aquarium was gorgeous, staff was friendly and the dolphin show was fun. Definitely recommended if you’re visiting Kyoto.



",yes,,view review
Gerald Hines,2019-07-06 23:58:28,5,0,"I'm not one for visiting touristy places, but I really enjoyed this aquarium.  The dolphin show was like a party and all of the exhibits were really interesting.  We don't have any small kids, but it looked those that were there were having a blast in the crafting area.  It's not a large aquarium, but definitely worth $20.






",yes,,view review
Hector Mosquera,2019-07-12 11:14:43,4,0,"The staff is really griendly and the dolphin show is beautiful. After visiting other acuariums with much capacity and bigger shows this one feels really intimate. The installations are well kept and the animals look healthy and happy. My only concern is that the overall experience is too short. The entrance costs ¥2050 and you can see it all in less than 3 hours. I wish they could add some more exhibitions to the experience.


",yes,,view review
Jack McDonald,2019-09-09 07:42:02,5,0,"Lots of unique Kyoto wildlife to see hear. They also have a pretty good size penguin colony here too. Good way to spend an hour or two.


",yes,,view review
Lars,2019-10-14 12:39:36,4,0,"Nice aquarium with a lit of open air elements. The dolphin show is nice too,. Price is a bit steep however considering the size of the aquarium. Regardless of that it was a nice afternoon.





",yes,,view review
Eugene Tay,2019-10-23 03:20:45,5,0,"Great displays and dolphin show was amazing!!! Show is only in Japanese though. Go early cos later on it'll be packed with kids on field trips.







",yes,,view review
Mark Cooper,2019-11-14 08:38:42,4,2,"Very good selection of fish, dolphins, penguins and other sea animals. Everything is in Japanese with only species names translated into English. The dolphin show is good, but again all in Japanese, so the clown part of the show can be ignored and just enjoy the dolphins doing their tricks.




",yes,,view review
Rosa L,2019-12-03 17:37:07,5,0,"Organized and well kept aquarium. They even have shows, drawing stations, craft stations for younger children. The show performances were very interactive with audiences. I love this place. You can literally spent a whole day here. If you purchase the day pass, you could pay a little more and upgrade to yearly pass on the day of your visit.










",yes,,view review
Remonite - レモナイト,2019-12-07 10:41:41,4,0,"I went mainly since I had free time till the hotel checkin, however it was still a pleasant experience. I didn't manage to see the dolphin show but the penguins one was cute and enjoyable  alot of variety of fish, shrimps, seals and other sea creatures.




",yes,,view review
Osaka Finds,2020-01-12 16:56:45,5,0,"Great aquarium. The Aquarium has no parking but there are a few coin parking around the area. It’s quite small but perfect for a short trip. Recommend Watching the dolphin show!


















",yes,,view review
RTrev3,2020-01-14 09:56:50,4,3,"A beautiful aquarium to visit and experience.  It was nice to go in the evening but still had a nice crowd there.  The penguins were very cute and the dolphin show was very nice.  It was a great time and very enjoyable.  I highly recommend you give it a go when your in Kyoto.























",yes,,view review
