Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Sumon Tienkarojanakul,2015-11-20 16:52:07,4,0,bamboo forest is good,no,,view review
Patricio B.,2016-10-18 07:01:16,5,0,"Nice and peculiar place.


",yes,,view review
Radhiyatam Mardhiyah,2016-11-13 00:16:32,5,7,"Beautiful small station! Note that this is a station for Randen line, not Hankyu or JR line. This station has Kimono Forest, which is beautiful both during day time and night. When you come here around dusk, you will find that the Kimono Forest lit up with LED light bulbs, which is very beautiful!



",yes,,view review
Thomas Harjanto,2016-12-01 12:00:53,5,0,"The most beauty small station
",yes,,view review
Annisa Karima,2016-12-21 21:47:40,5,0,Beautiful station with kimono forest.,no,,view review
Ruby Lib,2016-12-24 02:26:51,5,1,"Beautiful & romantic train station. Full of foods, dessert, shops and a beautiful Kimono Forest. Don't miss this place if you come to Arashiyama.",no,,view review
YewJin Lee,2016-12-29 12:24:47,4,0,It's much more than just a train station as it has so many food outlets and souvenir stores! Kimono museum behind too!,no,,view review
Kenny Yang,2017-01-05 05:15:56,5,0,"Good

",yes,,view review
Riyad Filza,2017-02-12 01:41:32,5,0,Small but beautiful tram station. Just few walks to Tenryuji Temple and Arashiyama Bamboo Grove.,no,,view review
Amel Hamzah Adenan,2017-02-26 13:18:51,5,0,So natural....we luv it so much,no,,view review
ray lau,2017-03-02 06:42:12,5,0,"Beautiful station

",yes,,view review
Vera Lee (베라리),2017-04-19 01:57:43,5,0,"Small Station but nice surrounding



",yes,,view review
Lin Xin,2017-04-28 09:20:24,4,1,"Quaint little tram station with nice kimono forest:)
The red bean soup at Cremia was horrible though :(",no,,view review
maggy cheung,2017-05-05 15:44:06,4,0,Lovely train station with hot spring (foot),no,,view review
Kanyth B.,2017-05-16 12:42:20,5,0,"Romantic train route. Sweet scenery.
",yes,,view review
François Marquis,2017-05-25 01:19:24,4,0,"Beware, this is not the JR station. Nice decoration
",yes,,view review
Yannick BOUISSIERE,2017-06-19 10:30:16,5,0,The most beautiful Station I have ever seen in my life,no,,view review
Ian Gazny Yaacob,2017-07-22 14:31:58,5,0,"The Arashiyama terminus for the Randen Tram is a beautiful little station that features the beautiful Kimono Forest and an onsen foot-bath perfect to soak and recuperate tired feet after walking around the picturesque Arashiyama district.

",yes,,view review
J.J.,2017-07-22 18:09:23,5,0,"ＧＯＯＤ

",yes,,view review
Mark Almond,2017-08-03 15:35:18,5,1,"The staff were so helpful with me and my girlfriend when we wanted to travel to Gion. At night you get to see the colourful lights come on, its beautiful",no,,view review
Akbar Rumi,2017-09-09 04:42:53,3,0,The old station,no,,view review
David Wang,2017-09-30 13:41:38,4,0,"Lots of great shopping. Touristy stuff without being the usually crappy goods. Fantastic stuff to explore, buy and eat.



",yes,,view review
ThianYong Chan,2017-10-15 14:42:13,4,0,"There’s a foot bath that u can try. 200 Yen incl a towel.
",yes,,view review
degdee degdee,2017-10-23 08:49:26,5,0,There is a hot spring for foot baths,no,,view review
Rhonda Clelland,2017-11-21 02:07:42,5,0,"Very well located and beautiful train station. Central to all of the attractions in Arashiyama.

",yes,,view review
Yohan Liutama,2017-11-28 12:55:38,5,0,The place where all the food you can see around Arashiyama is at. Interesting train going around and there are tons of pillars with sakura cloth around.,no,,view review
K T Lim,2017-12-05 08:09:49,5,0,Lots of Kyoto Street Food. Nice Ambience.,no,,view review
Svante Hansson,2017-12-11 04:53:47,5,0,We actually found this per chance after seeing something cool looking across the street. The kimono forest they had setup here was truly beautiful.,no,,view review
Rocket Scientist,2018-01-05 07:01:03,5,0,"The western terminal of the Keifuku Electric Railway.  The station is nice, there are plenty of food stalls (and all the food we tried was wonderful), and the train is actually a streetcar in a couple spots - reminded me a little of my hometown of New Orleans.

Location is terrific, Arashiyama is one of the most beautiful, scenic spots in Kyoto with several old temples and the bamboo forest - I recommend a visit via the Keifuku line and a stop at Arashiyama Station.",no,,view review
Iqbal Hariadi,2018-02-04 12:17:56,5,0,"Visit this station during winter (January 2018). The station is small but you can buy some Kyoto foods around the station. During winter, they also exhibit lights in the night which make the place so beautiful and instagrammable






",yes,,view review
hanif muttaqin,2018-02-22 04:57:09,5,1,"If you want to go to arashiyama bamboo forest the option is by bus and train. If you go by train and drop in this station you just have to walk about 5 minutes to get arashiyama bamboo forest. And if you want rent a bicycle you can find in the front of station. The price is reasonable.

It's small station but has very great view. It has a mini sakura park inside. And you can enjoy foot bath here, free.

When night you can enjoy the light of kimono. Very beautiful station of Japan.",no,,view review
Daniel Stancombe,2018-03-16 12:02:03,5,0,Great station which has its own foot onset. Tram was a brilliant way to get around this area especially with the day pass for just 500 yen,no,,view review
Yen-hsun Chang,2018-05-03 10:36:16,5,0,"One of my favorite railway lines in Japan. Enjoyed the ride from city center to suburban Arashi-yama.

",yes,,view review
V C,2018-05-31 03:49:11,5,1,"Tiny station at the end of the line with two platforms and trains have just one carriage! However there are restrooms, lots of snack shops, a 7-11, and a restaurant. Bins are located by the platform but can be hard to find. Snacks were delicious and reasonably priced.

Turn right when you exit and then left soon after to enter the temple and then the bamboo forest
",yes,,view review
chin wey ngee,2018-06-04 12:25:21,4,0,"Very unique station with lots of food outlet.  Can go kinkaku temple from here.  Transfer @ katabiranotsuji station.







",yes,,view review
Lauren O'Hare,2018-06-05 15:58:15,5,1,"Cute station. Love the kimono forest nearvy and the foodstalls are great. The trams are super-frequent, so don't worry if you miss one. Pretty short walk to the bamboo forest, so is a great place to recoup (before and after).",no,,view review
Romel Carlo Siapno,2018-06-08 11:39:35,5,0,Nice station with convenience stores and restaurants and also KIMONO FOREST.,no,,view review
Joki W,2018-06-17 14:26:20,5,0,Love the art installation.,no,,view review
Cheryl Cheryl,2018-07-16 16:13:16,5,0,The tram station is small and cute. Took the purple tram back to hotel after a long walk.,no,,view review
Catcat chow,2018-10-11 09:56:26,5,0,"Such a fun place to be, lot of attraction, many super nice Onsen hotel, nice food, it’s just a must visit place nearby Kyoto, strongly recommend you find a nice onsen hotel and spend a night there, day trip is too rush and won’t enjoy much.

",yes,,view review
HJ,2018-11-05 03:54:14,5,0,"Excellent facilities for a train station.

Plenty of shopping, food, and resting areas. Also money exchange, public toilets, ATMs, free wifi, an information center, bike rental, and even a foot spa!",no,,view review
Jugjig Kritsanayuth,2018-12-03 06:16:00,5,0,Nice view,no,,view review
Ibnu Ghofur,2018-12-10 02:04:13,4,0,"Good place
",yes,,view review
Roger Aba,2019-01-11 00:05:11,5,0,"Smalls station with some stores and Kimono forest lights.
Station is for local tram.",no,,view review
Derrick Agins,2019-02-16 17:42:52,5,0,There are too many delicious foods and drinks here to list so bring a lot of cash and try all of the things. If it's particularly hot out there is a place in the station that does an excellent frozen beer and fruit blended drinks.,no,,view review
Marcos Paz,2019-04-03 08:56:20,5,0,"Beautifull, vibrant and lifefull! Bunch of stores for food and souvenirs



",yes,,view review
ping yong,2019-07-17 08:24:59,4,0,"final station of kyoto tram, nice foot bath. this station near to temple & eatery street",no,,view review
Shelly Cariño,2019-11-08 12:06:16,5,0,One of my favorite places in Japan. A must see!,no,,view review
Chong,2019-12-13 10:01:16,5,0,Footbath,no,,view review
