Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Eric Dallemagne,2017-08-25 06:55:15,5,5,"The Eikan-do temple was my favorite in Kyoto. Although it is known for its spectacular grounds being colored by the autumn leaves, we visited it during the summer. It was still very pretty; there was a wonderful harmony among the beautiful architecture, the pond and the garden. It was so peaceful and calm. Just absolutely gorgeous.

At the top, there was a pagoda that gave us a view of the entire city of Kyoto.






",yes,,view review
Christopher Chang,2017-11-05 05:58:06,5,1,"Really great spot. As everyone says there are ample photo chances. The area itself is very large and there is a wonderful view of Kyoto. It's not super crowded so that's good. Getting there is pretty easy as well it's about 10 minutes from the subway.

Fees are low and overall a relaxing experience.
",yes,,view review
IC C,2017-11-23 08:11:33,5,1,"Wonderful place to see red leaves, plants are so colorful, lake view is amazing. Traditional Japanese garden is charming! Tea house is nice, tranquil and nice. But for the maple season, tourists are so crowded!













",yes,,view review
Toni Laurén,2018-03-11 16:45:14,5,1,"Spring time, before April, this temple looked absolutely beautiful. Rooms included many paintings with English background info and statues and relics also had English infos. This place closed at 5pm but last customers were taken in at 4pm. I recommend coming here just few hours before sunset so the light will make this place even more peaceful.









",yes,,view review
Magdalena F,2018-03-31 01:00:59,5,0,"Temple is beautiful and relaxing. I've been here twice and I am planing to go back next time I visit Kyoto! It is a working religious facility so you cannot take pictures of the beautiful painted pillars, gold decorations, and dragon-like stairs. The staff is very friendly and kind. Make sure to visit the Pagoda with a view of Kyoto! They have bike parking, lockers, and red stamps which you will easily find!
",yes,,view review
Nero Insahn,2018-04-02 15:37:51,5,1,"Lovely place. We visited this temple for the Autumn night illumination. The price is ¥600 per person. If you took the subway, it'll take about 20 minutes walk. The path towards the temple is very dark at night so just follow the crowd. Leave your tripods at the hotel as you won't be allowed to use it in the temple vicinity.


",yes,,view review
Jo H,2018-07-01 10:26:54,5,0,"I dare say this is the best temple complex in Kyoto. Entrance fee is 600¥, but it is extremely worth the price. If you happen to be in the Higashiyama area and with limited time, go for this temple. It is rather secluded since it is at the foot of the mountain but the Raku Bus 100 gets you there fast.

There are hardly any tourists so you can really take in the beauty of this place. Besides the main halls, there is also a beautiful open garden which I'm sure looks even better in the autumn. The pagoda overlooks the city and offers a peaceful and stunning view on a clear day. There is a hut for shade as well.

The temple is well known for its Mikaeri Amida, also known as the Buddha Looking Back. There is a legend behind the statue so I highly encourage you to check it for yourself. For those interested in getting a little memento there is a mini souvenir shop with postcards, incense, bracelets and charms. It is unlike the other temple shops which feel very commercialised.

Last entry is at 4pm but the temple closes at 5.







",yes,,view review
joshua m.,2018-07-05 00:04:20,5,2,"I had a legitimate spiritual experience at this temple.  It's active with monks walking through the complex and later on I was able to catch them chanting which created an amazing ambiance.  The people were friendly and I chatted a bit with the lady in the gift shop and if you're one to purchase souvenirs, then this is a good place to do it.  She even gave me a little bonus gift which goes to show the type of goodwill I experienced.  There is a cemetery which was interesting to walk around.  One part of the complex you can walk through some structures with a complementary cup of green tea and this has a small zen-style garden surrounding it.  Make sure not to miss the pagoda at the top of the premises which will give you a fantastic snapshot of Kyoto.  Also, make sure not to miss the main temple with the Buddha who is looking back.  I was really pleased that I put this place on my itinerary.


",yes,,view review
Dávid Kovács,2018-08-19 19:57:24,5,1,"A beautiful Buddhist temple. One of the best places in Kyoto. Large green area with many trees. Quiet, peaceful and relaxing atmosphere. Not as overcrowded as many other places in Kyoto. Great views of the surrounding area and the city from the pagoda at the top. Don't hurry, take your time. It's absolutely amazing. I cannot recommend it enough.










",yes,,view review
Norwood Leung,2018-11-19 15:37:01,5,0,"Very tourist area. A lot of people taking photos. It is a very beautiful area. The entrance fee is 1000 yen. Recommended early in the morning at opening when it is less people. Try to avoid the weekends.

",yes,,view review
Zeng Sunshine,2018-11-20 20:45:49,5,0,"Came here for the night maple viewing. It open at 5:30, but line was already long by 4:50. Actually there is no traffic control in this temple. The line is just for buying tickets. When we came out at 6:30, there is no line. My guess is that you cam come here around 6:00 and expecting a short line. There are tones of people anyway.








",yes,,view review
andy kuan,2018-11-25 15:01:55,4,0,"Night illunimation is good but with big crowd. Long queue to purchase ticket but was done orderly and quick. Worth to experience night scene of autumn fall in Kyoto. Ticket price reasonable.










",yes,,view review
Francesco Leardini,2018-11-29 09:58:04,5,1,"We visited only the garden as there were thousands of tourists and the ticket costs 1000 yen. Anyway the garden itself if worth the visit. If you want to skip the crowd it is advisable to go there very early. We went in Autumn and the colours were simply wonderful.

",yes,,view review
Daniel Y,2018-12-15 08:08:29,5,2,"The red leaf in night is amazing. It’s a must see in Kyoto if you had the chance. I would recommend this over any other night attraction.

The only problem I have here is it is too crowded. That is the proof of how amazing the view is. Try to be there early as the line get pretty long after 4:30 pm (open at 5:30). Make sure your phone is fully charged as it take very long before you can enter the area.









",yes,,view review
Kyle Meyers,2019-05-22 06:29:11,5,1,"Must see the Amida Buddha, looking sideways, located further in the temple. Also, it is easy to miss this small statue next to a waterfall (see picture) far to the corner and tucked behind the main temple, close to the neighboring kindergarten. There is also a small photo gallery to displace the seasonal beauty, in case you visit off-season.

",yes,,view review
Lina Samira,2019-05-30 06:42:21,4,0,"Less crowded but still crowded temple a bit out of centre of Kyoto. Beautiful location and huge wooden temple. There is again a route you should follow by signs/arrows on the floor. You pay a small entrance fee. It was really nice, despite the crowds. No pictures inside temple allowed.


",yes,,view review
Alessandro Mautone,2019-06-05 12:20:49,5,1,"Really beautiful set of temples. The pagoda is also nice and you can get a decent view of Kyoto. Gardens are beautiful, I've been here in May, but I've heard in autumn is even better. All this for only 600¥, highly recommended.








",yes,,view review
James H,2019-06-25 03:34:33,5,0,"Having spent the last week between Osaka and Kyoto visiting a number of Shrines, Temples and Gardens - this has been my favourite. The Japanese Acer Trees, the Water Garden and the view from the Pagoda really made this the best combined visit. Cost ¥600
",yes,,view review
Alexander David Rabinovich,2019-07-28 07:24:37,5,0,"One of the best place to enjoy momiji, autumn leaves in Kyoto. Although it is crowded on November nights, yet it is a 5 star place, undoubtedly.









",yes,,view review
Leah O'Malley,2019-09-06 10:36:07,5,0,"Unbelievable gardens. There were low levels of crowds, beautiful views of the forest/mountain. A nice pond. Come if you want to relax and sit, read, draw, or think in a beautiful setting.
",yes,,view review
Roberto Fusetto,2019-10-10 14:05:31,5,1,"Beautiful and Relaxing Buddist temple. You have to spend at least one hour here. Walking through the temple is an amazing experience.



",yes,,view review
Patrick Paulmichl,2019-10-13 02:25:24,5,0,"The best temple I have visited in Kyoto by far. Also was lucky enough to join a ceremony. A definite must in the autumn season.
















































",yes,,view review
"Dr. Michael Kohlberger, BSc MSc",2019-10-18 05:48:37,5,1,"Beautiful temple complex and gardens. Compared to Nanzen-Ji, this is a steal for 600¥. The praying shrines are impressive and loaded with golden decor. The path leads through the inside of the temples buildings and through the garden, which emanates harmony. Absolutely recommend coming here. The souvenir store even has some pretty prayer beads from different types of wood and gemstones (not just plastic like in many other places).








",yes,,view review
Tossapol Boonlert-uthai,2019-10-20 14:07:08,5,0,"This place has the best beautiful view of Kyoto. If you come here in Autumn, you can see the change of color of the trees.

















































",yes,,view review
Sammy S,2019-11-03 13:32:32,5,0,"Not much discovered by foreign tourists yet,
this place offers you the serenity while enjoying the beautiful stroll with scenic views of temples, garden and nature. You would appreciate this especially if you were disappointed with or tired of other overcrowded sites.






",yes,,view review
Robert van den Boom,2019-11-03 15:18:33,5,0,"Eikando Temple is one of the most beautiful places in Kyoto. The temple itself is stunning and the garden both in the middle as surrounding it just adds to this beauty.

The temple still seems to be fairly unknown, which makes the experience even better and helps you become zen yourself.

",yes,,view review
Wang Tosy,2019-11-08 13:36:04,5,0,"1000jpy ticket. Very worth it as maple there is quite huge area and some turned red earlier than other places. People saying if you only choose one place for maple, this is the best place. Closes at 5pm, last entry at 4pm. If you missed it, there is still some maple you can see from outside. Also the abbot will chant sutras at 4pm-ish. You can sit there and listen if you want.













",yes,,view review
Louise Morin,2019-11-10 14:19:54,5,0,"Beautiful fall scenery admits priceless relics and spiritually significant artifacts.  Breathtakingly beautiful scopes of the city at sunset from the pavilion.

",yes,,view review
Eleven,2019-11-13 14:50:51,5,1,"Important! This place is open in the evening from 17.30(autumn season). Price 600 yen.  Authentic japanese view of the beauty of nature is striking. Unreal pond, japanese red maples and night..Fairy tale! Must visit.








",yes,,view review
Chris Sung,2019-11-14 00:48:41,4,0,"Decent sized temple with less crowds (almost entirely Japanese). Nice lake with characteristic landscaping and good scenic points.




",yes,,view review
Ralu Kha,2019-11-14 05:40:14,5,2,"Wonderful temple with a magnificent garden for autumn leaves.
Being less crowded the chances to have good pictures are higher then in the other temples, more famous.
We  made a detour from our way to Tokyo for this garden and definitely it worth the effort.



",yes,,view review
Eric Wang,2019-11-15 12:40:28,5,0,"This is one of my favorite place in Japan.  The maple leaves turn to red upon the hills and around the historical houses.    Visit here during the fall season you will love it.























",yes,,view review
Owasiul Islam,2019-11-16 04:27:46,5,0,"Entry fee 1000¥, was confused to get in but it’s worth! Super awesome autumn leaves in a small place.

























",yes,,view review
Paradise Walker,2019-11-18 07:43:11,5,0,"What a beautiful temple! I was totally amazed and fascinated by this temple!  My recommendation is to visit this temple in the morning when it opens!

















































",yes,,view review
Jia En Lim,2019-11-20 10:38:55,5,0,"Solid autumn colours viewing spot. It's such a nice walk around the temple grounds, the type of trees planted clearly optimises momiji viewings. Going an hour before the temple closes = less crowded and better pictures.




",yes,,view review
ふみこぶりこ,2019-11-21 08:03:40,5,0,"Eikan do has very beautiful autumn garden.
I was surprised .
Although it was VERY crowded, I really enjoyed .
You can so many photos, you might be busy  talking photos and sightseeing.




",yes,,view review
Trang Dang,2019-11-29 00:09:11,5,0,"We lined up for an hour to go inside. It is amazing though and worth the wait. There are so many people and not a good place for kids. Please don't force your kids to wait an hour just to walk around in the garden. They will not appreciate the good view like adults.

I am very impressed with the way Japanese organized the crowd, everyone is quiet and follow the lines. No one talks loud or gets messy. They have toilet on the way, so you can use it then come back to your line.



















",yes,,view review
Marten Müller,2019-12-02 15:10:50,5,0,"Truly enjoyed our trip to this beautiful park and shrine. The light illumination was superb and truly gave the color changing trees an smashing effect. Definitely recommend a visit!







",yes,,view review
