Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Miguel Arevalo,2016-07-09 08:04:00,5,0,"Famous bamboo groves, peaceful and really nice.
",yes,,view review
Ángel Galdón Rodríguez,2016-07-30 06:15:56,4,0,"Very nice and romantic walk for couples.

",yes,,view review
ProTofik,2016-08-25 03:01:29,4,0,"Bamboo groves you probably seen first when  googling for places to visit in Japan. Worth visiting but remember that there is a lot of tourists in here as well,occasionally driving in taxis through here .


",yes,,view review
Rio Rinaldo,2016-10-27 04:42:40,5,0,"Take time to stroll along the river. Old men steering a traditional boat using a long bamboo stick with the background of the monkey forest is quite peaceful. Then go up to the main park, which is simply beautiful.
",yes,,view review
jazz ng,2016-11-25 13:43:38,4,0,"Nice feeling of peaceful,harmony and calmness when u r in the park especially in the morning.",no,,view review
jeremy jong,2016-12-29 08:23:06,5,0,"Very nice park for a stroll with lots of things to see
",yes,,view review
Tilman Baumann,2017-02-27 09:26:42,5,3,"Superb day trip from Kyoto when you are eventually sick of seeing temples.
Great landscape. Superb parks. Worth a visit.",no,,view review
Casper Joosten,2017-06-25 03:24:39,4,0,"Perfect for a late afternoon stroll with a beautiful river in the background.


",yes,,view review
Vinces Ng,2017-08-18 04:13:42,5,0,"Full of calmness. Go early to avoid crowd.


",yes,,view review
Joel,2017-09-27 13:52:50,5,0,This is where you'll find the famous bamboo forest. Really nice and scenic nature area.,no,,view review
Sonny Rae,2017-10-12 04:32:00,5,0,"Beautiful! Walk by the water and catch a great view from the top. Unfortunately didn’t see any monkeys this time!
Would highly recommend checking out the nearby Tenryū-ji Temple garden (500 yen).
",yes,,view review
Daniel Stancombe,2018-03-16 11:54:24,5,0,Beautiful with all the cherry blossoms in bloom. The scent of the flowers on the breeze was amazing. Lovely stroll in the park,no,,view review
Hesham Zakaria,2018-04-02 09:04:49,4,0,"Quiet park that is beautiful with the cherry blossoms in bloom
",yes,,view review
Andreas Lerch,2018-04-05 13:57:25,5,0,Beautiful park with lots of flowers and space to walk and benches to eat at,no,,view review
Samir Lakhani,2018-04-08 21:15:51,5,0,Beautiful park with stunning blooms in the spring time. Very quiet and peaceful place to have a stroll. The lookout at the top of the hill is phenomenal with a view of s temple hidden within the trees.,no,,view review
Rog Edwards,2018-04-28 13:46:44,4,0,Pleasant gardens with nice views over the river. Handy to walk back to town or bridge via river front.,no,,view review
Anthony Wang,2018-05-07 10:29:03,4,1,"This place is much less crowded vs. the Bamboo Grove and is a very welcoming sight after walking through the claustrophobic Bamboo Grove. I quite liked the serenity of it. Afterwards, walk down to the water and along it to the bridge and back to the hustle and bustle of the touristic area.",no,,view review
Fabian Mohr,2018-05-27 11:41:19,4,1,Don't miss the path in the northwestern part of the park overlooking the nearby Katsura river valley with colorful Senko-ji temple surrounded by lush forests - a beautiful view.,no,,view review
Darren Smith,2018-08-31 12:51:15,5,0,"an amazing park with loads and loads of things to see and do, lots of places to walk to, including overhangs of the river, boat trips, the bamboo, places to eat and lots of opportunities to meet locals and other tourists relaxing in the park. highly recommended to visit",no,,view review
Neslie,2018-11-23 11:43:38,5,1,"I went here passed 8 am and enjoyed the place. Around that time, there were not so many tourists, as the crowd tend to go straight to the bamboo grove or tenryuji temple.

Lovely place !



",yes,,view review
Zhou YU,2018-12-19 07:38:48,5,0,"A great place to stroll around. Relatively few tourists and full of fresh air.
",yes,,view review
Rachel Chew,2019-01-03 13:28:17,4,1,"Beautiful park with lush foliage. Check out the lookout point for a great view, then cut down through the back straight down to the riverbank to see a secluded corner of the river, it's a beautiful sight without the hordes of tourists that crowd the Togetsu Bridge.



",yes,,view review
Melvin J.,2019-02-10 00:49:34,4,0,"Great park to walk in, can see some flowers and cherry blossom starting to bloom!


",yes,,view review
Ve Sebastian,2019-03-15 14:39:46,5,0,"Very nice atmosphere, pleasant to walk in during the spring.

",yes,,view review
はわいきたよ,2019-03-27 07:48:06,4,0,"Nice park,  you can walk from bamboo forest, You can bring lunch and eat it here. You can see beautiful view from top of park. If you are tired of walking bamboo forest, take a rest here and enjoy beautiful mountains and river.",no,,view review
Matiur Rahman,2019-04-02 13:06:39,5,1,"Very beautiful park with lot of green areas. There are lot of flowers and different type of trees. Very pleasant to walk through the park. If you are capable to walk for some time then better to walk through the park to bamboo forest. I walked from Arashiyama Park to Bamboo forest through this park and it was very nice.



",yes,,view review
Alex M (El Viajero Hambriento),2019-04-22 07:52:11,5,0,"Amazing long walk away from the busy cities


",yes,,view review
Eidan Karpovski,2019-05-10 03:45:34,5,1,"Amazing Japanese bamboo scenery. Most recommended to go during middle of the day when the sun is high.
",yes,,view review
Thrift'Z'3 Millien,2019-05-23 05:08:33,5,3,"Get an early start, rent a bicycle and head on over to the Bamboo Forrest.  This tourist attraction has a mixture of scenic beauty, famous temples, and of course the forest. Located in the outskirts of Kyoto center, the Bamboo Forrest has bike parking, vending machine and plenty of gift shops near.  A wonderful garden can be found on the premise.


",yes,,view review
Guy Zylberberg,2019-05-25 15:01:11,5,0,"Very unique, fun to walk around, has a nice lake, and is completely free.






















",yes,,view review
Michael Diener,2019-05-27 23:27:13,4,1,"The park is quite large, but the famous path (shown here) takes all of 5 minutes to walk through.

We went around 6pm on a cloudy day and the forest was relatively empty. The nearby temple and shops along the way looked nice, but most things looked to be closed by 5 or 6pm.

",yes,,view review
Vike Z,2019-05-29 13:46:14,3,0,"Expected much more, forest itself is quite short and crowd is ruining the atmoshere, but several nicw gardens nearby..",no,,view review
Kurtis Constantine,2019-05-30 07:17:47,5,0,"Pretty amazing. Worth checking out if your in the area.
",yes,,view review
Jodi Leunissen,2019-05-31 04:29:42,4,0,"The bamboo forest is quite touristic / crowded. However, the park around it is worth walking through. Nice view on the river, seen from the platform.

",yes,,view review
Jan Steiner,2019-05-31 08:07:26,2,0,The place to be if you like tourists. And I mean a lot of them. Go at sunrise. On a weekday. Or don‘t. It’s a nice bamboo forest. Rather small. If you only have two or three days in Kyoto skip it and eat something nice.,no,,view review
Tess Löwenhardt,2019-06-01 01:38:58,3,4,"It's not very interesting, just some planted bamboo with a path in between and lots and lots of tourists. The shrine was quite nice but also very busy.
There are shops surrounding the park and a train station which it weird. I wouldn't return and don't recommend it. You don't learn anything either, didn't find bamboo info or anything.
















",yes,,view review
Ruslan Idrisov,2019-06-02 10:52:36,5,0,"Relatively quiet place, with a beautiful view that is connected to bamboo forest and Arashiyama's river on each side.",no,,view review
Tobbie,2019-06-03 12:57:22,5,1,"The Path of Bamboo is the main attraction which you'd want to visit. I'm not sure why Google Maps does not correctly indicate it's exact location (please refer to the photo of the map). It's really beautiful, but be prepared for the crowd as many others will also be visiting.

",yes,,view review
Christian Bogus,2019-06-08 07:56:36,4,0,"It's a small forest made of bamboo trees. Arrive early, really early to avoid the crowds, otherwise you miss the silence emitted from the bamboo trees. #bamboofacts",no,,view review
g olivan,2019-06-09 21:43:23,5,1,"The bamboo forest definitely worth a visit, if you go a little bit earlier then usual you will have the forest just for yourself. I got there at 7.30 am and it definitely worth for me.
there are a couple of nice temples and from the top if you feel adventurous you can hike up a hill through a forest and get a very view of Kyoto. You can also hike along the river at bottom, which is very nice. Definitely easy to spend half day in here.






































",yes,,view review
Tam Gonzales,2019-06-13 05:47:17,4,0,Great way to get lost and just walk through the trails. Not a lot of people walk to the summit. Great view at the summit.,no,,view review
Eugene Khoo,2019-06-19 14:26:11,5,3,Will be a lovely place if not for the maddening crowds. Worth a hike to the very end and down again to the riverside.,no,,view review
Karina Escalante,2019-06-20 12:56:29,5,0,"Amazing !!! You can ride by bike alongside the park if there are many people!!
",yes,,view review
Jalil Sharif,2019-06-20 15:44:12,1,1,"The most overrated experience in Japan, travelled extensively and will say that I have seen better bamboo forrests/paths, for example the botanical garden in Kandi (Sri Lanka) has bamboos that literally would dwarf an eliphant.",no,,view review
J M,2019-06-29 07:24:39,5,0,"Amazing discovery, especially when the weather is good




",yes,,view review
Paul Weleschuk,2019-06-29 17:19:07,4,0,Amazing walk. Was busy while there mid day. Suggest you visit earlier.,no,,view review
Mario Cheng,2019-07-03 01:17:25,4,0,"Overcrowded mainly, best to find quieter spots on the outskirts. The area itself is beautiful",no,,view review
Julian Wong,2019-07-07 02:54:21,3,0,Bamboo Grove bit is very short (few hundred metres) and packed with tourists. Not as impressive as in the photos. The walk along the river and visiting the monkey park makes it still a worthwhile side attraction to a Kyoto stay.,no,,view review
Simon Jampen,2019-07-07 07:49:53,5,0,Nice little bamboo forest. But go there early in the morning to avoid the big crowd. With a lot of people it wouldnt be worth it to go.,no,,view review
Karel Buizer,2019-07-16 03:22:40,5,0,"Surreal bamboo forest, but very popular among tourists. Come between 7 and 8 in the morning, then it's less crowded. The path is very easy to find and accessible.",no,,view review
Unknown X,2019-07-19 14:01:14,5,1,"In July, the rainy season is very beautiful. If the cherry blossoms are in full bloom, it will be more beautiful.



",yes,,view review
Ben Tran,2019-07-22 10:29:33,4,1,"Peaceful!  Love Kyoto and how nice and friendly locals are!



",yes,,view review
Alain Durand,2019-07-31 12:09:43,4,0,"Wonderful escape from city center. The  density of the forest, and the light that filtered through bamboocan be amazing and so changing. The park nearby allows a nice walk, and also a possibility to go for a boat ride on the near river.",no,,view review
Yair Han,2019-08-05 14:18:04,3,0,"Nice but very overrated.
Located approximately 12 km from Kyoto center. Accessible easily with public transportation (~230-460 yen). It’s actually a (very) small bamboo forest that the visitors are limited to specific and crowded paths.",no,,view review
Acherontia Atropos,2019-08-06 10:22:13,3,0,Shorter path then expected and unfortunately too many tourists to enjoy the atmosphere. Still it was nice to see a Bamboo forest and have a walk there.,no,,view review
Calvin Virata,2019-08-10 06:45:44,5,0,"Great park to go that's not very busy if you get there in the morning (before 9am). Great views and public washrooms available




",yes,,view review
Fidel de la Garza (Fidelaga),2019-08-13 18:51:19,5,0,"Bamboo Forest a Must to Visit on you're trip. Very Nice place, and full of stores as you go back to you're transportation.",no,,view review
Nicolette,2019-08-19 10:29:58,5,1,"As beautiful as the pictures!! We woke up really early and arrived around 6:30am on a Monday morning via the JR train to Saga Arashiyama station. It’s about a 10 minute walk to the bamboo forest. There were very few people when we arrived. The bamboo forest area is smaller than I expected, but stunning. After you walk through the bamboo area, there are other short trails you can take to get an amazing view of the river and surrounding mountains (turn left at the end of the bamboo path, then walk up the hill to your right). You can also walk along the river on the other side, across the bridge. There are lots of bathrooms. I wore Chaco sandals and was comfortable walking around. We spent about two hours slowly meandering around the area and then went on the Hozugawa River boat ride (which I would highly recommend!!). When we were done with the boat ride around 11:30, Arashiyama was packed.",no,,view review
Brandy Nobles,2019-08-21 14:30:43,5,0,"We spent the whole day in Arashiyama visiting the monkey park and taking a tour boat up the Oi River.

By the time we made it to Kameyama, it was getting dark and the bamboo forest was eerie and enchanting. I understand now why there are legends about things living in the forests in Japan.

Coming from the Arashiyama Monkey Park side, walking through the grove leads to the JR Station, which was convenient for the end of the day. We were able to walk through the grove and then catch a train back to Kyoto on the other side.

If you're in the area, I highly recommend visiting Kameyama Park. The photos I took really don't do it justice.

",yes,,view review
Florian Hecher,2019-09-03 11:38:32,3,0,"Not impressive compared to other parks.
",yes,,view review
Kiely Faroe,2019-09-13 11:17:18,5,0,"Love this place. Beautiful visit even on a cloudy day.






",yes,,view review
Yuri Okada,2019-09-28 01:43:08,5,0,A lovely garden again full of historic sights just a short walk away from many other beautiful temples and shrines. I think this place is most beautiful in summer and rainy season as the moss and bamboo appears to be even greener and more vibrant and the hydrangeas and other flowers shine brightly against the cloudy sky. It’s crowded sometimes - but that’s normal for all Kyoto these days and it’s still enjoyable despite being a popular destination,no,,view review
Bao,2019-10-09 02:23:38,5,1,"It was a nice and quiet park with great view. Recommend to go to the summit observatory deck to see the great view.
",yes,,view review
Brett Gottfried,2019-10-13 16:06:43,5,0,"Lovely park with many different paths that lead through grass hills. The large stone path leads to the top of the bamboo forest. There are a few restrooms at the start of the park.

",yes,,view review
Patricia,2019-10-27 04:59:36,5,0,"Beautiful place, right next to the bamboo forest, the view top the river and the mountain is amazing, have places top rest and have an snack, not so crowded

",yes,,view review
Daniel L,2019-10-29 01:08:01,5,0,"I would do this hike over and over. A magical place.


",yes,,view review
Stas Krupenia,2019-10-30 03:56:01,4,0,"A great park for either just before or after visiting the bamboo forest. Rather steep, so potentially not suitable for those with walking difficulties. Also some stairs along the way. A few additional sites, like statues, break up the walk. Monkeys are apparently in the area. Restrooms at the bottom and top of park.






",yes,,view review
Muki Yeung,2019-11-13 15:23:18,5,0,"Get away from the crazy crowds at the bamboo forest and visit this beautiful park instead. We enjoyed beautiful fall/autumn colors and a stunning view of the river and mountains, as well as a view over Kyoto from the lookout point. Nicely maintained with paths and plenty of seating.




",yes,,view review
Marini Adani,2019-12-02 05:11:25,5,0,"You can enjoy your lunch time from the Kameyama Park to see the Oi River and also the wooden boat from the park
",yes,,view review
‫محمد العبيدان (‪MOHAMMED ALOBIDAN‬‏)‬‎,2019-12-02 12:50:09,5,1,"The garden of bamboo trees is one of the most beautiful 7 gardens around the world .. Characterized by the length and density of bamboo trees as there are monkeys that live on top of the mountain and a beautiful romantic train that transports you from the beginning of the park to the inside and passes from a very beautiful lake .. The place is beautiful to visit and photography

",yes,,view review
Chisanupong Amorvoranit,2019-12-16 11:33:17,5,0,"Recommend to visit😆 place near Arashiyama Bamboom and Arashiyama bridge.

Beautiful park and peaceful. 🎍🎍


",yes,,view review
Tammy Liu,2019-12-23 05:14:05,4,0,"Good to walk around, especially during fall foliage!

",yes,,view review
Ronnie Sanjana,2019-12-25 05:47:25,5,0,"This place is heaven. I’ve been to Japan previously and the memory of the sounds and ambience within the bamboo forest forced me to come back again.





",yes,,view review
Brian Lin,2019-12-25 06:14:29,5,0,"Beautiful park, especially in fall. There are quite some maple trees to enjoy the fall foliage, yet the park is not as crowded as other temples and shrines.



",yes,,view review
Jason Lim,2019-12-30 06:48:40,4,0,"There isn't much to see besides a long stretch of bamboos. There are too many people long the stretch of bamboos and is hard to take a photo without any other person in your family photo. Try to go early to avoid the crowd.



",yes,,view review
Adam Trnka,2020-01-08 11:38:41,5,1,"Beautiful quiet place (in case you are not one of thousands tourists on the place at the time), peaceful and amazing place to spend some time. It's somehow relaxing to see grow all these bamboo trees. For sure you have to visit and this on your own eyes.
",yes,,view review
Josué Gayán,2020-02-11 02:19:31,5,0,"Awesome bamboo forest. If you enter from the upper side you might think the path is very short as in the middle there is a cimitery and a palace. But the path goes also towards the center of the town surrounded by bamboo. I recomend to go before 10.30 since it becomes suddenly overcrowded and full of touristic markets. On the top part there is a private house and garden that costs 1000 yen but it is totally worth. Includes tea and pastry


",yes,,view review
Rosy Tam,2020-02-12 16:51:43,5,0,"Discovered this place on our way from the bamboo forest to the riverside. Definitely recommend going to the bridge through this route with peaceful and beautiful scenery and landscape!




",yes,,view review
Lemuel Catalbas,2020-02-18 05:59:38,4,0,"Very relaxing place to visit away from the crowd of Arashiyama.


",yes,,view review
Neil,2020-03-03 04:14:08,5,1,"A good place to see colorful autumn leaves, and it’s Free.

",yes,,view review
FlyingHome Productions,2020-03-25 11:58:48,5,0,"Rickshaw tour was amazing. Guide was friendly and we felt special as folks greeted us on the streets.
",yes,,view review
dento mudhiarko,2020-06-23 19:47:24,5,0,"It is a tranquil place to explore. Suitable for those who seek a peace of mind or who like to enjoy natural scenery.
There are two halal restaurants spotted around this area. Unfortunately they were closed when we were there, one is under renovation and one is not yet on its oppening hours.
I will definitely come back here in the future, coz I havent explored all.




",yes,,view review
Ian Gazny Yaacob,2020-09-02 16:33:38,5,0,"Go further up from the bamboo forest and you'll reach this slightly hidden gem. The number of tourists here are far fewer than in the forest itself.














",yes,,view review
gradhito,2020-09-23 08:39:10,3,0,"Only passed by this park in a hurry, didn't have the chance to enjoy.




",yes,,view review
Wong Al,2021-02-18 09:24:39,4,0,"Beautiful and quiet park. Make sure you get up early to avoid the crowds.


",yes,,view review
Anh Tuan Nguyen,2021-03-10 05:36:48,5,0,"beautiful park by the Katsura River, amazing landscape









",yes,,view review
Armando Landin,2021-03-29 08:44:26,5,1,"We loved the scenery from the observation areas at the top of the park that offered views of the river and mountain side. The forest was beautiful, especially with the cherry blossom trees in full bloom. And the bamboo ""forest"" was quite nice, though a bit overcrowded by midday.





",yes,,view review
Annie,2021-07-12 03:07:42,5,0,"Came down here after climbed to the Mt. Okura, very chilling and quiet. Highly recommended! Got attracted by the green lake, and it turned out to be River Katsura! you have to see it with your own eyes!



",yes,,view review
muhammad rizal fadli,2021-11-27 05:54:32,5,0,One of my favourite spot to escape from routine activity. Just need good book/e-book. A glass of coffee. The environment is fresh and tranquil ..,no,,view review
Shingo Sae-Lim,2021-12-04 05:09:22,3,1,"(Trip was made back then on 4 Dec 2019, 2 years before the Covid-19 Pandemic hit)

We happen to pass by Kameyama Park as it was along the way to Arashiyama Bamboo Forest.

The park would have looked more amazing a few weeks back when the autumn foliage were at their peak. But now, most of the leaves have fallen in preparation for winter.

Would be a good trekking spot during peak autumn season.








",yes,,view review
George Chalhoub,2022-05-27 01:10:01,5,1,"Very gorgeous. A nice place to relax and enjoy nature. It is also close to the bamboo forest.












",yes,,view review
J,2022-07-13 03:49:12,4,2,"Worth exploring after you visited the bamboo forest. Well kept, expansive, areas to sit with benches to take it all in. Deer sighting. If you're in the area and want to get away from the city and crowd, this is it.





",yes,,view review
Jo Armitage,2023-03-16 01:57:40,5,1,"Very pretty. We got there for 730am to try and beat the crowds.

",yes,,view review
Huang Chun Ta,2023-03-31 15:41:19,5,0,"Nice to walk around!











",yes,,view review
Aaron Nakamura,2023-04-03 14:25:12,5,0,"Great place to see Sakura when in season
",yes,,view review
xImanndli,2023-04-06 11:59:11,4,0,Lots of tourists. Still stunning atmosphere!😊,no,,view review
Stephen Griffin,2023-04-14 11:02:47,5,0,"Unfortunately, cherry blossom season had mostly ended by the time we were able to visit this park, but it was still wonderful and serene, with a handful of observation decks giving a view of the river below. A good place to relax for a moment after walking through the bamboo grove.",no,,view review
K Yeo,2023-05-07 13:44:25,4,1,"We took a left close to the end of Arashiyama Bamboo Forest and came to Kameyama Park. There were beautiful cherry blossoms on 1st May and we were lucky to still catch the full blooms here. They were really wonderful against the blue sky. You can also walk up to the observatory deck to look at the foliage, river and the valley. Everyone was taking photos with cherry blossoms so the lawn was trampled on and did not have much grass left.




",yes,,view review
