Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Vas,2015-11-17 01:09:04,4,2,"If you're a tourist looking to explore a religiously and traditionally significant Japanese location without too many other foreign tourists, Enryakuji is a pretty decent bet. For the full experience I would recommend taking the cable car if at all possible. You get and awesome view of Kobe on your way up and some nice views of the mountain to boot.",no,,view review
Martin Reindl,2015-12-10 07:24:44,5,2,"The Enryakuji temple complex on Mount Hiei is a wonderful day trip destination from Kyoto. The complex houses multiple temples from several schools of Buddhism. I came here because I'd heard about the marathon monks of the Tendai school, which is centered here. Generally speaking these temples are a bit more dark and heavy than temples generally are in Kyoto, which was a nice change. Hiking up the mountain took about 3 hours at a very brisk pace after which I explored for 2 hours and took the cable car down. I definitely recommend going here if you want a change of scenery and are feeling like a good hike.",no,,view review
Erik Visser,2016-06-15 03:01:48,4,2,"Hiking up to and down from the the monastery complex was wonderful. The temples there however were nice, but not awe inspiring. Nicely quiet though. Toilets were awful. Going up or down the mountain via cable cart will set you back about 10 bucks.",no,,view review
Paradise Walker,2017-02-13 21:22:42,5,2,"Amazing temple which has been designated as a ""World Cultural Heritage Site.""   The original temple was founded by Saicho(767-822) in 788.  The current temple building was rebuilt during Edo era, but its main Buddha image has been continuously illuminated by the candle light for over 1200 years.  No photo taking inside the temple but there are tons of sights for taking pictures in Mt. Hiei.






",yes,,view review
Steven Lee,2017-03-16 07:33:08,5,2,"I can say that this building is the biggest building in the complex, also probably the most important one.
Too bad, it was being renovated at the time I came there, so the outer part is covered by scaffolding, however you can still enter the building.
There's written english pamphlet given at the administration entrance.",no,,view review
J. B.,2017-07-20 01:50:46,4,3,"Vast temple complex on top of Mount Hiei, spread over three sites.  It is accessible by bus (1 hour from Kyoto Sanjo) or by cable car. It is historically important as one of the oldest Buddhist temples in Japan, the head of the Tendai school of Buddhism, and the scene of an important battle during the Sengoku period. It is also a UNESCO World Heritage site. However the buildings are not that impressive and may not be worth the trouble to get all the way there, unless you have plenty of time or you are a Japanese history buff.",no,,view review
Ben Madeley,2018-03-01 02:05:11,4,1,"The grounds are lovely to walk around as the temples are set up a mountain in the forest overlooking the lake. You will see more spectacular temples that these, but it's an enjoyable place to get away from the crowds.











",yes,,view review
Daniel Judd,2018-03-15 04:10:54,5,1,Great escape from the city.,no,,view review
Gwyan Rhabyt,2018-04-08 07:13:06,5,1,Wonderful round trip up the Yase side of Hieizan and down the Biwa side,no,,view review
Quendi Cala,2018-04-11 06:42:48,2,1,"2018/4/10. Sakura almost fully fell. Donlt come for blossoms.

Bad traffic system. There are two different cable lines, kensai thru pass can only apply one of them, if you took wrong line you will spend quite fee.

Bus service ends around 16:00, japanese language only.
One cable line service end at 17:30 which station located in temple area (fee required).
Temple closed at 16:30.

Honestly, it was confusing and stressful while arriving late. Only visit when you have lots of time.",no,,view review
Sam S,2018-05-16 11:46:35,5,1,"Was there in early Nov... some rain before I got there... really pleasant and enjoyable walk in the mist of the typical Japanese cultural temple... wonderful experience...


",yes,,view review
Aryandev Baudha,2018-05-27 05:00:13,5,1,"Lovely Place.
The place around the temple is so clean.
The temple is located on the mountain that make the temple so Beautiful..",no,,view review
Alina Cucuteanu,2018-07-21 11:52:05,5,1,the area is absolutely amazing,no,,view review
U. X.,2018-08-15 13:46:01,5,1,"Worth visiting.


















",yes,,view review
Tan Ngiap Tong,2018-08-29 13:07:53,4,1,Good food with friendly service. Worth paying a visit if around the area..,no,,view review
Derek Lam,2018-09-07 11:55:21,5,1,It takes long time to complete the 3 sites of temples. This is interesting.,no,,view review
Xiao Fu,2018-09-12 11:04:05,5,2,"This is the name for the main monastery of tiantai tradition to develop in Japan, originated from China.

In one of the main temples, they kept the lamp burning already over thousand of years.

Has clear educational system for those who would dedicate themselves to Buddhism and this tradition.

The theoretical part learning and practice are all maintained from the very beginning.

Tantric session is also very important to Japanese Buddhism. Although tiantai tradition per se shall be a sect without too much tantric content, but the founder saw the tantric Buddhism was popular at that time, so he also made effort to introduce it into its own tradition.

",yes,,view review
Adriana Vivacqua,2018-10-12 13:29:46,4,0,"A nice escape from the city. A collection of temples in three sites on the mountains close to Kyoto. Quiet and cool, nice walks. There are buses between the three major sites, if you don't want to walk (as far as I understood, these do not run year-round).",no,,view review
Ben Hsu,2018-10-20 10:33:06,4,3,"Although the temple is a world cultural heritage site, as of October 2018, it is under renovation for its main temple, Konpon Chu-do; thus, visitors may not see much for historical part of the temple.

Like Miidera Temple, Enryakuji temple has good view of Biwako lake.

Because both shuttle bus and Fuku cable car service to the temple site end at about 0530pm, depending on season.  It is better for tourists to plan morning or lunch visit time.  Round-trip cable car service is operated every 30 minutes and crowded in weekend or holiday, and it costs 1,620 yen per adult.

Foreign visitors can take Keihan train service to Otsu and change Keihan Enryakuji line, walk about 10 minutes and then take cable car service to the temple.

Temple itself does offer English brochure, but no foreign language service for cable car or shuttle bus.",no,,view review
Bernd Zacharias,2018-10-24 07:09:45,4,0,"Impressive, but definitely overpriced!",no,,view review
Koujirou Azuma,2018-10-25 02:00:03,5,0,These temples are great!,no,,view review
Le Huynh,2018-11-18 23:29:16,4,1,Nice trip outside Kyoto.  Beautiful to walk around.  You can also go up to the top of Mt Hiei but there's no view though.,no,,view review
Anh 2,2018-11-19 04:16:32,4,0,"Beautiful place to go





",yes,,view review
Faker bey Sherman,2018-12-11 12:57:01,4,0,Everything is wonderful exept Chinese tourists,no,,view review
Dwayne Ho,2018-12-17 13:02:40,4,0,not bad,no,,view review
R W,2018-12-22 04:07:52,5,0,"Stunning temple complex. Worth reading up on the history of the warrior monks who lived here prior to Oda nobunaga burning the place to the ground as makes it much more compelling to wander around.











",yes,,view review
TingFung Chan,2018-12-22 15:37:26,5,0,"A UNESCO World Heritage, this place also offers a superb view of Lake Biwako
",yes,,view review
Mindy Lin,2019-01-02 13:47:09,4,0,A large complex covering many set-ups for various visitors.,no,,view review
Ana Lumikot,2019-01-08 07:03:35,5,0,Cool silent majestic remote place.,no,,view review
Dien arista Anggorowati,2019-02-26 04:47:21,5,0,"I visited this place in four days ago. This place was extremely awesome with some old shrine and temple buildings side by side.





",yes,,view review
Mengbing Guo,2019-03-09 10:02:57,5,0,"Hiked to this temple on the Kyoto Isshu trail. Nice temple in a vibrant redorange color :) the soba noodles are delicious!





",yes,,view review
Dani Lane,2019-03-13 11:02:59,4,0,"This was something I have wanted to do for a while. It was under construction, though, so it wasn't completely accessible.  Still the process of renovation was interesting in itself.  Really worth the trip to go inside, where they are still holding service even under construction.",no,,view review
Eric Chng,2019-04-02 08:51:31,4,0,"Main temple hall is under restoration now, so not much to see.

",yes,,view review
Tyrone D'hondt,2019-04-19 13:34:42,5,0,"Came here via Cable Car Sakamoto. Checked the temple complex and got back down via a mountain route on the other side because the other cable car was no longer running.


",yes,,view review
Mustafa Kulle,2019-04-20 01:32:28,5,1,"So this is the Temple where the monks of Mt. Hiei resided. It was great to visit here. This is the place where the warrior monks lived before and after the Genpei War. The architecture is phenomenal. It has stunning views. The bell here creates a sense of calm when you ring it. It feels like traveling through time, as if you are in some other dimension. So happy I visited this place. If you are Japanese history enthusiast, this is highly recommended.",no,,view review
Mathieu Dumontet,2019-05-17 13:11:44,5,0,"Beautiful monastery complex in the mountain. Well presented with a lot of information in English. Take your time, enjoy the mountain hike and explore all the different site.





",yes,,view review
Puji Anggoro,2019-05-18 00:40:22,4,0,Good,no,,view review
Marta Philippe,2019-05-24 10:28:07,5,0,It was a sublime experience. Incredible beautiful old Buddhist temples in the middle of a mountain forest.,no,,view review
Kate Callaghan,2019-05-27 09:17:48,4,0,"Beautiful place, lots of stairs and walking though",no,,view review
Kris,2019-06-21 18:18:05,5,0,Beautiful temples and nature.  There is so much history here.  Definitely worth a visit!,no,,view review
Jason McGuire,2019-06-30 10:37:02,5,0,"The temple is going through a massive restoration. It has been completely enclosed in a steel framed building but you are able to tour the temple. Just remember to take off your shoes when you see the posted signs. Pictures are only allowed on the stage area outside the temple bit inside the steel building.












",yes,,view review
Anja,2019-07-04 23:52:21,5,0,"They renovating it right now

",yes,,view review
ronnie erskine,2019-07-17 09:14:00,5,0,Unmissable if you are in Kyoto. Make the effort to see the grounds and temple area. Peaceful and picturesque from every angle.,no,,view review
sharmila kasbekar,2019-08-07 04:49:21,5,0,Wonderful...will revisit,no,,view review
Nevin Thompson,2019-08-21 11:50:56,5,0,Nowhere near as insanely crowded as major tourist attractions in Kyoto.,no,,view review
Julianne Streeter,2019-09-04 23:30:34,5,0,An absolutely beautiful day trip even during the rain. We took the Sakamoto Cable Car up on the Shiga side. Then we walked around all the temples and then over to the Kyoto side of the mountain before going down. These temples are absolutely stunning in appearance!,no,,view review
Saifuddin Shaik,2019-09-22 06:32:13,4,2,"Enryakuji temple is a off place for foreign tourists. The journey to the top is with amazing views. Do grab a window seat in the bus.

This temple is sacred place for Zen Buddhism as Marathon monks used to practice here.

The place is well maintained with English information available.

People who want to go deeper into Zen Buddhism history can make their way off from buzzing touristy attractions of Kyoto to Enryakuji.",no,,view review
Glenn Valentine,2019-09-22 07:39:05,5,0,Peaceful,no,,view review
Yuri Okada,2019-09-29 03:13:01,5,1,"World Heritage site off the beaten track! Located on Mt Hiei it’s one of the most important Buddhist temples in the area and used to be home to many historical figures and aristocrats. Because it’s not overly crowded you can experience the tranquility and beauty of the temple as well as the mountain scenery and forests. If you’re physically fit and into hiking you can walk up to the temple, otherwise there is a cable car station that brings you close to the temple complex. A perfect day trip to escape the crowded spots and soothe the soul for a day",no,,view review
Hwee Kuan Lee,2019-10-03 12:57:35,5,0,"If you have the time, you can sit inside the temple to write the Name of NaMo Amitabha or copy the Heart Sutra. The paper/pen are provided. Is a way to practice concentration and to calm yourself down. Please try",no,,view review
Jonathan Ash,2019-10-07 06:37:56,5,0,"Lives up to its World Heritage status. Temple after temple here in a beautiful setting


",yes,,view review
Matthew Yau,2019-11-04 05:29:42,4,0,"A beautiful  place


",yes,,view review
Przemek Ś.,2019-11-10 07:48:49,5,0,It's open but during renovation till 2026 but You can see it from the inside,no,,view review
Walter Sauter,2019-11-21 11:40:52,1,0,"Be warned: The Enryakuji East-Temple Hall is under reconstruction and mantled, therefore not much to be seen for years to come. Nevertheless the Tendai Buddhist religion bonanza is charging the full fee, even 20minutes before closing without warning.
When I had asked if the fee shown on the calculator is for 2 persons this was confirmed. But when I checked the change it turned out it had been charged twice.

Very enlightening. At least this religious service provider has a clear business spirit.",no,,view review
Peter Elstrom,2019-11-29 12:13:29,5,0,Stunning,no,,view review
Chad Enlow,2019-11-30 10:48:27,5,0,"Loved it here, the sights where amazing and the small cafe was wounderful. Will be coming back again!",no,,view review
Jack Wong,2019-11-30 23:56:53,5,0,"Enjoy walking around and feeling the religious atmosphere even through I am not a Buddhist.
",yes,,view review
Michele Formica,2019-12-08 08:34:20,4,5,"Apparently the Yakuza like this place.... Main temple is closed


",yes,,view review
Hiroshin takumi【ひろたく】,2019-12-16 14:08:15,5,1,"This is the origin of Japanese Buddhism....

In winter time,sometimes snow hits this area.so you might need snow boots....
















",yes,,view review
John Common,2019-12-30 12:54:55,4,0,"Extensive temple complex. Main temple was being renovated however this didn’t detract from the overall experience as there is plenty of other buildings to explore... food at the entrance cafe was good too



",yes,,view review
Q H,2020-01-02 10:13:18,2,0,"Although cable car is functioning during new year, the internal bus shuttle is not servicing during the winter. The ticket staff/shop assistants were not willing to share this fact,  which is a bit ridiculous. If you are not renting a car you will need to walk it. Konpon Chudo is under construction till 2026. But the goshuin is nice.
",yes,,view review
Andrew Mechem,2020-01-28 05:29:03,5,0,"Note: the only access in winter is cable car Sakamoto or via bus! Don't try other cable cars unless you like dead ends.

Right now they are renovating so most of the temple is off limits. Still, the area has others and the view is unbeatable. Go.",no,,view review
Sema ÇİL,2020-01-28 16:56:45,5,0,"Very well preserved Japanase Buddhist temple. Definitely worth visit.


",yes,,view review
Jing Lin Koh,2020-01-29 08:18:59,5,0,Breathtaking views in a sacred mountain. Great place for Buddhist and to cleanse your mind.,no,,view review
Gerard Mabasa,2020-02-05 03:07:32,5,0,"Quiet, peaceful, surrounded by trees",no,,view review
andrea cattaneo,2020-02-28 00:51:24,5,0,"Great place, unfortunately the biggest building is under reconstruction.",no,,view review
