Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Martin Sherwood,2016-11-22 09:05:24,5,2,"Unbelievable colours here in autumn. Also the starting point of the wonderful philosopher's walk. The aquaduct is also a highlight. Well worth a visit. Crowded but still very serene and beautiful place.



",yes,,view review
Evanezer Cedric (Hungryhungrymonster),2017-10-29 12:35:42,5,1,"one of the bigger temples with lesser tourists. i loved how scenic and quiet it was compared the the other tourist spots.










",yes,,view review
Lin W,2017-11-02 18:19:57,5,3,"So far, this is the only temple in Kyoto that I find truly exemplifies what a temple should be like, tranquil, serene, peaceful and old. It's not flashy and not commercialized. The architecture is absolutely what you would imagine a  traditional buddhist temple should be like. Beautiful scenery, nice, quiet, and awesome buildings with architecture that can withstand thousands of years.

My favorite temple in Kyoto if not the entire Japan.


",yes,,view review
Bert Kimura,2017-11-27 14:18:20,5,0,"One of the best temple complexes to visit in Kyoto. Historic and a UNESCO World Heritage site. Best in Fall (Japanese maple or momiji) or in Spring (cherry blossoms). Spacious but crowded at these times. Nearby subtemples ($) are worthy of visits along with the Abbott's quarters. There is no charge for entry to the grounds surrounding the main gate (Sanmon). Easily accessible by walking from the Philosopher's Path or vice versa.

",yes,,view review
John C,2017-12-21 16:24:39,5,0,"A wonderful place to stroll around. Have to pay to see into some of the temples or climb the gate. It is not as crowded as some of the other temples in Kyoto and it has a beautiful garden. Highly recommended.








",yes,,view review
brianksolis,2018-01-13 00:20:19,5,0,"Great place to go for a walk or to take pictures! There are some special japanese gardens and temple viewings where you need to pay an entrance fee of 500 yen, but most of the temple area is free. Usually there are many tourists.
















",yes,,view review
uncle em,2018-05-13 08:32:31,5,3,"This is among the most incredible and scenic of temples in Kyoto. It justifiably is on most must-visit lists in Kyoto. It is an absolutely magic and special place. The grounds of the complex  are beautiful and if you can come early in the morning before the crowds, you can easily have the whole place to yourself. There are many hiking trails and paths connecting with some of the other temples in the neighborhood, as well as with the hiking trail that goes around Kyoto. This is definitely one of the places to visit in Kyoto!




















",yes,,view review
KahFui Lim,2018-05-22 07:57:47,5,0,"Zen Buddhism, a practical experience, a way of life in simplicity and balance. We are here to pay our respects and well wishes in one of the more important Zen temple of Kyoto.

A saying goes by a moment of prayer in 南禅寺 worthy of a year of well wishing. Aside from being off-the-tourist radar, the temple full of presence in calm and tranquility. Never been feeling so spiritually and mentally connected to the force of Zen.




",yes,,view review
Cadee Qiu,2018-07-07 01:57:10,5,2,"Absolutely loved visiting this place, it's a must see in Kyoto.  There are really wonderful temples and gardens and everything is so peaceful here. Visit a couple of the paid gardens and temples if you have time because it's absolutely worth it. It's very nice to just walk around and be in touch with nature.




















",yes,,view review
bernard willis,2018-08-15 07:28:29,5,0,"One of my favorites temples ever, strikingly beautiful in its simplicity.  Also surrounded by several other sites worth seeing so great spot to check out to see a lot with minimal walking.








",yes,,view review
Marwan ElGhamrawy,2018-11-08 21:07:44,5,0,"A must see temple if you are ever in Kyoto. Nanzen-ji is a Zen Buddhist temple. It was established in 1291. It was destroyed by fire 3 times until finally rebuilt again in 1597.

































",yes,,view review
Francesco Leardini,2018-11-29 09:54:43,5,1,"Beautiful temple in a wonderful garden. We visited it in Autumn when the maple trees were at their best peak colour. Und it was full of tourists making it less attractive, but absolutely worth to visit if you are in Kyoto.



",yes,,view review
Sarah Kellie,2019-03-17 05:19:20,5,1,"My favorite Temple in Kyoto.  I loved the Hojo garden and sliding doors.  Just stunning! I learned so much about Japanese history.  There is a free WiFi tour that you can connect to your smartphone.  Be sure to bring your headphones!






",yes,,view review
Annalisa Littleton,2019-04-10 19:45:41,4,0,"This is a rather large temple complex and the day we visited it was pretty busy. If you are looking for a relaxing experience, I would not recommend visiting during cherry blossom season. It was very crowded around Nanzenji Temple. Once you started going to the sub temples around Nanzenji it was less crowded. It was beautiful, but I would have enjoyed it more if it has been a little less crowded.



",yes,,view review
Dari Schulz,2019-06-13 12:55:20,5,0,"Compared to a lot of places in Kyoto, it was a more calm place with a lot to see. It has many temple areas, a huge aqueduct, some exhibitions, gardens.. Entry into the garden at the pictures was only 300 yen per person and it was really quiet and beautiful. Not super large but you could watch a lot of small animals like birds, lizards or fish in, around or near the pond.


",yes,,view review
MeT,2019-06-21 15:10:09,5,5,"A truly Zen setting n highly recommended. Located within the Nanzenjifukuchicho temple, it’s an aqueduct built in ancient Roman architecture styling and a short stroll away from the main temple structure. It’s defunct now n the remains are purely for viewing. It’s a serene area, moss covered n lush with vegetation. Together with the tall trees, cool temperatures and a small stream of water that provides a truly scenic spot for quiet contemplation. The area has clearly been conserved n maintained and much of the original look has been preserved. It’s a unique structure to find in a forested area at a Japanese Zen Temple site but truly a gem, well worth a closer examination. Well recommended👍






",yes,,view review
Michael Mosser,2019-06-30 02:51:38,4,2,"On everyone’s “must-see” list in Kyoto, for obvious reasons. We went early via taxi from our hotel in central Kyoto, and it was about a ¥2000 ride. Once there, we particularly appreciated the Zen garden, and the grounds surrounding the main temple, as that’s more our speed than visiting the insides of temples. We loved the aqueduct and the upper grounds as well, and found the crowds to be manageable. A very pleasant experience and a great way to start the day.






",yes,,view review
Matthew,2019-07-10 04:56:43,5,0,"Beautiful grounds with various options to explore:
Visiting the Nanzen-ji Temple was a surprisingly calm jewel on our trip to Kyoto.  The large grounds have various temples, a very large gate, gardens, an aqueduct and more!  General access is free, with certain areas requiring entrance fees, depending on your interests & time to spend there.  Located on the edge of the mountains, this is a great location to spend a slow-paced morning, or whole day if you want to explore all the areas.


",yes,,view review
