Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
aaron meldahl,2017-01-18 12:25:08,4,1,"This temple is probably not on anybody's list of top places to visit while in Kyoto, given the far more famous sights in the area. It takes a bit to understand its history, so four stars for the relative obscurity. The original buildings burned down, so what exists now are modern, but sliding doors painted by one of the most important Japanese artists and his son (it's a sad story) were saved and are on display in a small museum. A recreation of the room they graced faces an original garden notable for the fact its pond fills the entire foreground and extends under the structure. It's an interesting contrast to the typical dry garden image of Kyoto temples. Stop by if you have time to spare.

",yes,,view review
MAP,2018-06-02 02:35:40,5,0,"There's so many flowers in the back of temple. Love it so much.

You can reach this temple with bus number 206/208.

And it is free admission.












",yes,,view review
Ronn B Herat,2018-10-01 16:32:13,4,1,"Beautiful temple with Japanese garden near to Kyoto National museum

",yes,,view review
Tony Sarkis,2018-10-21 01:03:32,5,0,Very special place. Left with a feeling of calm mindfulness. Take the time to absorb your surroundings. Sit and meditate for a little. Passing through to just take photographs really takes away from the experience.,no,,view review
Seth G,2018-12-12 04:49:42,4,3,This is a lovely temple with beautiful gardens and fantastic artwork. Unfortunately the collection of rare paintings advertised on the wall outside (including a painting of a dragon by Tang Dynasty artist Wang Wei) are not available for public viewing. So don't get too excited when you see these names appearing as examples of the museum's impressive collection.,no,,view review
Tony King,2019-01-27 02:31:54,4,0,I don't know the reason but always only small number of people are in here. So I like here where I feel long history with quiet time.,no,,view review
Marcus Lockwood,2019-02-20 06:14:24,5,0,"Amazing!

",yes,,view review
Ian Gore,2019-02-24 02:58:13,5,0,"I was obviously in a big rush but the attendant literally said 'Thank You です',  what else could I want out of life?

Forget the temple go talk to the attendant and get your 'Thank You です' today...です

Seriously, what are you waiting for です?





",yes,,view review
Nahas Rasheed,2019-04-05 17:30:54,5,0,Blissful place .Yet another temple in Kyoto with lot of history,no,,view review
hiromu yomogita,2019-05-14 12:51:54,5,0,Chill,no,,view review
Erick Tobias,2019-05-28 02:30:02,4,0,"The temple is really beautiful but there was some sections that were closed so I wasn't available to see it fully












",yes,,view review
Roy Chan,2019-07-07 10:10:44,4,0,"This temple is classy and quiet. Nice place to go. They also have a museum.



",yes,,view review
Maggie Toy,2019-08-11 04:56:24,5,1,Stunning and moving,no,,view review
Jim Silverstein,2019-08-28 12:11:30,5,0,"Very beautiful place, my favorite in Kyoto.  Not to be missed.",no,,view review
Jakub Landa,2019-09-07 09:24:30,5,1,"No one here , pure peace",no,,view review
Kai Dominic,2019-10-10 09:35:00,4,0,Nice place to see Maple leaves in Autumn of Japan,no,,view review
JOHNNY LEE,2019-11-24 14:48:44,4,0,"Free to go, small but okay spot, but u may just stay here for 10-15mins

",yes,,view review
Brandon Douglas,2019-12-10 07:53:29,5,0,"Hidden gem. We found this place by accident and it was the best accident ever, so beautiful!",no,,view review
Eric Chocat,2019-12-12 23:19:45,5,0,"Peaceful, particularly beautiful during autumn. No big crowds
",yes,,view review
