Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
JaeHee Park,2016-09-09 09:27:45,5,1,"Tohukuji is the famous temple in kyoto japan. There are three bridges which are cool points to see fall leaves that Japanese called Momiji.







































",yes,,view review
Radhiyatam Mardhiyah,2016-11-13 08:55:42,5,1,"It is said that this temple is one of the best place to see autumn leaves. Not only that, we also enjoyed the view from the veranda. It was very peaceful and beautiful


",yes,,view review
Arvind M,2016-12-01 23:53:14,5,0,"Awesome autumn colours with the temple at the background. It has Nice garden too. Weekends will be very crowded better visit early morning as soon as the temple is opened


",yes,,view review
michael roy,2017-06-05 07:31:51,5,1,"Awesome temple with much fewer people than other Kyoto temples. It had the most awesome Japanese maple valley. Also has some great more modern zen gardens. Well worth the visit
















",yes,,view review
Peder Van Loewe,2017-07-10 10:38:54,5,1,"Two parts; two fees; both worth the money! The rock garden was special. Less people was a bonus.




















",yes,,view review
Robin Gemmell,2017-10-23 05:29:19,5,1,"Quiet.  There is a cost to see the garden & temples but it is worth it.  Be sure to take your time, relax and unwind.  Just enjoy the gardens and try not to go camera snap mad.



",yes,,view review
Kim Antry,2017-10-29 07:10:00,5,0,"Peaceful place to spend a bit of time in Kyoto. Not much to see for what you pay but the fee is very small.














",yes,,view review
Martin,2017-11-18 08:37:13,5,0,"My favourite temple in South Kyoto. The gardens are beautiful in the Autumn, but it can get incredibly packed. Going in July or August is more serene, but less beautiful. The 4 separate gardens are magnificent.


",yes,,view review
Thomas C,2017-11-26 14:11:57,4,0,"A very popular temple with lots of photography sites and foliage. This is a top 5 temple amongst the dozens that I've gotten to visit. The opposing look-out locations are popular in pictures.

",yes,,view review
J Z,2017-12-05 10:02:05,5,1,"Spacious. Not very crowded. Probably due to the fact that it's the end of the falling maple season.

Nonetheless, the buildings inside the temple are really marvelous and in nice shape. Its also within walking distance from JR Kyoto station.

Staff on-site are very helpful and friendly. Highly recommended!






",yes,,view review
Han San Lim,2018-04-08 13:43:42,5,0,"As I walk through the temple, I kept thinking this place must be amazing in autumn with the amount of trees especially maple. You can pay to visit the zen garden and the long wooden bridge, do so, it’s well worth the 400 yen each.









",yes,,view review
JOHN NG,2018-04-20 05:04:18,4,0,"I like this temple a lot. ~ ""Tōfuku-ji""

History : (Wikipeida)
Tōfuku-ji was founded in 1236 by the imperial chancellor Kujō Michiie.[2] He appointed the monk Enni as founding priest, who had studied Rinzai Zen Buddhism in China under the monk Wuzhun Shifan. The temple was burned but rebuilt in the 15th century according to original plans.

Features:

There are a number of gardens in the various precincts of Tōfuku-ji. The current garden was designed by landscape architect Mirei Shigemori in the 1930s. The moss garden in particular has been emblematic of the renewal of Japanese gardening principles in the 20th Century.

The temple features a large number of Japanese maple trees, and is most crowded during the autumn season when people flock to see the autumn foliage. It is a tradition to view the leaves from the Tsūten-kyō bridge.
















",yes,,view review
Tomos Ewe,2018-04-26 03:14:31,5,2,"Nice and quiet when we came at the end of April after the cherry blossoms had already fallen. There are 2 areas to see that are 400 yen each. The zen rock gardens are really peaceful and very well maintained,












",yes,,view review
mariana rodrigues,2018-05-06 09:14:17,5,0,"The most beautiful Zen Garden I visited during my stay in Japan. Don’t get deceive by the look of the temples outside, once you enter... it is beautiful



",yes,,view review
Kuan-Chieh Chen,2018-05-06 09:41:42,5,1,"The temple itself is indeed beautiful. But you should not miss the gallery building located next to the reception center. It’s a hidden gem!

Very few tourists were there.





",yes,,view review
Anne LS,2018-05-29 13:06:47,5,0,"I only went to see the gardens and they are absolutely stunning. I went in late May and the colours were amazing. I am sure they are beautiful in autumn too and throughout the year. It was not very crowded, which added to its serenity.


",yes,,view review
