Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Barton Chen,2014-01-26 14:05:21,5,0,"You have to know the history and background of the Zen gardens, then you will loved it :)",no,,view review
Sir Andrew,2015-05-10 19:43:34,5,0,"Visited the Hojo garden, Korin in and Obai in on special openings. All wonderful but the tea garden and dry garden at Obai in are breathtaking.",no,,view review
Agata Rybałkiewicz,2016-02-27 11:31:15,4,0,"Beautiful temple grounds! The grounds themselves are free, but to enter each subtemple there are fees ranging from about 300¥ to 600¥. Inside the subtemples there are plenty of plaques with English translations as well as little pamphlets with English. The grounds were beautiful, even in February, when the plum blossoms were barely beginning to bloom.",no,,view review
Isaac,2016-04-12 18:32:55,4,0,If you like spending fees then this is your place. It seemed like every building required an additional fee. Otherwise was really nice grounds.,no,,view review
Pat Emerson,2016-04-15 05:26:18,5,1,This place is absolutely incredible! It's a grouping of at least 8 sub temples and each temple has its own character. Each sub temple has its own garden. Plan to spend the day. My favorite spot in Kyoto so far,no,,view review
James S.,2016-05-10 12:38:00,5,3,"Beautiful, historical grounds. I feel as though Sen-Rikyu's spirit lives there.",no,,view review
Jacques de Wet,2016-06-07 12:53:59,5,0,One of my best temple experiences in Kyoto. Loved it.,no,,view review
Michael Smith,2016-07-09 09:22:21,5,0,"one of my favorite spots in Kyoto. Nice collection of small temples - you can get a pass for all three which is cheaper then paying separately. all well worth the visit. Nice, peaceful and tranquil.",no,,view review
Ian Le,2016-08-09 23:14:43,5,0,"Very interesting Zen temple complex with many smaller subtemples to see. Interesting artwork, buildings, landscapes, rock gardens. They do a tea ceremony, but you have to arrange in advance.",no,,view review
Christie and Matt,2016-10-13 13:03:18,4,0,"Daitokuji temple is a collection of smaller temples and they specialise in rock formations. It was hauntingly quiet in this temple though. Probably because it was quiet, although we felt safe at every corner.",no,,view review
damla tuncel,2016-11-08 03:01:37,5,0,"24 temples around main ones. Dont do in a rush day, enjoy it slowly.",no,,view review
Ima Puspita Sari,2017-01-31 04:22:26,5,0,"Very Zen



",yes,,view review
Matthieu Dubuis,2017-05-11 14:07:45,4,1,"Nice place worth visiting and somehow not crowded by visitors. However, you will have to pay 400¥ for each temple, but the place itself is beautiful and you will be able to take a look to most of the ""Zen garden"" without paying any entrance.",no,,view review
cindy vania,2017-09-20 18:40:39,5,0,"Not crowded at all, a strong Japanese architecture and landscaping. Great for photos

















",yes,,view review
Cam Wilson,2017-10-15 10:57:47,5,0,"Quieter than many places, with equally beautiful and interesting temples and gardens. Each section charges, but were all worth it.",no,,view review
Alejandro Granados,2017-12-16 13:52:20,5,1,Amazing temples all over the place. Look for the nice ones! Nice are to walk around.,no,,view review
Jean Zottner,2018-04-26 09:42:54,3,1,Closed until March 2019,no,,view review
Rodolphe Even,2018-05-01 11:35:22,5,0,"Splandid, and no crowd",no,,view review
mariana rodrigues,2018-05-05 09:35:17,3,0,Located in a complex of many temples this one did not impress much. Nice rock garden still,no,,view review
Garima Maheshwari,2018-05-09 09:37:58,5,0,Beautiful and extremely quiet garden and insides...must visit the Obaiji-in temple inside the premises..open during special days,no,,view review
당신의 영적성장을 돕는 글들,2018-05-25 06:43:10,5,0,"Great place to be.. not many tourists so you can have enough time to enjoy the quite tranquility of the temple and gardens. Personally I like this place better than Kinkakuji

",yes,,view review
Anne LS,2018-06-08 20:40:41,5,0,Nice gardens. No photos allowed. Entrance is 400¥.,no,,view review
Johanna Cali,2018-07-10 00:09:45,4,0,"Nice, very quite temples. Compared the the golden pavilion these temples are very modest. There were three temples open to the public when I visited, only went in to one and I was by myself, nice. Compare to other places less crowded, but that is because these aren’t that spectacular.




",yes,,view review
Nathan Andrieu,2018-07-25 10:33:08,5,0,"Really nice temple, lots of spaces to see!











",yes,,view review
Alex T,2018-09-27 22:53:15,5,3,"An overwhelming experience.
I've seen many images of zen gardens, but nothing comes even close to physically being there and observing them with your own eyes!
Most of the temples aren't very crowded, and the admission prices are pretty much symbolic.
A must visit place if you are in Kyoto!


",yes,,view review
Hans Oude Groote Beverborg,2018-10-10 01:43:19,3,0,This place consist of individual temples. For each temple you have to pay entrance money. I would suggest to inform yourself before heading here. I didn't do myself en I couldn't really choose where I wanted to go.,no,,view review
Andrea P.,2018-10-19 16:43:49,5,0,"Amazing! Love this place... and it´s really quiet and peaceful.




",yes,,view review
NADIA Dedousis,2018-11-01 14:53:20,4,0,"Expensive entrance fees at all temples, considering you visit for 10 mins at a time.",no,,view review
Tina Weyand,2019-01-01 08:39:57,5,0,"Our favorite of all the temples we visited


",yes,,view review
Yifei Zhao,2019-02-19 09:05:43,5,0,"A very quite and peaceful place to visit.






",yes,,view review
Ian Gore,2019-02-21 06:06:17,5,0,"Thank you for not charging me an entrance fee and having the seal office at the very end of the tour. This is the head office of a group of 23 temples. I wish I had had more time but it was a nice visit nonetheless.










",yes,,view review
Noa Zero,2019-03-05 03:20:00,5,0,"We love walking through this amazing complex of temples. Here are so many that it gets very hard to choose from. But they are all nice. Highly recommended to have a walk through here and enjoy the atmosphere.

",yes,,view review
Michel Kluyskens,2019-04-11 04:57:40,1,1,"Nice neighborhood, but this temple makes absolutely no sense.",no,,view review
Nadya Dee,2019-04-19 04:26:30,4,0,"Walking distance from the Golden Pavilion this Zen Buddhist temple is definitely worth the visit.




",yes,,view review
Fernando Chueca,2019-04-19 07:19:21,1,0,Completely over-rated. Go have a mochi at Kazariya-Abury nearby.,no,,view review
Morten S. Simonsen,2019-04-28 07:42:19,5,1,"Very large cluster of smaller and large tempels,almost a maze to get around. Expect to pay a good bit if you want to see all tempels and gardens.
The Stone gardens are kept fresh looking and clean. There's quite a few of these gardens.
The temples are majorly the old buildings, they've been taken good care of.
A bit far from inner kyoto, but worth a day trip.",no,,view review
James Dickson,2019-05-01 23:56:46,5,0,Beautiful gardens,no,,view review
Ajai Vasudevan,2019-05-07 08:12:04,5,0,Loved the place,no,,view review
CHANGHAN CHIU,2019-05-13 11:49:30,5,0,"Famous, but not to tourists.
Holy, quiet, well built but not with maple or sakura. Here, you can find another tone of Buddha. This, I think is real.",no,,view review
agastya listya,2019-05-15 04:12:19,4,0,"The place is great, but unfortunately some spots were closed due to renovation",no,,view review
Louis Lim,2019-05-18 06:21:07,5,0,Zen,no,,view review
